"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Pizza buonissima e staff gentilissimo","Mi sono recato in questo locale la settimana scorsa con una coppia di amici. Lo staff gentilissimo ci ha subito accolti. Abbiamo mangiato una fritturina molto buona e io ho preso una pizza alla parmigiana di melanzane, una specialità. La pasta della pizza è molto leggera."
"ui_bubble_rating bubble_40","pranzo a tarda ora","a napoli per lavoro al centro direzionale, siamo usciti molto tardi dal'ufficio per pranzare. abbiamo cercato su tripadvisor e abbiamo trovato questo locale. nonostante fossero quasi le 15 siamo stati accolti cordialmente, tra pizza e cucina abbiamo deciso cucina e ci siamo fatti dire cosa ci consigliavano. alla prima proposta abbiamo già scelto: paccheri con porcini e cozze, che erano poi buonissimi. mentre aspettavamo i paccheri ci hanno chiesto se volevamo insalata di mare o polpo, abbiamo scelto il polpo ed era anche questo buonissimo. per sfizio e non per fame a questo punto ho chiesto se avevano le pizzottelle fritte (non mi ricordo come le hanno chiamate) e ci hanno detto che le facevano con la nutella. il mio collega le ha prese e gli sono piaciute moltissimo, io invece ho optato per un condimento al pomodoro e le ho veramente gustate. vino fresco della casa in caraffa. caffè. questa mangiata sarebbe valsa da sola il viaggio a Napoli."
"ui_bubble_rating bubble_50","Il meglio del meglio","È sempre un piacere tornare. Materie prime di prima qualità, gentilezza e cortesia. Sono tornata giovedi e anche ieri. Tutte le volte si mangia alla grande. La fritturina poi sempre asciutta e ben fritta. Non cambio la mia trattoria pizzeria preferita con nessuno. Tutto il resto è noia."
"ui_bubble_rating bubble_50","<U+0001F51D>","La pizza qui è sempre una garanzia! Una bontà esagerata, i suoi antipasti fritti sono buonissimi e la pizza super leggera. Il personale poi è gentilissimo e molto disponibile. Consigliatissimo!"
"ui_bubble_rating bubble_50","Tutto buono e delizioso!!!","Serata al Ristirante piacevole e felice di esserci stato. Abbiamo Mangiato bene, siamo stati ben serviti. Simpatico il proprietario. Abbiamo mangiato piatti tipici napoletani a base di pesce, e tutto era fresco. Nulla su cui lamentarsi. Torneremo per la pizza e per tante occasioni."
"ui_bubble_rating bubble_50","TUTTO BUONO!!!!","Buonissima la pizza fritta e le fritturine. Siamo stai in questo ristorante e pizzeria poco vicino casa e ci siamo trovati benissimo. Gentili e simpatici i ragazzi dello staff. Tutto buono ed economico, lo consiglio… io di certo ci ritornerò."
"ui_bubble_rating bubble_50","Il top","Sono stato in questo locale con mia moglie di sera .cucina verace pizza squisita locale confortevole personale impeccabile e professionale. Ché dire il top"
"ui_bubble_rating bubble_50","Tutto squisito,rapporto qualita'prezzo ottimo!!!","Tutto come sempre molto buono le foto parlano da sole ,ottimo il servizio ,staff gentile e simpatico ,Non ce niente da fare quando si lavora con professionalità ma soprattutto con la qualità il risultato è sempre il massimo!!!"
"ui_bubble_rating bubble_50","Una piacevole serata","Locale pulitissimo abbiamo mangiato in 4 e le pizze sono state buonissime 1 su tutte la pizza SOLE accoglienza ottima e servizio veloce ........a presto!!!!!"
"ui_bubble_rating bubble_50","AMAZING”...","Ci troviamo di fronte alle Eccellenze Campane!Giovani Imprenditori che sapientemente,con sacrificio continuo,con dedizione innata,riescono a coniugare,i valori tramandati dall'Esperienza fatta sul campo,con la passione e la voglia di voler essere al servizio del cliente,senza mai perdere un colpo!Il cuore,l'onesta',la perseveranza,che impiegano questi ragazzi nella gestione della Trattoria,(il cui nome.la dice lunga)..situata nel cuore di Napoli, sono il giusto risultato che i Napoletani,attribuiscono a chi rischia di suo, mettendo in gioco se stessi, la propria famiglia ,i propri sogni.La bonta' dei prodotti,serviti ai clienti,la ricerca di materie prime altamente qualitative, elevano moltissimo,il livello di una semplice Trattoria,tenendo sempre sotto controllo i prezzi,che nel locale del Sig.Fiore,sono il vero matrimonio tra Qualita' indiscussa,e giustezza dei prezzi.!Unpersonale,educato,disponibile,altamente professionale,fanno capire che...sei capitato al posto giusto.!Sentirsi al centro delle attenzioni,essere accolto,come un vecchio amico(anche se e' la prima volta che hai il piacere di capitare da loro),non lo si riesce a provare spesso, (quando si decide di passare una serata con amici,con la famiglia.)Questa Perla Napoletana,e' l ennesima testimonianaza che con l 'umilta',l'onesta',e la pulizia nei valori,puoi affermarti con successo,puoi guardare al futuro,e puoi essere il giusto faro per chi oggi,vuole continuare ad investire nel Nostro Paese,innalzando sempre di piu la Tradizione Culinaria Napoletana,vera Eccelenza e vera Ambasciatrice nel Mondo.Complimenti a lei sig.Fiore ed ai suoi collaboratori...Al mio tavolo c'erano 22 persone e....siete stati fantastici..!Grazie."
"ui_bubble_rating bubble_50","Cordialità e qualità","Sono stato in questa pizzeria trattoria con la famiglia devo dire abbiamo assaggiato sia la pizza che qualche primo piatto era tutto ottimo e di buona qualità con prezzi più che onesti. Ma soprattutto ho trovato tanta cordialità e personale disponibile e gentile . Da ritornarci sicuramente "
"ui_bubble_rating bubble_40","Una pizza tra amici","Pizzeria in zona tipica di Napoli, nei pressi di piazza nazionale.il sabato sera, essendo arrivati in 8 , abbiamo dovuto aspettare circa un ora per accedere al tavolo.la pizza era buona, così come la frittura di calamari e 2 gamberi. Considerato il costo del piatto (9,50) penso sia meglio la pizza. Qualità buona. Chi ama il caos,e la semplicità anche della tavola, potrà cenare bene. Personale gentile e molto veloci una volta preso posto a tavola. 4 fritture 4 pizze,3 nastro azzurro,una bottiglia di 2 lt di pepsi,e tre gelati, con amaro offerto, scarsi 15 euro a persona. Buona la qualità, ed anche il rapporto qualità/prezzo. Si può tornare, anche se per me, senza entusiasmo."
"ui_bubble_rating bubble_50","La miglior pizza di Napoli, cecchè se ne dica delle tratto-pizzerie più rinomate della città","Mangiare una pizza qui è veramente un'esperienza. Ho mangiato tante pizze in città, un po ovunque ma non ho mai sentito la necessità di iscrivermi su TripAdvisor per recensione una. Stavolta invece è stato diverso, qui veramente la lievitazione è di 20 e + e te ne accorgi dopo aver lasciato la trattoria, sazio ma non gonfio. PWR non parlare della pasta patate e provola che cucina lo chef Enzo, mmmmmmm !!! Una squisitezza ! Consigliato ++++++++ Ogni volta che mangio fuori ormai è tappa fissa. Approfitto per mandare un abbraccio all'unico ed inimitabile proprietario nonché chef di grande esperienza Enzo Fiore."
"ui_bubble_rating bubble_50","Davvero eccellente","Sono stata in questo ristorante domenica insieme alle mie amiche e sono stata benissimo. Il cibo è buonissimo e fresco, ho scelto la pizza curniciello ed era ottima. Ci tornerò sicuramente :)"
"ui_bubble_rating bubble_50","L'eccellenza nel piatto","Il titolo riassume davvero tutto. Il personale è attento ad ogni esigenza segnalata loro. I prodotti sono freschissimi e la loro resa li rende superlativi. Prezzi accessibili a tutte le tasche, per piatti per tutti i palati (c'è, infatti, una vasta scelta sia per le pizze che per primi e secondi piatti). Credo non ci sia bisogno di altri buoni motivi per scegliere di andare da loro!"
"ui_bubble_rating bubble_50","Tutto ottimo!","Ottimo rapporto qualità - prezzo, ogni piatto era semplicemente perfetto. Anche tramite just eat è arrivato tutto ancora caldissimo, appena fatto. "
"ui_bubble_rating bubble_40","Ottima pizza e rapporto qualità-prezzo","Ci siamo fermati spesso per un pizza a pranzo in questo ristorante e devo dire che ogni volta si conferma di ottima qualità, a prezzi veramente onesti.Personale sempre gentilissimo e disponibile. Tappa obbligata ogni volta che ci fermiamo a pranzo in zona Piazza Nazionale.Consigliatissimo."
"ui_bubble_rating bubble_50","Davvero Superlativi","Ho festeggiato presso di loro il compleanno con un gruppo di amici e non solo tutto è stato preparato esattamente come lo avevo chiesto, ma i proprietari mi hanno fatto una piacevolissima sorpresa regalandomi un'enorme pizza a forma a di cuore.Rapporto prezzo/qualità eccellente, come tutto il resto!"
"ui_bubble_rating bubble_50","Se potessi darei 100000000000 voti.","Ormai venire qui è diventata una droga. Abbiamo festeggiato la laurea di mia sorella e il tutto è stato fantastico. Piatti meravigliosamente buoni. Ricchi e vari. 110 e lode per tutto ciò che viene preparato dai fratelli Fiore. Siamo tornati ieri sera(ormai siamo di casa) e al mio nipotino è arrivata la pizza a forma di squalo. SPETTACOLARE!!! Vorrei capire come si fa a parlarne male. In molte pizzerie famose nel mondo, la pizza è da voltastomaco. Qui impasto leggero e molto digeribile. I piatti che arrivano dalla cucina poi preparati a regola d'arte. SIETE I MIGLIORI!"
"ui_bubble_rating bubble_50","Un locale da consigliare ad occhi chiusi, veramente !!!","Trattoria/pizzeria magnificamente gestita dall'ottimo Vincenzo Fiore, che si avvale di uno staff cordiale e di prim'ordine, anche sotto l'aspetto professionale, nel pieno rispetto della nota e suggestiva tradizione culinaria partenopea.Notevoli ed apprezzate, poi, la fantasia e l'accuratezza nella preparazione di ogni singola pietanza, sia di terra, sia di mare.Il tutto, a fronte di un costo estremamente ragionevole ed onesto.Insomma, un locale da consigliare, senza ombra di dubbio alcuna, sia al turista, sia al cliente partenopeo.Un grazie, di cuore, infine, all'amico Enzo Fiore, che mi fa sentire come un ospite, più che come un mero cliente, ogniqualvolta ho il piacere di entrare nella sua magione."
"ui_bubble_rating bubble_50","ottimo asporto","Siamo soliti ordinare pizze e pietanze da asporto, di sera. Tutto è stato sempre perfetto. Servizio di consegna impeccabile. Menù vario e titolare disponibile a qualsiasi variazione. Nonostante non sia una braceria o un pub, l'ultima volta abbiamo preso salsiccie alla griglia buonissime, le migliori del quartiere. Per non parlare della lasagna. Prezzi modici. Primi piatti a partire da 3 euro. Ci siamo ripromessi di andare di persona. Consigliatissimo."
"ui_bubble_rating bubble_50","Wow","Siamo stati in questa pizzeria stasera e ci ha veramente meravigliati.La frittura buonissima La pizza che dire! Il pizzaiolo ci ha fatto la pizza a forma di cuore Buonissima Tutto lo staff simpatico soprattutto il pizzaiolo! Consigliatissimo! "
"ui_bubble_rating bubble_50","Artistico!!!","Siamo ritornati in questo locale x la seconda volta e civhanno stupiti dinuovo....sapori della vera pizza napoletana: stupendoci con delle forme pazzesche catturando l'attenzione dei miei figli....siete degli artisti della pizza!!!!"
"ui_bubble_rating bubble_50","San Valentino","Ieri sera siamo stati al 'CURNICIELLOin occasione della festa di San Valentino ,ed è stata una meravigliosa serata tra musica balli Karaoke, cibo buonissimo dagli antipasti alla pizza ai primi piatti....Il regalo di mio marito è riuscito alla grande perché sia io che le bambine siamo state benissimo.Poi il personale disponibile accogliente e gentilissimi...Ve lo consiglio"
"ui_bubble_rating bubble_50","Ma che bontà","Pizze meravigliosamente buonissime. Impasto morbidissimo, ottima lievitazione ,ricche di materiali di primissima qualità e soprattutto ricche. Ottima la frittura, asciutta e dorata e non come in certe pizzerie che servono il fritto inzuppato d'olio. Fantastici pardoni di casa e personale straordinario. "
"ui_bubble_rating bubble_50","Un babà!!!","Ho mangiato una pizza che sembrava un dessert.... Mia moglie si è deliziata con la migliore pasta e patate con provola mai mangiata a Napoli, i proprietari cordiali non si smentiscono mai,complimenti!!!!"
"ui_bubble_rating bubble_50","Pizza pre partenza","In taxi Vs la stazione chiediamo consiglio per una buona pizza napoletana non lontana dalla stazione. Il taxista gentilissimo non solo ci porta in questa pizzeria ma entra con noi e ci consiglia la pizza stella e la pizza fritta e poi ripassata al forno a legna. Le Pizze erano super e mentre mangiamo scopriamo che il pizzaiolo non è improvvisato ma gode di un curriculum di tutto rispetto e che l'arte del cucinare gli è stata trasmessa dal padre grande chef nel passato.Credo che la cosa che più mi è piaciuta sia l'impasto della pizza. Poi gli ingredienti utilizzati erano perfetti.Il locale non è turistico ed è semplice, moderno e pulito nel suo insieme.Insomma ci tornerei volentieri "
"ui_bubble_rating bubble_50","Compleanno ","Ho fatto la festa a mia x il suo compleanno...ci siamo trovati meravigliasamente bene,tutto buono dagli antipasti alla pizza ai primi piatti...I proprietari squisitissimi e personale accogliente e disponibile..Complimenti x tutto"
"ui_bubble_rating bubble_50","Unici","Consigliato da amici ho cenato cn la mia famiglia e abbiamo trascorso una bellissima serata....locale accogliente..proprietari molto cortesi ma cio che ci ha deliziato il palato sono state le pizze...impasto legggerissimo e prodotti di prima qualita!!! Ritorneremo al piu presto!!!!"
"ui_bubble_rating bubble_50","Il posto giusto","Locale ben curato,ottima accoglienza e personale molto cordiale,e che dire dello chef ?Molto preparato,si vede che mette amore nel proprio lavoro.Ho assaggiato dalla dottrina ai primi squisiti mai assaggiata una pizza così buona.Da ritornare assolutamente.Consigliato"
"ui_bubble_rating bubble_50","Super","Pizza superlativa! Leggera...sottile...uno spettacolo!! Ingredienti ottimi! Pizza fritta buonissima e leggera. Anche primi ottimi."
"ui_bubble_rating bubble_50","Ottimo","Cinque sì a questo ristorante! Cibo ottimo. Abbiamo provato pizza e vari piatti di fritti misti. Con un'accoglienza gentile e disponibile abbiamo trascorso una bella serata. Il ristorante si trova vicino al centro e alla stazione. Ancora complimenti allo chef! Ci torneremo di sicuro! "
"ui_bubble_rating bubble_50","Ottima pizza...e non solo <U+0001F60B><U+0001F60B><U+0001F60B>","Locale molto carino e caratteristico. Ottima la pizza dal sapore prelibato. Da assaggiare anche gli antipasti e le varie fritturine. Ottimi i prezzi. Da ritornarci sicuramente."
"ui_bubble_rating bubble_50","Miglior pizza napoletana senza scherzi","Sono una “mangiona” di pizze e ne ho mangiate in ogni dove...Ma devo dire che questa è stata la migliore che ho assaggiato...Anche un ottimo servizio e i proprietari di una simpatia fantastica molto napoletana...Ci ritornerò sicuramente "
"ui_bubble_rating bubble_50","A casa tua","A dir poco fantastico...accoglienza come se fossi a casa tua...abbiamo provato antipasti vari buonissimi, ma ciò che ci ha deliziato il palato sono state le pizze da quella fritta a quella con parmigiana di melenzane...una bontà unica.chiudendo poi la serata con gli angioletti alla nutella accompagnati con i magnifici liquorini fatti da loro....consiglio a tutti di andare a provare!!!!!"
"ui_bubble_rating bubble_20","La pizza proprio no ","Pizza gommoso, poco lievitata, cruda in alcuni punti e con una mozzarella di pessima qualità.L’ambiente sembra vecchiotto e arredata con poco gusto, eppure sembra che non abbiano aperto da molto.Servizio gentile, ma poco organizzato dimenticanze e imprecisioni.Prezzi delle pizze nella media, della cucina un po’ più economica della media"
"ui_bubble_rating bubble_50","Sapori della GENOVESE Napoletana","Avevo degli amici del Nord e passando al centro di Napoli avanti al O CURNICIELLO abbiamo espresso il desiderio di una bella pasta con la Genovese fatta con la cipolla consumata. Un gran lavoro di Enzo , ma un sapore che difficilmente i miei amici dimenticheranno. Un piatto napoletano stupendo, profumato, gustoso e ricco di carne...Grazie ancora a Enzo e Lino e tutti voi. Ho fatto un figurone con i miei amici. Sicuramente ritorneremo con altri amici e vi porteremo una gran pubblicità perchè lo meritate."
"ui_bubble_rating bubble_50","Recensione marzeglia","Vorrei fare i complimenti oltre alla pizza una ristorazione eccezionale una simpatia doc e il loro lavoro lo fanno col cuore mitici "
"ui_bubble_rating bubble_50","...e fine cena con angioletti","Siamo stati in questo locale invitati da amici del posto, accolti con calore dai proprietari che ci hanno servito un leggero antipasto di pesce, molto delicato.I primi sono stati superbi e così anche per quanto riguarda i secondi, pesce spada e gamberoni, e per finire un bel dolce consigliato dalla proprietaria, Abir.Quando torneremo a Napoli sarà di sicuro una nostra meta."
"ui_bubble_rating bubble_50","Bontà divina","Siamo fans di Gabbani e ieri sera abbiamo tenuto la nostra prima fans reunion proprio qui. Ho proposto alle mie amiche di mangiare qui la pizza e sono tutte entusiaste di ciò che hanno mangiato. Gentilezza e cortesia. Simpatia. Allegria travolgente e... no, non dimentico di elogiare lo chef Enzo Fiore per la meravigliosa frittura ASCIUTTA servitaci e il maestro pizzaiolo Lino Fiore che ci ha deliziate il palato con le sue fantastiche pizze, impasto morbidissimo e leggero e condite ad arte E SOPRATTUTTO LA GIUSTA QUANTITÀ DI OLIO. Grazie O' Curniciello. CONSIGLIATISSIMO!!!"
"ui_bubble_rating bubble_50","Fan Club Serata","Scrivo a nome di un FanClub (di un cantante). Siamo stati ieri sera in questa fantastica pizzeria ed abbiamo trovato un atmosfera veramente familiare, ci hanno permesso di diffondere la nostra musica e ci hanno preparato delle pizze fantastiche di cui ho apprezzato la lievitazione sana (ottime anche le scelte gourmet!). Voto ottimo e grazie ad Enzo e Lino"
"ui_bubble_rating bubble_50","Pizza eccezionale!","Un piacevolissimo sabato sera! Approfittando della partita abbiamo prenotato un tavolo per due per mangiare una pizza. La possibilità di scelta è ampia e si spazia dalle classiche a quelle gourmet! La pizza è eccezionale, a livelli alti! Assolutamente consigliato! "
"ui_bubble_rating bubble_50","Una bella domenica in pizzeria.","Locale accogliente, personale cordiale. Pizza buonissima, tradizionale e non solo. Ottimo rapporto prezzo qualità. Ci ritorneremo sicuramente."
"ui_bubble_rating bubble_20","Un po'deludente","Buona accoglienza, personale gentile ma in quanto a servizio lascia un po'a desiderare. Abbiamo ordinato paccheri allo scoglio ed erano discreti,poi abbiamo ordinato grigliata mista di pesce e ci è arrivato un calamaro ,che x me era amarognolo, e due gamberoni...ci hanno portato un arancino di mare e all'interno era freddo...peccato perché come locale è carino e anche la cameriera molto gentile..forse con la pizza saremmo stati più fortunati."
"ui_bubble_rating bubble_50","Spettacolare.!!!!","Giorni fa sono andata a mangiare da  O Curniciello ho trovato tutto ottimo !! Il locale è accogliente, il personale gentile e qualificato, ci hanno accolti con simpatia e tanta allegria ! Il servizio ai tavoli è veloce e i prezzi sono ottimi ! Ci ritornerò sicuramente. Lo consiglierò a tutti i miei amici e conoscenti !!! "
"ui_bubble_rating bubble_50","A casa tua","Sei a casa,sia per l' atmosfera che per la genuinita' del cibo. Che chef Vincenzo, che pizzaiolo Pasquale. BRAVI BRAVI BRAVI.....1000 stelline!!!"
"ui_bubble_rating bubble_50","Ottimo...","Siamo stati a pranzo e abbiamo degustato un ottimo antipasto e una pizza fritta che si scioglieva in bocca...complimenti torneremo presto"
"ui_bubble_rating bubble_50","Pizza spettacolare","Sono stato.in diverse occasioni alla pizzeria sia a pranzo.che a.cena e tutte le.volte ho avuto modo.di.constatarne l'eccellenza assoluta sia nella creatività del pizzaiolo, che nella.qualità.degli ingredienti e non ultima nelle straordinarie. doti umane dello.staff tutto e.dei proprietari. Ambiente familiare pulito e cordiale, servizi igienici lucenti cosa.dire la.consiglio.vivamente . "
"ui_bubble_rating bubble_50","Eccellente","Mercoledi 20 settembre siamo stati presso il ristorante pizzeria o curniciell giusto x mangiare una pizza nella pausa pranzo. X prima cosa devo dire che sia il personale che I proprietari sono solari e gentilissimi. Abbiamo preso diversi tipi di pizze dalla fritta a quella con il cornicione ripieno di ricotta. Tutte ottime. Sara' la lievitazione o il tipo di farina o gli ingredienti di qualita' che usano, ma non posso non dire che erano tutte veramente buone. Ora ci resta da provare la cucina di Enzo, uno dei proprietari, che come dicono e' da leccarsi I baffi.Io lo faro' a breve, anzi precisamente ci andro' domenica libero dal lavoro in modo di aver piu tempo a disposizione per gustare le delizie che preparera' Enzo. Cmq vi faro' sapere. Dimenticavo di dirvi che oltre la qualita' anche il prezzo e' ottimo. Ciao Claudio"
"ui_bubble_rating bubble_50","Che meraviglia","La pizza è veramente buona, ottimo impasto e gli ingredienti sono di qualità. E poi che accoglienza e che disponibilità. Un vero piacere."
"ui_bubble_rating bubble_10","MAI PIÙ.....impasto poco idratato!","Al locale non posso dare una recensione perché non ci sono stato,ma dall esterno sembra molto carino,la pizza invece l' ho provata,e non saprei nemmeno come definirla...in sintesi,ho chiamato 4 pizze piu la frittura da far portare a casa,cena con amici,prima volta che chiamo,e mi arrivano:1)le 4 pizze bruciate e tutte maltrattate dal viaggio della consegna....abito a soli 200 metri,impasto pesante,gommoso e poco idratato,e pomodoro salato2)frittura mancante visto che avevo ordinato anche le frittatine,pagate,ma non c'erano,e i crocchè,buoni,ma troppo pieni di pepe3)orario di consegna 3/4 d ora di ritardo,ma posso anche accettarlo perché era di sabato,ma se non chiamavo mi consegnavano pizze diverse(la signora al telefono mi ha elencato altre dicendomi che erano le mie)4)Di conseguenza pessima cena offerta agli amici.....30 euro il conto!"
"ui_bubble_rating bubble_50","Eccellente","Siamo stati a pranzo domenica 3 settembre abbiamo assaggiato un po di antipasti, come primo paccheri alla pescattrice e uno ai frutti di mare mentre per secondo un po di frittura mista di pesce. I prodotti molto buoni e freschi, abbiamo trovato un accoglienza super i titolari sono delle persone cortese, divertenti ed educatissimi sanno come si lavora e sanno come trattare i clienti, il locale si presenta molto accogliente e pulito, penso di tornaci qualche e sabato sera con gli amici ancora visto che mia figlia ha mangiato la pizza ed era qualcosa di veramente Buono e vorrei assaggiarla anche io ciao a presto."
"ui_bubble_rating bubble_50","Buonissimo!","Io e la mia ragazza abbiamo passato 4 giorni a Napoli e per il pranzo poco dopo il nostro arrivo, grazie al consiglio di alcuni amici, siamo stati in questo ristorante che ha mantenuto le aspettative.Consigliati dal pizzaiolo abbiamo ordinato la pizza fritta:mai mangiato una pizza fritta così buona! Ricca ma allo stesso tempo leggera.La sera prima della partenza siamo tornati e abbiamo ordinato spaghetti con le vongole e frittura di pesce. Oltre ad essere tutto buonissimo i piatti sono decisamente generosi. Consigliatissimo!"
"ui_bubble_rating bubble_50","Esperienza positiva","Abbiamo cenato con degli amici, lo scorso sabato. C'era anche la partita del Napoli, locale molto accogliente, pulitissimo e servizio veloce.Pizza leggera e con ingredienti di qualità da assaggiare sicuramente tutte. Io ho preso una con pomodorini e mozzarella di bufala, ma anche le altre pizze dei miei amici ho visto buone.Situato in zona centrale, facilmente raggiungibile sia con auto che con mezzi pubblici, ho visto dal menù che fanno anche piatti a pranzo sia primi che secondi contornati, quindi una ottima occasione per ritornarci di pomeriggio.Prezzi ottimi, soprattutto per quello che ci hanno portato, grazie ancora alla prossima"
"ui_bubble_rating bubble_50","SS...sapore e simpatia","Locale semplice e pulito. Accoglienza calorosa,I titolari sono simpaticissimi. La pizza e' buonissima,la cucina gustosa e di qualita'. Ottimo rapporto qualita'/prezzo. Da tornare e ritornare"
"ui_bubble_rating bubble_50","=A DIR POCO FANTASTICO=","Pizza a dir buona direi poco, personale e pizzaiolo moltoProfessionali...consigliatissimo per le coppie"
"ui_bubble_rating bubble_50","Meraviglioso!","Ho mangiato in tanti posti, ma una pizza fritta cosi asciutta e dal sapore delicato non l'avevo mai mangiata. La trigusto è da 110 e lode. Complimenti al Maestro pizzaiolo Lino Fiore. Complimenti a tutto lo staff, sempre gentile e cortese e complimenti all'ottimo padrone di casa e meraviglioso chef Enzo Fiore.Consigliatissimo!!!"
