"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Ottima pizza al vomero ","Ottima pizza, ingredienti di buona qualità ed abbondanti. Impasto con lievito madre e lievitazione naturale che è sicuramente reale e si sente... niente appesantimento, niente sete eccessiva. Personale cordiale ed attento... in alcuni momenti concitati si può attendere una decina di minuti in più del previsto ma ne vale la pena"
"ui_bubble_rating bubble_50","CONFERMA","Si conferma una delle migliori pizzerie di Napoli se non la migliore. Location accogliente con personale gentile e professionale. Notevole la scelta e sempre ottimo l'impasto come la frittura."
"ui_bubble_rating bubble_50","<U+2661>","Ho preso la classica margherita, impasto morbido e soprattutto solo lievito madre. Vi consiglio di prendere una frittatina con dentro bucatini e penso pecorino, è troppo buona!!!!!!"
"ui_bubble_rating bubble_30","Nella media","Mi sono trovata per caso a causa del lavoro in questa pizzeria e devo ammettere che l'impasto della pizza è molto buono...è rimasta leggera, il condimento buono e il personale gentile..la location non rientra nelle mie preferenze ma tutto sommato ci ritornerei."
"ui_bubble_rating bubble_20","Pizza da asporto: condimento ok impasto no.","Sono anni che non vivo più a Napoli ma nel Lazio e devo dire che ogni qualvolta torno, l'occasione è quella giusta per prendere una pizza con i genitori nella pizzeria di quartiere... E purtroppo devo dire che l'esperienza è stata deludente. Leggendo le tante positive recensioni precedenti mi viene da pensare che i napoletani abbiano dimenticato come sia una vera pizza verace o, probabilmente, la comodità di avere un locale sotto casa offuschi un po'il giudizio. Se per i condimenti siamo nella media, l'impasto è francamente da pizzeria milanese che ci mette impegno... Credo che l'immagine allegata sia abbastanza esplicativa. Prezzi, invece, ottimi."
"ui_bubble_rating bubble_50","SEMPRE TUTTO BUONO","ottimo locale , belle le sue pizze e le fritturine, personale attento e gentile , nulla da commentare su questo locale , provate e capirete"
"ui_bubble_rating bubble_40","Locale semplice pizza buona","Ci sono stato qualche giorno fa per la prima volta e mi è sembrato un locale soprattutto per giovani dagli arredi semplici, senza tovagliato ma con sottopiatti di carta. I prezzi sono buoni e la pizza è ottima. Ho trovato veramente buona la pizza Reginella che consiglio. Un locale dove ritornare con piacere"
"ui_bubble_rating bubble_40","In cerca di una pizza napoletana bona","In compagnia di amici napoletani, siamo stati in questa pizzeria per provare la tipica pizza napoletana.Ebbene sì ABBIAMO mangiato la pizza napoletana. Ottima come digebirita'."
"ui_bubble_rating bubble_50","Un punto di riferimento ","Sono tendenzialmente critico, e raramente dó 5 stelle ad un ristorante. Ma la pizzeria di Luigi ne merita 12! La pizza è indiscutibilmente tra le migliori mai provate, (non a caso ha vinto vari premi!) ma non basta! Il locale, anche se piccolo, è gradevole e ben curato. L’ambiente è familiare, Il servizio cortese e attento, e rapido anche di sabato. Insomma un posto da consigliare!"
"ui_bubble_rating bubble_50","Ottima pizza!!","Una delle pizze migliori di Napoli...per di più sotto casa!!! Complimenti a Luigi e a tutto lo staff "
"ui_bubble_rating bubble_30","il mondo in una pizza","qualità e quantità- un locale molto curato e pulito.lo consiglio a tutti per trascorrere una serata in amicizia e non solo-"
"ui_bubble_rating bubble_50","Bene","È sempre bello venire in questa pizzeria gentilezza simpatia e professionalità Ma la cosa fondamentale sono i prodotti genuini ci ritornerò al più presto"
"ui_bubble_rating bubble_50","Ottimi pizzaioli, grande rapporto qualità prezzo ","E sempre una bella scoperta assaggiare le specialità di questo locale. Gentilezza e cortesia, sono eccellente, massimo impegno e ottimi prodotti che fanno la differenza. "
"ui_bubble_rating bubble_50","Grande Luigi!!! ","Conosco Luigi, creatore e proprietario di questo locale, da quando imparava a fare il pizzaiolo nel forno del padre e devo dire che ha di gran lunga superato il maestro... Ha creato dal nulla questo locale piccolo, ma accogliente, dove esprime tutta la sua arte... Una delle migliori pizze di Napoli!!! "
"ui_bubble_rating bubble_40","Ottima pizza ","Locale carino anche se in una zona un Po isolata, ma abbastanza vicina al centro di Vomero ed arenella.Pizza molto buona e anche i fritti sono fantastici. Al termine del pasto sono anche offerti dei tocchetti di pizza con nutella. Un complimento alla cameriera, molto simpatica e disponibile.Conto molto contenuto per l'ottimo prodotto pizza offerto.Unica pecca il fatto che il locale sia un Po piccolo ma molto affollato, soprattutto nella zona riservata all'asporto, cosa che rende il servizio un Pò lento."
"ui_bubble_rating bubble_50","Ottima varieta' di pizze","Sono andato con amici, non conoscevo la pizzeria e sono rimasto molto sorpreso dalla varieta' di pizze indicate da menu', il locale infatti e' un mondo di pizze. Qualita' dell'impasto e degli ingredienti ottima, ho scelto una pizza bigusto ma ce sono tantissime buone, veloci nel servizio e personale cordiale. Ottime anche la selezione di birre in bottiglia, consiglio la Carlo Quinto Oro birra belga. Ci ritornero' volentieri. Unico punto negativo del locale la mancanza di areazione finestre per cambio area, i climatizzatori erano spenti e l' area era viziata. Consiglio ai proprietari di provvedere all' areazione adeguatamente con sala affollata. "
"ui_bubble_rating bubble_20","Poca sostanza e troppi fronzoli","Non mi fa certo piacere lasciare una cattiva recensione a chi lavora con passione. Le pizze sono belle e il menu é fantasioso. Fin qui tutto ok, ma ... Credo che la cosa più importante di una pizza sia la qualità dell'impasto: l'ho trovata scarsa, un po' dura e pesante. Inoltre gli ingredienti non li ho trovati salati al punto giusto. In un calzone al forno la ricotta era totalmente sciapa, mentre una margherita era salatissima. Molto carina la pizza cannellone, ripiena di parmigiana di melenzane ma ahimé, anche in quel caso, c'era qualche problema di sale che ne inficiava il sapore. La pizza migliore era quella con la crema di yogurt. Arrivando al punto, trovo che ci si dovrebbe concentrare prima sul concreto (impasto e sapori) e solo in un secondo momento al superfluo (pizze gourmet). Prezzi non bassi (1 pizza particolare 9 euro). Consegna a domicilio precisissima. Bocciato, ma gli concederó la possibilità di riscattarsi. "
"ui_bubble_rating bubble_50","Senza parole","Abbiamo preso le pizze da asporto durante la settimana, c'era parecchia gente ad aspettare e già immaginavo ore di attesa. Mentre aspettavamo ci hanno offerto una prelibatezza di frittatina di pasta, o qualcosa di simile, che mi ha completamente aperto lo stomaco. Fortunatamente dopo circa 15 min di attesa e uno spuntino ci hanno consegnato le pizze e via subito a casa. Che dire, la pizza con la parmigiana di melanzane, sia bianca che al pomodoro, era assolutamente fantastica. Cotta alla perfezione ed il giorno dopo niente sete e bocca pastosa.Assolutamente consigliato! Complimenti !"
"ui_bubble_rating bubble_40","Pizza napoletana molto buona e senza attesa","Sono stato con la mia famiglia a cenare in questa pizzeria attirati dalle recensioni di TA e posso dire di non essere rimasto deluso. Abbiamo ordinato 1 calzone fritto, 2 pizze e un cupptiello. Pizza morbida, molto digeribile e davvero ben condita. Posso dire che l'impasto è davvero leggero e ben lievitato. Siamo rimasti sazi e soddisfatti dalla pizza che è davvero molto buona. Che sia la prima non posso dirlo perché ancora non le assaggio tutte a Napoli. Resta il fatto che non si rimane delusi. Personale davvero molto cordiale e gentile. Ci è stato offerto caffè e dolce. Sicuramente lo consiglio e se torno in zona sicuramente ci torno. Bello anche la calamita in regalo. "
"ui_bubble_rating bubble_50","Ottima scoperta ","Abbiamo mangiato stasera in questa pizzeria che non conoscevamo ancora. Servizio impeccabile e pizza molto gustosa e leggera. Per concludere ci hanno offerto anche il caffè ed una cosa dolce, molto gentili. Ci ritorneremo sicuramente!"
"ui_bubble_rating bubble_50","Da non perdere","Ottima pizza, preparata secondo la vera tradizione napoletana. Ambiente accogliente e staff solare, gentile e disponibile"
"ui_bubble_rating bubble_50","Ottima pizza senza ore di fila ","Ingredienti di ottima qualità, lavorati magistralmente con precisione e attenzione al dettaglio per una pizza superlativa! Inoltre nonostante siano i più buoni della città il cliente è trattato con riguardo e anche se le pizze ci possono mettere un po' ad arrivare (ma non quanto nelle famose pizzerie di Napoli) almeno si è seduti al tavolo, e si può iniziare con gli antipasti. Inoltre accettano le prenotazioni per orari: un modo molto intelligente per gestire il flusso di clienti, senza doverli far aspettare ore e ore in fila fuori!Il locale è carino, arredato in stile moderno e i prezzi sono molto buoni."
"ui_bubble_rating bubble_40","Buono ma con qualche pecca...","OTTIMA qualità prezzo! La pizza è effettivamente buona; il personale non sempre troppo gentile e l'attesa è stata davvero parecchia. E' un po' fuori dal centro del Vomero quindi priva di troppi turisti."
"ui_bubble_rating bubble_20","Bocciato!","Spiace dover bocciare un posto ma Mondo Pizza fa davvero venire il dubbio che il gran numero di recensioni positive che ha raccolto sia fasullo. Siamo andati a mangiare in questo posto incuriositi dalla posizione elevatissima nella classifica di tripAdvisor ed è stata una delusione su tutta la linea. Le fritture sono quasi un'offesa per la media di Napoli, un crocché minuscolo e probabilmente congelato, frittatina insapore... Per carità. Idem per la pizza, impasto pesante, altro che lievito madre e tra i primi in classifica a Napoli!!! Scherziamo? Unica nota positiva le cameriere gentilissime. Evitate di gonfiare le recensioni positive, è irritante e in ogni caso l'esperienza diretta resta la sola a contare. Con questo rapporto falsato aspettative/offerta reale è difficile che qualcuno torni dopo la prima volta."
"ui_bubble_rating bubble_50","Un locale veramente accogliente","Un amico ha organizzato una pizza con sorpresa in questo locale veramente carino ed accogliente. Aldilà della sorpresa che mi ha fatto apparire tutto più piacevole, ho mangiato ottimi fritti, un saltimbocca veramente eccellente. La cortesia e l'allegria del personale hanno completato una serata veramente speciale!!!"
"ui_bubble_rating bubble_50","Non credo esista una pizza migliore!","Siamo venuti qui da Bari e abbiamo scoperto una pizza favolosa! Complimenti al pizzaiolo: ingredienti di qualità, cottura perfetta, sapore ineguagliabile!"
"ui_bubble_rating bubble_10","Non come le aspettative","Fidandomi delle recensioni su TA ho portato la mia compagna a mangiare la pizza. Ancora me lo rinfaccia Non capisco come possa risultare al primo posto nelle pizzerie.Impasto poco lievitato e ingredienti non al top. Certo a Napoli non può essere collocata ai primi posti.Prezzo onesto due pizze birra 20€."
"ui_bubble_rating bubble_40","Un gioiello nascosto","Non facilmente raggiungibile, nascosta in una via di Napoli, un gioiello dove, a dispetto delle apparenze, si può mangiare la vera pizza napoletana. "
"ui_bubble_rating bubble_30","Buona ma non vale l’attesa","Si vede che non sanno minimamente gestire un po’ di folla. Premetto che la pizza è davvero buona ma nemmeno nelle pizzerie più rinomate di Napoli si attende un ora per mangiare due pizze inoltre da asporto!! Credo sia eccessivo e credo dovrebbero lavorare sulla velocità perché con tutta la concorrenza che c’è non credo proprio che tornerò più a comprare qui la pizza che sicuramente è buona( ma badate che di pizze buone ne è stracolma Napoli) dovendo attendere più di un’ora! Tutto il vomero è ricco di pizzerie ottime che con tempi NORMALI E ACCETTABILI ( 15-20 minuti) vi fanno mangiare un ottima pizza!Follia lavorate sui tempi perché il gioco non vale la candela. "
"ui_bubble_rating bubble_50","Ottima pizzeria anche se poco conosciuta","Quasi nascosta, in una zona poco turistica, questa pizzeria sorprende per la qualità dell'impasto (rigorosamente con lievito madre), la varietà delle pizze e la loro digeribilità.Aggiunto a un costo particolarmente basso, avrete una delle migliori pizzerie nella zona collinare di Napoli. Il locale è moderno ma un pò scarno, il servizio attento e il numero delle birre (anche straniere) è molto alto. In sostanza un'ottima soluzione per mangiare la pizza napoletana."
"ui_bubble_rating bubble_50","La miglior pizza che io abbia mai mangiato","Il posto non è elegante, molto alla mano quindi se volete optare per una cena romantica non fa per voi, ma il personale è gentile, si spende pochissimo, al termine del pasto ci hanno offerto limoncino e una crêpes alla nutella ed è senza dubbio la miglior pizza che io abbia mai mangiato! "
"ui_bubble_rating bubble_50","La miglior pizza del vomero ","Pizza Eccellente a prezzi molto economici, vista la qualità degli ingredienti è una delle migliori pizzerie in base al rapporto qualità prezzo."
"ui_bubble_rating bubble_50","Super pizza!","A mio avviso il migliore di Napoli! Super pizza veramente, il locale piacevolmente spazioso e nel contempo familiare. Consigliato per chi vuole gustare la vera pizza Made in napoli"
"ui_bubble_rating bubble_40","Cortesia e qualitá","Da sempre mangio le pizze che prepara Luigi....Da me rinominato o mast e pizz  ottimi gli ingredienti,ci mette tutta la passione. "
"ui_bubble_rating bubble_50","Pizza ottima","Ottima scoperta grazie a TripAdvisor... Ottima pizza in ambiente accogliente con servizio celere e simpatico! Torneremo presto per un altra simpatica serata. Grazie"
"ui_bubble_rating bubble_40","Esperienza positiva","Sono stato questa sera in questa pizzeria.Abbiamo preso due cuoppi fritti , due margherite con una birra e una fanta.Il fritto era fresco e buono, la pizza non male anche se ne ho mangiate di migliori, forse un po troppo fiordilatte per i miei gusti.Alla fine ci hanno offerto un amaro e una quadratetto di pizza con la nutella, servizio cortese e simpatico.Lo consiglio."
"ui_bubble_rating bubble_40","Una buona pizza senza file chilometriche ","Ho mangiato spesso la pizza di mondo pizza, ma sempre d'asporto. Stasera ho deciso di andare a cena lì e devo dire che sono stato piacevolmente sorpreso. Oltre alla solita ottima pizza ho trovato un locale rinnovato, pulito e spazioso; in più la cameriera Francesca è stata gentilissima, simpatica, veloce e molto professionale."
"ui_bubble_rating bubble_50","Pizza fenomenale ","Il maestro pizzaiolo Luigi è la dimostrazione che non serve un locale dal nome altisonante e dalla struttura ricercata, per essere grandi. Basta avere impegno, fantasia e metodo. E sicuramente materie prime di alto livello. Qui ho mangiato veramente una signora pizza, e Mondopizza merita davvero di trovarsi nell'olimpo della classifica dei migliori ristoranti di Napoli. "
"ui_bubble_rating bubble_50","Un amico mi ha fatto scoprire la pizza più buona di Napoli","Ho mangiato benissimo, dagli antipasti alla pizza che è eccellente, il servizio ottimo, personale disponibile e simpatico, location molto accogliente"
"ui_bubble_rating bubble_20","Senza infamia ne' lode","Come da titolo: senza infamia ne' lode. Ci siamo recati in questa pizzeria approfittando del fatto che potessimo anche vedere la partita di campionato di calcio. Partita persa e una pizza che non ha saputo consolarci davvero per questo piccolo dispiacere. Un gusto un po' anonimo e non comprendiamo come mai si sia potuta fregiare del titolo di n°1 su tripadvisor. In zona Vomero la scelta è ben più ampia e di qualità. Mi dispiace ma per me questa pizzeria non è al livello di altre"
"ui_bubble_rating bubble_50","Ottima pizza ad un ottimo prezzo !","Ho passato una serata tranquilla con amici, mangiando pizza e vedendo la Champions. La sala interna permette di cenare in un'atmosfera confortevole e familiare. Buona la frittura, con poco olio e leggera. Ottima la pizza, digeribile e gustosa. Ci tornerò certamente, anche per l'eccezionale rapporto tra qualità alta e prezzi bassi! "
"ui_bubble_rating bubble_50","Tra le migliori pizze di Napoli","Seppur situata in un posto un pò nascosto, questa pizzeria nasconde delle perle di rara bellezza. Sono anni che mangio la pizza di Luigi D'Auria (il proprietario e pizzaiolo) e non mi ha mai deluso.Il personale è sempre gentile e cordiale, atmosfera calda ed accogliente, all'attraversare della porta un profumo di pizza di qualità ti travolge i sensi. Non sentirai odori strani e sgradevoli provenire da questa pizzeria, solo profumi invitanti pieni di sapore della vera pizza napoletana.L'impasto è leggero, lievitato con lievito madre. Gli ingredienti sono di alta qualità e la senti tutta nel sapore dal primo morso all'ultimo. I prezzi poi sono nella media, ad un prezzo medio puoi mangiare una delle migliori pizze che puoi trovare a Napoli.Sono decadi che mangio pizza, ne ho provate di tutti i tipi, sono di Napoli, nato e cresciuto qui, e posso dire di tutta onestà che la pizza di Luigi D'Auria è tra le migliori che io abbia mai mangiato."
"ui_bubble_rating bubble_10","Una profonda delusione","Confortato da Tripadvisor ho scelto questa pizzeria in quanto al primo posto in classifica benché semi sconosciuta. Una grande delusione, location impossibile da raggiungere per mancanza di parcheggi auto. Entriamo alle 19.00 ci dicono che tutta la sala è prenotata dalle 20.00 per vedere la partita. Ci accontentiamo di un tavolo all'ingresso. Cameriera puntuale e precisa. Ordiniamo un po' di fritti chiamati cuppitielli, caldi ma senza sale. Passiamo alle pizze ordino una pizza cannellone che dovrebbe essere una pizza arrotolata ma mi portano un panuozzo ripensò con del pomodoro sopra. Altra pizza richiesta con porchetta e patate si rivela essere prosciutto cotto. Impasto poco lievitato pesante e pizza senza cornicione. Pizze non molto calde come se fossero state fatte al forno elettrico. Prezzo ragionevole almeno quello. Non capisco come un posto del genere possa essere al primo posto di Tripadvisor a Napoli patria della pizza."
"ui_bubble_rating bubble_50","Che Pizza!","Consigliato da persone di famiglia io e il mio fidanzato con una voglia matta di pizza ci rechiamo in questa pizzeria. Locale tipico, io vado sul classico Margherita, il mio partner va sulla novità, pizza a quattro gusti. A lui mentre la mangiava gli brillavano gli occhi. Bravi e Belli, da ritornare, consigliatissimo"
"ui_bubble_rating bubble_40","Che pizza","Locale accogliente pulito ben organizzato. Pizza buonissima ben condita e leggera di quelle che ti fanno dormire la notte. Non metto 5 solo perche non ho trovato spettacolare i dolci"
"ui_bubble_rating bubble_40","Pizza leggera!","Pizza decisamente buona e soprattutto digeribile;personale cordiale e disponibile.Ambiente accogliente sebbene gli spazi risultano angusti soprattutto per comitive numerose.Unica nota stonata : il limoncello andava servito ghiacciato!Tutto sommato consigliato!"
"ui_bubble_rating bubble_40","Bella scoperta","Un locale affascinante per lo spirito amichevole servizio è veloce e Cortese. Ottimi i fritti e la pizza con la bufala. Impasto leggero e materia prima eccellente. Da migliorare sui dolci, però lo consiglio e ci ritornerò "
"ui_bubble_rating bubble_50","Pizza buonissima","Bellissima struttura, la pizza veramente ottima. Abbiamo assaggiato più di qualche gusto e devo dire ke erano tutte buonissime! Consiglio di assaggiare anche la specialità di Luigi ke è veramente squisita! Lo staff molto gentile e sorridente! Ci rivedremo presto! "
"ui_bubble_rating bubble_50"," Che pizza !! <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","La miglior pizza al mondo. Grande Gigi e il suo staff... Cordiali, gentili, veloci, puliti... Insomma questo locale ha tutto"
"ui_bubble_rating bubble_50","Complimenti x la pizza e per il servizio.....","Eccellente....complimenti!!!Servizio veloce e di qualità...Impasto OK.....Niente da di e sulla cottura e sui condimenti....TOP...Ambiente amichevole eprofessionale... BELLA SERATA IN COMPAGNIA, DA RIPETERE...."
"ui_bubble_rating bubble_50","PIZZA A NAPOLI","Una delle migliori pizze di Napoli se non la migliore. Locale piccolo ma accogliente, personale gentile e simpaticissimo. Ottima la pasta ed i prodotti usati. Scelta per tutti i gusti. LA MIGLIORE."
"ui_bubble_rating bubble_50","La pizza napoletana <U+0001F60D>","Che bellezza la pizza napoletana. Per lavoro mi trovavo a Napoli e ci sono andato due sere di seguito su consiglio della gente del posto. La pizza è buonissima, è tutta un altra cosa la pizza di Napoli rispetto a quella della mia Sicilia "
"ui_bubble_rating bubble_50","Gustosa pizza","Pizza ottima, leggera e semplicemente divina, da ritornarci con amici! Personale accogliente, prezzi nella norma"
"ui_bubble_rating bubble_40","Ok","in una zona residenziale delVomero , un locale molto semplice e spartano con tavoli e sedie essenziali nello stile che offusca appena la fama della pizzeria. Ben illuminato e pulito con personale sorridente e puntuale . Antipasti con fritturine molto saporiti. Pizza con impasto leggero e ingredienti genuini , buona e non pesante , sarebbe un peccato non mangiarla , provatela ! "
"ui_bubble_rating bubble_10","Un posto in classifica immeritato","Ho aspettato un po', prima di lasciare questa recensione, però quando ho visto che questa pizzeria è al primo posto mi sono sentito in dovere di lasciare un mio commento. Premetto che giudicare la qualità di una pizza è molto facile, basta guardare la fattura dell'impasto la cottura la qualità degli ingredienti. D'altro canto è praticamente impossibile stabilire la migliore pizzeria a Napoli. Tuttavia in questo caso la valutazione di Tripadvisor su questa pizzeria è totalmente fuorviante, a Napoli sicuramente esistono pizzerie che offrono al cliente un servizio ed un prodotto di gran lunga migliore. La qualità della pizza di Mondo Pizza è nella media di qualsiasi pizzeria napoletana. Per chi abita nella zona è sicuramente comodo prendervi una pizza da asporto oppure ordinare via telefono, dato che se si vuole andare a mangiare in pizzeria si corre il rischio di rimanere fortemente delusi dal locale. La mia esperienza con Mondo Pizza comunque è terminata male quando qualche tempo fa ho ordinato due pizze a domicilio chiamando alle 20.00 (dopo le 20.00 non accettano più telefonate), con consegna prevista per le 22.00, dopo aver accettato a malincuore aspetto fino alle 22.30 senza che venga consegnata la pizza, a quel punto richiamo la prima volta e assicurano che la pizza stava per uscire. Dopo le 23.00 ancora senza pizza, richiamo e dicono che il fattorino aveva citofonato e che le pizze erano state rimandate indietro, incredulo rispondo che da noi non era arrivato nessuno e che il fattorino probabilmente aveva sbagliato citofono. A quel punto mostro il mio disappunto in quanto non è possibile che dalle 20 alle 23 non siano stati in grado di consegnare due pizze dietro l'angolo, il proprietario in maniera alquanto sgarbata si giustifica dicendo che c'è gente che il sabato prenota dalle 16.00, e che avremmo potuto fare come loro. La delusione maggiore è che quella sera siamo rimasti senza pizza e abbiamo dovuto arrangiarci. Comunque non è una gran perdita in quanto di pizzerie più buone e con un servizio migliore Napoli è piena."
"ui_bubble_rating bubble_50","Ottima","Pizza molto buona,camerieri educatissimi e prezzo contenuto da ritornare e gustare altre specialità che ci hanno proposto,ma troppo sazi per gustare ottimo"
"ui_bubble_rating bubble_50","Ho mangiato la miglior pizza ","Ottima l'accoglienza: e' come sentirsi a casa.Le pizze sono eccellenti. E secondo me, Luigi D'Auria nel suo impasto, oltre a metterci il lievito madre, ci mette tutta la sua energia, che rende la sua pizza tra le migliori."
