"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Artisti della pizza","Conoscevo la pizzeria d'Auria soltanto di nome.Poi,un giorno,su consiglio di un'amica,prenoto un buffet per una festa. Inutile dire che i miei ospiti hanno spazzolato tutto: dai deliziosi panini napoletani,alle profumate pizzette,alle ottime parigine che consiglio caldamente,sono davvero speciali!Sono molto soddisfatta,sia per la bontà superba dei prodotti di prima qualità,sia per la professionalità dei proprietari: grande disponibilità,gentilezza e serietà.Consigliato al 200%!"
"ui_bubble_rating bubble_50","Squisito!","Vetrine invitanti ci hanno richiamato da fuori! Tantissime scelte una più invitante e buona dell'altra! Ottimo rapporto qualità-prezzo! Top!"
"ui_bubble_rating bubble_50","Il top","Ottima la qualità dei prodotti, cucina variegata e saporita, il tutto accompagnato da un ottimo staff guidato dai simpaticissimi Giulio e Amelia!!!Pina"
"ui_bubble_rating bubble_50","Una pizzeria-Rosticceria top","Cordialità ospitalità e il sentirsi a casa sn le parole chiave di questo luogo...per nn parlare delle prelibatezze e di tutta la varietà di sfiziosità che si possono trovare sia dolce che salate slurp slurp"
"ui_bubble_rating bubble_50","Il top! Il pane più buono d’Europa","Tutto buonissimo, pane straordinario, buoni anche i cibi preparati, i dolci, la pizza e tutto quello che trovate da D’Auria. Consigliatissimo "
"ui_bubble_rating bubble_40","Bontà senza fine","Cosa dire .... tutto squisitamente buono cura nella scelta dei prodotti puoi scegliere dalla pizza al pane ai contorni ai prodotti di rosticceria classici o ordinare un buffet per le tue feste ...il tutto condito dalla cortesia ineccepibile di Giulio e del suo staff consigliatissimo!!!!Mariarita "
"ui_bubble_rating bubble_40","Sempre ottima","Sempre un'ottima pizza da asporto. Finalmente cambiatola cassiera unico neo. Ora tutto fila liscio. Personale gentile, pizzaiolo simpaticissimo e bravo. Niente più parmigiano su Margherita...perché??? Era un plus, spero sia stato casuale. Comunque consigliato."
"ui_bubble_rating bubble_50","Come resistere?!?","Entri per comprare qualcosa ben in mente e vieni travolto da un vortice di profumi e colori, tipici della nostra cucina.Prodotti di ottima qualità, cucinati con passione, nel rispetto delle tradizioni.Consigliatissimo anche per feste.Staff cordiale "
"ui_bubble_rating bubble_50","Buona pausa","Come dico sempre al gentilissimo personale.. siete la più bella pausa pranzo...Prodotti ottimi ..fusione di tradizione e innovazioneSuper consigliato"
"ui_bubble_rating bubble_50","Cosa rara a Napoli: qualità della materia.","È proprio vero, la qualità di una pizza è data da 2 fattori: 1) qualità del pizzaiolo ; 2) qualità delle materie impiegate per realizzarla.Diffidate dai millantatori! Dopo aver provato la pizza D’Auria, le parole sono superflue.Non da ultimo, gentilezza e celerità ne fanno un luogo eccellente.Fedele a voi dai tempi del liceo (frequentavo liceo Alberti)."
"ui_bubble_rating bubble_50","Pizzeria al Top","Frequento spesso questo posto in quanto abito nelle vicinanze e posso confermare che grazie alla disponibilità del personale e dei titolari mi sono sempre trovata bene. Anche i miei amici restano sempre soddisfatti delle loro pietanze, perchè non solo fatte con il cuore ma anche con prodotti di alta qualitá. Consiglio questo posto anche perchè nell 'attesa c è da farsi qualche minuto di sana risata visto la loro simpatia. "
"ui_bubble_rating bubble_50","Pane, dolci, pizze... il paradiso del palato","Mangiato tantissime cose sia da asporto che in loco. La qualità è fondamentale e qui la troverete. Catering o pizza da asporto c’è tutti da gustare. Il pane è divino! Dolci, pizze, le polpette di melanzane.... magnifiche. Difficile trovarle in Campania ma da D’Auria le trovi. Complimenti "
"ui_bubble_rating bubble_50","La Pizza della Tradizione: leggera e deliziosa !","Quando sono a casa a vedere la partita, o un bel film, la pizza di D'Auria è un'ottima idea!!Alessandro, il titolare, è un maestro della pizza, nonché figlio d'arte. Sono suo cliente fin da quando ero bambino e la sua pizza non mi stanca mai ! Da D'Auria si utilizzano solo ottimi ingredienti e, ciononostante, la pizza continua ad essere economica, come da tradizione ! Dal suo menù, consiglio vivamente la pizza D'Auria: metà con i pomodorini, metà calzone...eccezionale ! Naturalmente, ogni pizza va assaporata con un eccellente crocchè ! D'Auria non è solo pizzeria d'asporto, ma anche pasticceria e panificio nelle ore diurne , un'ottima occasione per comprare del buon pane per casa, o per una merenda nella pausa ufficio !"
"ui_bubble_rating bubble_50","wow che pastiera!","Un grazie di cuore alla pasticceria d' Auria per avermi fatto gustare la pastiera più buona della vita mia :)!!!"
"ui_bubble_rating bubble_50","che pastiera!!","Sono un cultore della pastiera napoletana e ne ho assaggiate moltissime. Ma la pastiera di questo locale é veramente una bontà a parte!!!"
"ui_bubble_rating bubble_40","Ottima pizzeria da asporto","Un'ottima pizza napoletana, consigliata solo per asporto pizzaiolo e assistenti impeccabili. Ottimo rapporto qualità prezzo, peccato x la cassiera/moglie vanifica tutto il lavoro degli altri lentissima ed impacciata in difficoltà. Detto questo é consigliatissimo per l'ottima qualità della pizza ci vado almebo 2/3 volte al mese."
"ui_bubble_rating bubble_50","Pizza napoletana e non solo...","Piccola ma efficiente pizzeria con impasto ben lievitato e rispettoso dei canoni della tradizione...simpatica la cassiera...ideale per l'asporto"
"ui_bubble_rating bubble_40","che buon profumo di pane....","La pizzeria-panetteria sforna ottimo pane , di molti tipi, anche se io preferisco quello integrale. Qualche giorno fa, ho provato buonissimi grissini con le mandorle. Ogni tanto, acquisto anche piatti da asporto, sempre buoni....l'unico neo: non sono mai sicura dell'uscita del pane dal forno...magari mi dicono di passare tra mezz'ora, io torno, ma il pane non è ancora pronto...io non posso ritornare, poichè non abito vicino...in ogni caso, consiglio questo esercizio. Il personale è sempre sorridente e gentile, Maria Speranza Perna"
"ui_bubble_rating bubble_40","Ottime materie prime","Questa pizzeria da asporto è anche una ottima panetteria, ma offre anche innumerevoli prodotti da sporto. Vengono utilizzate ottime materie prime e ricette genuine. Per cui i cibi sono sempre freschi e leggeri."
"ui_bubble_rating bubble_50","Ottima pizzeria ","Proprio ieri mi sono fermato per mangiare una pizza al volo , era veramente squisita e leggera non come le altre pizze che usano prodotti scadenti e ci rovinano lo stomaco, così ho assaggiato anche un arancino , era buonissimo! I proprietari sono cordiali , gentili e ti fanno sentire come a casa tua. Tornerò sicuramente presto per deliziare altre specialità!"
"ui_bubble_rating bubble_50","Una GARANZIA","Ci vado da una vita, il forno di rifornimento nella zona dove sono cresciuto. Ci vado sempre volentieri per tutte le bontà che prepara sia a pranzo che a cena. La pizza è buona e digeribile, crocché e frittatine il TOP. Ottima anche la varietà di pizze rustiche, brioches e contorni vari.E per finire si è rivelato anche una comoda ed economica soluzione per organizzare feste e ricorrenze.Alessandro, Amelia e lo staff sono molto professionali."
"ui_bubble_rating bubble_40","Scoperto per caso, sorpresa positiva per una angolo di ghiottonerie","Ci siamo imbattuti per caso in questa pizzeria-rosticceria-salumeria con personale simpatico, disponibile e professionale. Molto buona la pizza, il saltimbocca, la rosticceria (crocchè ed arancini) e la pasticceria (cioccolatini alla mandorle e noci fatti in casa).Ingredienti genuini e freschi (pomodorini, mozzarella, scamorza e salsiccia), frittura leggera ed asciutta, pasta della pizza e del saltimbocca fragrante e leggera.Rapporto qualità/prezzo eccellente, 20 euro in due (pizza + bibita+ dolcetto)."
"ui_bubble_rating bubble_40","bravissimi e buonissimo","ottimo staff ... ottima pizza buonissima rosticceria-pasticceria ...da provare per poi riandarci !!!(aperti anche a pranzo) :-)"
"ui_bubble_rating bubble_50","tappa fissa","Ogni volta che vado a Napoli non posso fare a meno di entrare in questo locale!Che sia per prendere le pizze d'asporto, fare un pranzo veloce o caricarmi di taralli e prelibatezze da portare a Roma... sono sempre stata pienamente soddisfatta!i sorrisi e la disponibilità del personale e la qualità della cucina sono assolutamente da provare!L'ultimo gioiello: i rococò fondenti."
"ui_bubble_rating bubble_50","Gentilezza, genuinità e cordialità, ogni singolo prodotto è SUPERLATIVO!!","Staff gentilissimo e disponibilissimo. Io non riesco a capacitarmi come sia possibile che ogni loro prodotto sia così buono, partendo dagli ingredienti sempre freschissimi arrivando a prodotti semplicemente eccezionali, ad esempio la frittura asciuttissima e squisita (il crocchè di patate più buono che abbia mai assaggiato) per non parlare poi della pizza e del pane fragranti e leggerissimi, infine arrivando ai dolci sempre freschi di giornata, che hanno quel tocco di casareccio e genuino e dove senti la marcia in più rispetto alla concorrenza."
"ui_bubble_rating bubble_50","Il massimo!","Staff sempre a disposizione, grande scelta di pizze e qualità sempre al top ! Reparto rosticceria altrettanto valido, con prodotti sempre freschi. "
"ui_bubble_rating bubble_50","Ottimo","Gentilissimi, cordiali, simpatici.Si mangia benissimo ed i prodotti sono davvero buoni.Dal salato al dolce, dalla pizza al gateau di patate."
"ui_bubble_rating bubble_50","Ottimi prodotti","Prodotti eccellenti. Personale gentile, simpatico e a richiesta fanno anche biscotti personalizzati. "
"ui_bubble_rating bubble_50","Il pane integrale più buono sul mercato a Napoli","Conoscevo da anni D'Auria per la pizza; recentementeavevo deciso di mangiare pane integrale ogni giorno, ma quello che compravo al supermercato non mi entusiasmava; D'Auria mi ha convertito definitivamente; sforna sfilatini freschi integrali, in molte varianti, per me più buoni di quelli non integrali, soffici ma croccanti, fragranti, profumati di forno, saporitissimi, da provare !!!! L'atmosfera è simpatica grazie anche al personale (Amelia e Giulio) sempre gentili, educati e disponibili.Leonardo"
"ui_bubble_rating bubble_40","La cucina d'asporto come a casa tua","I cibi cucinati sono proprio della cucina e tradizione napoletana casalinga, dal pane ai taralli dai primi ai secondi ai contorni e dolci tutto e' artigianale forse un po' rustico ma genuini. Pane appena sfornato sia causare ciò che rosette e panini ti danno l'idea del fatto a mano. Peperoni arrostiti nel forno a legna X le pizze anche la stessa rosticceria segue egual percorso.Veramente da provare, poi la cordialità e la semplicità di Giulio ed Emilia, tra gli addetti ai lavori e cucina di mattina fanno da complemento e completamento alla pizzeria, anzi ne danno un tocco particolare. Bravi e complimenti a tutta l'organizzazione.Unico handicap che non puoi gustare in loco le loro specialità se non in modo approssimativo ed arrangiato."
"ui_bubble_rating bubble_50","Tutto squisito ","Abbiamo cenato con i prodotti della casa pizza crocchette arancini e il cornetto rustico fritto.... Tutto buonissimo! "
"ui_bubble_rating bubble_50","Per amanti della vera pizza napoletana","La migliore pizzeria d'asporto al vomero, sono anni che ordino la pizza in questo fantastico posto. Prodotti di altissima qualità, tantissime pizze da poter scegliere nel menù, ottima la frittura, ben dorata, asciutta e fritta con olio pulito. Da provare assolutamente anche i prodotti del banco rosticceria, buonissimi i mini panini napoletani e le varie pizze ripiene con ortaggi di stagione. Ottima la torta nutellotta . Assolutamente consigliatoPrezzi assolutamente nella norma tendenti al medio basso.PS: E' necessario provare assolutamente le graffette fritte ogni mattina....una droga per i golosi come me :P"
"ui_bubble_rating bubble_50","Eccellente!","Tutti prodotti di qualità, cucina genuina e personale sempre gentileÈ come mangiare a casaTop!!!!!!!!!"
"ui_bubble_rating bubble_50","La mia pizzeria di fiducia!","Ottime le pizze (le ho assaggiate praticamente tutte) il servizio d asporto è veloce, frittura buona e asciutta (consiglio gli arancini strabuoni) ,oltre alle pizze consigliatissimi i mini paninetti napoletani e le mini rosette ! I ragazzi sono gentilissimi !!!!! Prezzi ottimi.....Non vi resta che andarci e godere di tutte le loro super bontà! !!!"
"ui_bubble_rating bubble_50","Qualità e cortesia ","Sono cliente da tanti anni, quella di D’auria è senza dubbio la migliore pizza in zona. Consigliatissima!"
"ui_bubble_rating bubble_50","Una favola di asporto","Ho conosciuto la Pizzeria Rosticceria D'Auria, circa un anno fa e.. meno male!Due splendidi ragazzi, Alessandro ed Amelia, lavoratori instancabili, che con garbo e simpatia, t'invogliano a provare ciò che sfornano con prodotti genuini.Il pane( senza lievito) che ogni giorno viene sfornato in modo originale , davvero squisito: segale, cerali, noci, semi di zucca etc. Da D'Auria, si trovano prelibatezze di ogni genere: crocchè, rustici,pizzette, primi piatti, polpettine, casatielli, torte, graffe, torrone, di tutto e di più.Le pizze poi.....troppo buone.La sosta è obbligatoria, Alessandro ti fa assaggiare le ultime novità e allora porti a casa anche queste. Che dire .. ci vediamo domani."
"ui_bubble_rating bubble_50","Festa di laurea di Anna mia figlia ","La pizzeria rosticceria dauria.. è un posto particolare per la prelibatezza X il palato X tutti noi.. da sempre!!! Ma in questa giornata particolare.. come tutto l’anno..Natale pasqua ed eventi.. è stata il top!! Si possono gustare tutti i tipi di pizze,casatielli, rustici e quant’altro.. per passare al dolce.. Prodotti genuini fragranti e preparati tutti i gg freschi.. un ringraziamento speciale alla famiglia dauria e in speciale modo a Amelia..grazie di cuore.."
"ui_bubble_rating bubble_50","Qualità, professionalità e gentilezza","Da provare assolutamente, tutto buono e perfetto, ogni volta che passerò di qui... mi fermerò sempre, per degustare le delizie preparate con esperienza e prodotti di qualità...!"
"ui_bubble_rating bubble_50","CREATIVITÀ ED INNOVAZIONE AL SERVIZIO DELLANGENUINITÀ","Sono davvero molteplici le occasioni con cui deliziare il palato, dalle graffe ai crocchè , alle specialità gastronomiche o semplicemente per assaggiare il vero sapore del pane arricchito da sempre nuove idee, per non parlare delle pizze di Alex, vero genio del sapore napoletano, per non parlare della cordialità e simpatia.....davvero da visitare "
"ui_bubble_rating bubble_50","un mondo di odori e di colori.","Si entra e siamo subito colpiti da un profumo di pietanze , lo sguardo non sa dove posarsi...ma io che in questo posto ci vado spessissimo so dove orientarmi e allora ...voglio la torta di carote (ottima ) la crostata di ciliege ( e di cosa parliamo) e poi la torta vegan di cioccolato e arancia...e poi i grissini con mandorle e forte ( e come sono buoni!)e poi e poi ....il gattò , i cornetti fritti, .. bene cosa dire andate , provate e deliziatevi"
"ui_bubble_rating bubble_50","Asporto e Famiglia","La fortuna di averli vicino casa, un'ottima pizza e dei Crocchè molto buoni. Ormai diventati una garanzia. Complimenti al pizzaiolo che è velocissimo senza mai far diminuire la qualità"
"ui_bubble_rating bubble_40","Una garanzia!","Sono anni che ci serviamo presso questa pizzeria ed ha sempre soddisfatto tutte le nostre aspettative. Ottime sia le pizze rosse che bianche che quelle speciali. Molto buone anche le fritture."
"ui_bubble_rating bubble_50","Pizza DOC","Veloci e puntuali nella consegna.Pizza leggerissima e digeribilissima.Molto gustosa di ottima fattura con ingredienti di ottima qualitá con impasto tradizionale con il criscito ed una cottura eccellente. Consiglio vivamente"
"ui_bubble_rating bubble_50","Numero uno","Cliente affezionato di Mondo Pizza concordo con il podio raggiunto da Gigi D'Auria nelle classifiche di Tripadvisor. E' sempre un piacere gustare le ottime pizze preparate da un maestro dell'arte che rende famosa la nostra Napoli nel mondo. Francesco Galli"
"ui_bubble_rating bubble_50","Bontà e simpatia ","Cosa cercare di più...bontà e simpatia...Ottima la pizza ovviamente con il forno a legna e ottimi i prodotti da forno e la rosticceria.Per finire abbiamo avuto modo di gustare un'ottima caprese. Da visitare assolutamente. "
"ui_bubble_rating bubble_50","Ottima pizza!!","Abbiamo trovato questa rosticceria per caso, ci ha attirati la vetrina all'esterno con pizzette e pane appena sfornati e invitanti.Purtroppo io ero a dieta e ho ordinato una marinara divisa con mio padre e due crocchè, un panino napoletano e un hot dog. Pizza ottima e leggera, crocche ottimo a detta dei miei genitori. Ho comprato anche il pane integrale, poi farò sapere se mi è piaciuto. Il personale molto cordiale e gentile, ci verrò di nuovo sicuramente "
"ui_bubble_rating bubble_50","pizza leggera e digeribilissima","da tempo la frequento per la splendida pizza dauria metà ripieno e metà a scelta in genere la prendo filetto di pomodoro e mozzarella di bufala. ottima pizza e simpatici sia Luigi che tutti quelli che lavorano con lui. Sicuramente da ritornare."
"ui_bubble_rating bubble_40","Soddisfatta","Ho assaggiato sia il pane che la pizza. Il pane é morbido e sempre fresco con prezzi nella media; la pizza é fatta con ingredienti freschi e risulta facilmente digeribile, non é troppo panosa né troppo sottile. "
"ui_bubble_rating bubble_10","prezzi spropositati","abbiamo comprato della pizza con scarola e altra con friarielli ; ebbene prezzi fuori da ogni logica senza neanche pesare......."
"ui_bubble_rating bubble_50","Migliore Pizzeria della zona!","Se volete mangiare un' ottima pizza qui in zona dovete assolutamente provare la pizza offerta dalla pizzeria D'Auria per la sua ottima preparazione della pasta e della cottura. Ottimi ingredienti sempre freschi e tanto condimento che ti fanno godere al massimo la pizza.I ragazzi che ci lavorano sono sempre gentilissimi e bravissimi e molto professionali. Oltre la pizza offrono piatti e secondi cucinati ogni giorno e quindi sempre freschissimi.La rosticceria è di ottima qualità e la ordiniamo spesso in grandi quantità per feste e restiamo sempre contentissimi."
"ui_bubble_rating bubble_40","Grande Pizza","La pizza di Alessandro è qualcosa di eccezionale!!Sempre fatta con amore e passione,del resto la pizzeria D'auria è una pizzeria storica del mio quartiere.Le materie prime sono sempre fresche,ed il personale cortese e gentile..che altro aggiungere,non cambio pizzeria da dieci anni..ci sarà un motivo ;) Cucchiara Rovente"
"ui_bubble_rating bubble_40","Ottima pizza","Pizza ben condita e gustosa , servizio veloce e prezzi modici , il tutto per consigliarla per un pasto veloce. "
"ui_bubble_rating bubble_50","la tradizione e la cura del mangiare sano","Pane,rustici e frittelle ,e non solo, che hanno il sapore sano di una volta.Personale cortese....e sempre tante novità in cucina."
"ui_bubble_rating bubble_50","Ottima pizza","Rosticceria e Pizzeria con personale gentile e veloce. Consiglio la pizza D'Auria meta' margherita con pomodorini freschi e meta' calzone. Ottimo rapporto qualita' prezzo. "
"ui_bubble_rating bubble_50","La Signora Pizza!!","Pizza davvero eccellente, saporita, ben digeribile e fragrante. Ottimi gli ingredienti, tutti di grande qualità. Di pari livello è l'ospitalità, Gigi, il maestro pizzaiolo ed il suo ottimo staff sono sempre cortesi e disponibili."
"ui_bubble_rating bubble_50","Eccellente!","Pizza ottima e digeribile. Ingredienti di prima qualità, e tanta passione!Staff cortese e disponibile.Il menù spazia dagli intramontabili classici della tradizione napoletana alle pizze speciali, che mostrano la continua ricerca e sperimentazione di chi vuole continuare a migliorarsi. Consiglio vivamente il locale anche per la possibilità di assistere agli eventi sportivi."
"ui_bubble_rating bubble_50","Moderna nella tradizione gourmet napoletana","La pizza a Napoli è buona dappertutto ma ci sono alcuni posti speciali che vale la pena esplorare. La pizzeria in questione si trova al Vomero, in un angolo che potreste sottovalutare. La pizza è sincera, l'igiene massima. Gestito da giovani il locale offre davvero molto più di quanto potreste aspettarvi: la pizza mi ha sbalordito per qualità e fantasia. Perfetta da ogni punto di vista ha ingredienti di qualità eccellente, ricotta profumata e freschissima, pomodorini tutti perfetti. Danno la possibilità dell'asporto ma hanno un bel locale interno con TV (e partite!). La consiglio senza riserve perché offrono davvero un prodotto eccellente e salubre a prezzi onesti. Provate a chiedere di stupirvi come nel film di ratatouille e vi sforneranno meraviglie di fantasia e gusto, senza tradire la tradizione. Non è poco!"
"ui_bubble_rating bubble_50","w la pizza","una super super pizza....gustosa fragante digeribile e cottura perfetta...il segreto ??l'utilizzo di materie prime di ottima qualità!!!Il risultato ? Una pizza buonissima e bella anche da vedere ..Chi la prova non mangerà più altra pizza se non quella del superpizzaiolo GiGi!!!Professionista capace originale e anche di cuore...il che non guasta!!!"
"ui_bubble_rating bubble_50","ottima accoglienza, qualità della pizza eccelsa","sono stato con la mia famiglia, ottima qualità della pizza e varietà nella scelta.ci sono varie pizze, da quelle tradizionali e quelle nate dalla fantasia del titolare Luigi D'Auria.da consigliare per chi vuole mangiare un'ottima pizza in tranquillità."
"ui_bubble_rating bubble_50","Pizza e specialità eccezionali ","Pizze davvero squisite e speciali ,vere pizze napoletane dal sapore unico , prodotti unici e con ingredienti genuini ,pizzaiolo e personale , bravissimi disponibili e simpaticissimi .Consiglio a tt di andare a comprare ed assaggiare tt le varie specialità . "
"ui_bubble_rating bubble_50","Per tutti i giorni!","Giulio ed Alessandro sono sempre molto disponibili e veramente bravi. Meritano tutta la migliore considerazione per la loro alta professionalità!"
"ui_bubble_rating bubble_40","Visita pressoché quotidiana","La vera pizza.pane a criscito.cordialità e simpatia.contorni e secondi cucinati.frullati dietetici per dimagrire...dopo la pizza!"
"ui_bubble_rating bubble_50","Pizzeria pluripremiata","Bravissimi pizzaioli da varie generazioni. Hanno imparato a fare pizze ancor prima di imparare a damminare...!! Sono pieni di iniziative ed arricchiscono continuamente le loro offerte"
"ui_bubble_rating bubble_40","pizzeria, rosticceria, panetteria, cibi d'asporto","vecchia famosa pizzeria del Vomero, un mix di rosticceria, pizzeria e piatti pronti d'asporto, buonissime le fritturine e pane di ogni qualità, personale gentile e disponibile ottimi prezzi."
"ui_bubble_rating bubble_50","Nuova scoperta ","Mi sono trovata a passare per caso ad ora di pranzo ed ho preso il menù di €5 che comprende primo, secondo,pane e dolce. Ottimo rapporto qualità/prezzo, e buonissima la frittata di cipolle. Il personale è molto disponibile e simpatico. Ci ritornerò sicuramente. :)"
"ui_bubble_rating bubble_40","Buona pizza!","Pizzeria da asporto, ottime anche le fritture. La pizza è quella tradizionalmente napoletana, molto sottile; la frittura è leggera e ti consente di mangiarne senza appensatirsi troppo."
"ui_bubble_rating bubble_50","Pizzeria per tutti i gusti","Pani di ogni tipo e diversi di giorno in giorno. Ottime pizze dall'impasto saporito, non salato, ben steso e ben cotto. Ottimi anche i contorni e i secondi. Davvero squisite le pizze ripiene. Molto buona la frittata di ricotta e spinaci. Gentile il servizio. Ottima la qualità degli ingredienti e della preparazione. Buoni i prezzi."
"ui_bubble_rating bubble_40","Pizzeria storica di buona qualità","La pizzeria D'auria viene portata avanti da generazioni sempre con la stessa linea guida: familiarità, amicizia coi clienti, disponibilità e una buona pizza, di livello medio-alto. I prezzi sono contenuti e la varietà degli ingredienti è buona.A volte peccano un poco di organizzazione ma trovano sempre il modo di farti fare un sorriso nell'attesa. Il nome è una garanzia, la qualità è ottima..manca poco per l'eccellenza"
