"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Spesso mangio per lavoro ","Tanta scelta prezzo buono e locale accogliente .... Ottima qualità !Mi fermo spesso per lavoro o con amici E non ha mai sbagliato Bravi ragazzi "
"ui_bubble_rating bubble_50","Ospitalità, cortesia e buona cucina!","Si mangia di tutto! Consiglio la pizza! Qualità/prezzo ottimo rapporto! Il locale è accogliente e si mangia in tranquillità! Consigliato alla grande!"
"ui_bubble_rating bubble_50","ottimo cibo ottimo posto","abbiamo cenato diverse volte: sia in compagnia sia da soli. menu sempre ottimi,belle le iniziative con menu a tema. personale molto gentile e disponibile. inoltre abbiamo festeggiato anche il compleanno del ns piccolino...ottima organizzazione con apertivo cena a buffet..non finivano piu di portare roba...prezzi accettabilissimi. ottimo. lo consiglio a tutti...specialmente a chi vuole mangiare bene!!!"
"ui_bubble_rating bubble_50","Una garanzia di qualità e cordialità","Una location inconsueta per un ristorante- pizzeria dove la qualità è regina e il personale eccellente."
"ui_bubble_rating bubble_40","Ottima cucina","Per me è diventato un punto di riferimento, quando dobbiamo vederci con amici già sappiamo dove andare, ottimo rapporto qualità/prezzo."
"ui_bubble_rating bubble_50","UNA CERTEZZA!!!!","Anche se lontano da casa mia oramai Martoranello è diventata un punto di ritrovo! che sia per una pizza con gli amici, un aperitivo, un primo, un menu' di pesce, una cena aziendale...ogni occasione è buona per ritrovarsi a mangiare qualcosa a MARTORANELLO. servizio ottimo, pizza buonissima, piatti semplici ma di ottima qualità."
"ui_bubble_rating bubble_50","Star bene davvero","Noi Paperini coraggiosi abbiamo sentito il bisogno di una serata di vero buon vivere italiano, con due amici storici davvero appassionati di buona cucina, siamo andati al centro sportivo di Martoranello, non per affaticarci a correre dietro ad un pallone, non per rassodare la muscolatura, ma per godere della cucina di Sara e Filippo, titolari del ristorante che si trova all'interno centro sportivo. Giunti in loco con largo anticipo sull'orario della prenotazione siamo stati accolti con un sorriso autentico dalle ragazze che si occupano della sala e del bar. Ci siamo accomodati in un tavolo all'aperto per goderci il tramonto e sorbire un aperitivo. Aperitivo di ottima qualità accompagnato da : salatini, patatine, noccioline, pizza e simpatia delle stesse ragazze che ci avevano accolto all'ingresso. Più tardi ci siamo trasferiti nel tavolo che ci era stato preparato all'interno. Un ambiente giovane, senza pretenziosità, curato, costellato di particolari semplici ed originali. Abbiamo ordinato pizza, carne ai ferri, birra e vino rosso. Ci hanno portato anche della piadina romagnola alla quale abbiamo fatto volentieri onore. Buona veramente la pizza . Eccezionale la carne ai ferri : una sinfonia che spaziava dal vitello al maiale, passando per il castrato; ogni singolo pezzettino: cotto a puntino, tenero, saporito senza eccesso di sale, un tocco di erbe aromatiche adagiate fresche tra i diversi tranci , un accenno di radicchio verde, leggermente in disparte, ottimo per alleggerire il palato tra un sapore e l'altro. Buona la birra bionda. Notevole il vino, scelto da una lista, non lunghissima, di bottiglie tutte di qualità. Caffè: buono sia il normale che il decaffeinato - Limoncello offerto dalla casa . (Precisiamo, per non fare inorridire alcuno, che : chi di noi ha bevuto il vino, non ha bevuto birra ) . Alla fine il conto è stata una lieta sorpresa, veramente leggero e digeribile."
"ui_bubble_rating bubble_40","Il ristorante che non ti aspetti ","Il ristorante che non ti aspetti! Situato in un centro sportivo, ha poca scelta di pizze e menù alla carta ma quelli che ci sono sono veramente ottimi, quindi scelta approvata. Ottimo tutto il pesce, da provare e riprovare anche su prenotazione, e buona la pizza! Prezzi bassi x il pesce. Atmosfera tranquilla. "
"ui_bubble_rating bubble_40","Una bella opportunità","Ecco come trasformare un tipico bar di servizio ad uno straordinario centro sportivo, in un locale degno di essere visitato. Bravi, gentili, disponibili!"
"ui_bubble_rating bubble_40","Ogni anno una conferma!","Ogni anno io e la mia squadra ci fermiamo sempre prima di una gara a Cesena! Locale carino e ben arredato, il cibo è sempre ottimo, dal pesce alla pizza. Piatti consigliati: Uomini Nudi è i gamberoni al sale!!"
"ui_bubble_rating bubble_40","buona pizza...in tranquillità","Mi è capitato di andare in questo locale insieme ad amici tra settimana.Ambiente spazioso dove oltre a gustare una buona pizza, è possibile chiacchierare in tranquillità Ottimo anche il gnocco fritto con tagliere di affettati rucola e squacquerone. Buono il sangiovese della casa."
"ui_bubble_rating bubble_40","Semplice, abbondante e molto buono.","Abbiamo preso il menù di pesce da 20 euro e siamo stati piacevolmente soddisfatti. Soprattutto dal risotto cotto al punto giusto e molto gustoso; anche il fritto abbondante e asciutto ci ha sorpresi. Il personale è gentile e disponibile. Anche i dolci meritano un assaggio....Complimenti!"
"ui_bubble_rating bubble_40","Roba tanta, buona e a ottimo prezzo","Un nell'ambiente, informale e luminoso, ottima pizza e cordialità. L'occasione dell'ultima visita, stasera, era una festa di compleanno a buffet, ma riporto anche l'esperienza positiva di un paio di cene tranquille tra amici. Ampissimo parcheggio e prezzo sempre ottimo."
"ui_bubble_rating bubble_50","Vuoi un buon ristorante dove portare i tuoi figli in spensieratezza questo e' Martoranello","Buona cucina con piatti a base di carne, pesce e pizza, con serate a tema, ideale per famiglie gruppi di adulti e gruppi di bimbi di ogni eta' che, grazie al grandissimo spazio e i campi sportivi possono divertirsi permettendo agli adulti di trascorrere una piacevole serata senza correre dietro ogni secondo ai piccoli. Un ristorante che veramente consiglierei a chiunque."
"ui_bubble_rating bubble_50","Buona Pizza","Pizza ottima carne pure.. personale molto gentile e disponibile. Luogo tranquillo alla mano ma con cibo di qualità. . Prezzi onesti. "
"ui_bubble_rating bubble_40","cena con delitto !","I gestori del locale hanno organizzato una divertente serata a tema in collaborazione con una compagnia teatrale che ha messo in scena la cena con delitto.Oltre ad avere trascorso una serata molto piacevole, anche la cucina non si è smentita ......dall'antipasto al dolce, tutto buonissimo ! Nel mio gruppo una ragazza celiaca è rimasta stupita per la competenza messa dai cuochi per prepararle una cena adatta alle sue esigenze alimentari.Sicuramente parteciperemo ad altre serate a tema e non .Grazie per la gentilezza e la bella serata."
"ui_bubble_rating bubble_10","Festival della panna!!!","I nostri ragazzi hanno giocato una partita di calcio al centro sportivo di Martorano, il triplice fischio finale arriva che sono quasi le 13. Si decide di restare a mangiare qualcosa nel ristorantino del centro, uno dei genitori concorda un pranzo che comprende un antipasto e un tris di primi. Si comincia: modestissimo tagliere di salumi con poca piadina, assortinento di crostini troppo cotti, una buona percentuale al formaggio. Arrivano i primi: tortelli ripieni di ricotta conditi con la panna, un poco stucchevoli ma accettabili. Secondo primo, gommosi strozzapreti conditi con la panna, un mattone. Terzo primo, siamo speranzosi, ma invece!!!caramelle ripiene di ricotta condite con la panna, UN MACIGNO!!! Una decina di bottiglie di acqua e 2 o 3 di normalissimo vino da supermercato, 11 caffè, 22 coperti, il tutto per la modica cifra di 460 EUROSicuramente noi abbiamo sbagliato, avremmo dovuto chiedere prima il menù che ci sarebbe stato servito, ma eravamo in Romagna dove la serietà e la trasparenza regnano di casa. Probabilmente non quì."
"ui_bubble_rating bubble_50","A botta sicura! ","Vado spesso a Martoranello,praticamente minimo una volta a settimana..e che dire..un posto fantastico,un ambiente familiare,e una cucina strepitosa..il menù ha molte varianti,dagli antipasti,ai primi,ai secondi ai contorni,al pesce e alla pizza,ai dolci..posso dire di aver provato molte pietanze e tutte hanno soddisfatto i miei gusti..Davvero un ottimo locale!! Bravi ragazzi!! "
"ui_bubble_rating bubble_50","Posticino che mi fa sentire a casa mia!","Ho conosciuto questo posticino durante l'estate in occasione di uno dei tanti tornei sportivi che i gestori organizzano.Atmosfera accogliente,clientela giovane e tanta tantissima cordialità!Sono tornata a cena e il menù alla carta offre una vasta scelta,sia di pesce che di carne tutto quanto, a mio avviso,ottimo e curato...per non parlare del rapporto qualità-prezzo...perfetto!bravi ragazzi!Non vedo l'ora di tornare a trovarvi!"
"ui_bubble_rating bubble_50","Locale da provare!!!","Vado spesso in questo locale e tutte le volte torno a casa contento della buonissima cucina (dalla carne al pesce passando per la squisita pizza) e per l'ambiente giovane e cordiale... Locale semplice ma di sicuro successo!!!"
"ui_bubble_rating bubble_50","Da provare!!!!!","Sono andata un paio di volte con amici,l'ambiente è molto familiare,il personale è molto gentile ed attento ed è tutto molto buono,a partire dalla pizza fino ad arrivare al pesce!ottimo rapporto qualità prezzo!super consigliato!"
"ui_bubble_rating bubble_50","Ideale","La pizza e' buonissima, la carne (tagliata grigliata) fresca e tenera. Il pesce e' ottimo e tutto a un ottimo prezzo!!! Un posto ideale x mangiare bene a un buon prezzo e ampio posto e sicuro all'aperto x i bambini!!!!"
"ui_bubble_rating bubble_50","Da provare!!!!","Ho conosciuto questo ristorante grazie ad un'amica e sono rimasta molto soddisfatta!!! La prima volta che abbiamo mangiato qui abbiamo optato per il menù di pesce: il cibo è stato davvero ottimo e abbondante!!! Anche il rapporto qualità/prezzo è davvero buono!!!Il personale è molto gentile e cordiale... Davvero un bel posticino!!! :-)"
"ui_bubble_rating bubble_20","Mah!","Sono andato due volte a breve distanza di tempo con un gruppo di amici con i figli. La prima volta eravamo solo noi, abbiamo preso la tagliata ed era molto buona. La seconda volta il ristorante era pieno e la stessa tagliata era immangiabile. Il servizio è buono, i prezzi da ristorante anche se apparecchiato con tovagliette di carta."
