"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Giropizza con amici","Per chi desidera fare un giropizza questo locale risulta essere letteralmente IMPECCABILE.È possibile scegliere le pizze in base alle proprie preferenze avendo a disposizione un'ampia lista di proposte originali, la pizza è buona e ben farcita.Il personale è cordiale e molto alla buona, poca vetrina e tanta sostanza! Ci sono state servite anche pizze dolci con Nutella e frutta.Insomma, con 13 euro abbiamo bevuto e mangiato (salato e dolce) a volontà. Nient'altro da aggiungere e niente da ridire.Abbiamo fatto molte volte il giropizza ma questo annienta tutti i rivali!"
"ui_bubble_rating bubble_50","Locale modesto ma accogliente :)","Sono stata Giovedì 18 con due mie care amiche e c'ero già stata il mese scorso col mio ragazzo. È un locale molto modesto per chi non ha tante pretese , la pizza è molto buona e il pizzaiolo molto gentile e simpatico. Consiglio a chiunque voglia passare una serata divertente con amici o anche per passare il proprio compleanno in compagnia . Unica critica personale ma solo perché non è di mio gradimento, la pizza iniziale che ti portano ai fichi caramellati, formaggella e prosciutto. Del resto ottimo locale :) Ci torneremo sicuramente ;)"
"ui_bubble_rating bubble_50","Un piacevole giro pizza","Siamo state in questo posto a provare il giro pizza! Pizza molto buona, titolare simpatico! Nel giro pizza puoi prendere quante pizze vuoi finchè ci stanno, la prima la scelgono i titolari, generalmente ti servono la loro pizza speciale con formaggella, prosciutto e fichi caramellati che però a noi non è piaciuta, ma son gusti personali! Poi ognuna di noi (3 persone) ha scelto una pizza e le tre pizze sono state portate a spicchi su di un tagliere, una alla volta. Quando ne finivamo una ci portavano l altra! Infine ci hanno portato la pizza alla nutella e zucchero a velo, buonissima! C è anche la pizza alla frutta e zucchero a velo ke tuttavia nn abbiamo provato ma ke dalle foto sembra ottima! Ci torneremo x provare altre pizze! :-) il locale comunque è molto piccolo e un po rustico e sorge affianco alla pizzeria al taglio ! :-) non aspettatevi il solito ristorante-pizzeria enorme, tuttavia ripeto la pizza era buona e i titolari cortesi! Consigliato! "
"ui_bubble_rating bubble_10","Pessimo","Siamo andati in questa pizzeria prenotando una cena tra amici, ci hanno messo in due tavoli separati lontano dicendo che oltretutto dovevamo mangiare veloce perché dopo mezz'ora (ore 22) la pizzeria avrebbe chiuso e con termini volgari il proprietario ha iniziato ad urlare dicendo che dovevamo fare veloce a sederci tutti ed a ordinare le pizze per accorciare i tempi. Noi siamo andati via rifiutandoci di passare la serata li e sicuramente nessuno ci tornerà più, maleducato. I condimenti dei tranci di pizza erano molto scarsi. Mai più! Disorganizzazione."
"ui_bubble_rating bubble_10","Pessimo e titolare e scorbutico","Dopo aver prenotato siamo arrivati con 10 minuti di ritardo e siamo dovuti andare via perché non avevano il posto per sederci e il titolare non è stato cortese nei nostri confronti.Di sicuro non andremo più in questo locale."
"ui_bubble_rating bubble_40","seconda pizzata con amici, qui non sbagli.","eravamo in 6, giro pizza con entrata classica della casa fornarina con stracchino, marmellata di fichi e prosciutto crudo. Base pizza sottile croccante e leggera + altre 6 pizze scelte da noi e finale pizza dolce + pizza nutella, acqua, cocacola, birra a 10€ a testa. cosa vuoi di più, è vero il posto è quello che è e non penseresti mai di mangiare una pizza così buona, ultima novità, eccezzionaleeeeee.... pizza al baccalà, da provare."
"ui_bubble_rating bubble_30","buona la pizza, ma pizzeria un poco triste","cibo ok! servizio veloce e gentile, ma il locale è sinceramente triste. mobili presi da posti diversi e assemblati, lampadari d'occasione e il bagno anni '80, insomma non è proprio al top."
"ui_bubble_rating bubble_50","Il meglio in zona stadio","Da Vito che è un grande chef, perfezionato nell'arte della vera pizza napoletana, batte tutti gli ombrellai e copioni . Molto affabile con i dipendenti del Bufalini ed efficiente con l'asporto a domicilio per una serata con gli amici,"
"ui_bubble_rating bubble_40","Gentilezza top<U+0001F44F><U+0001F44F>","Siamo stati a cena cibo buono nella media servizio veloce, ottimo l'impasto della pizza gentilezza disarmante di tutto lo staff sorriso, è cortesia al top 10 e lode bravi.. ci vedremo presto. "
"ui_bubble_rating bubble_50","Una conferma","Ottima pizza e prezzi concorrenziali in particolar modo è molto comodo e efficiente il servizio d'asporto. La recensione è scritta dopo aver raggiunto la cifra di 210 pizze e usufruito, con amici, dei buoni per pizze giganti ogni 30 pizze.Consiglio caldamente"
"ui_bubble_rating bubble_50","Maxi pizze, maxi gusto, maxi gentilezza","Per una pizza tra amici, il Capriccio è da anni il nostro punto di riferimento!! La pizza è ottima e abbondantemente farcita: il menu' ricco e vario, e con frutta e nutella le pizze diventano anche un buonissimo dessert!! Quando raccogliete un po di punti capriccio (uno per pizza consegnata), cenate direttamente nel locale: sarete trattati come a casa!!! Provare per credere!!!"
"ui_bubble_rating bubble_20","Pizza buona ma a volte ingredienti scaduti","La pizza è veramente buona ma mi è capitato tre volte che la mozzarella fosse acida! Ho sempre deciso di riprovare ma dopo la terza volta ho detto basta. "
"ui_bubble_rating bubble_50","Piacevole conferma ","Oggi provata pizza al baccalà patate olive pomodorini...con aggiunta di origano e peperoncino (rossa). ...sempre buono l'impasto croccante e ben cotto...ottima!!!! "
"ui_bubble_rating bubble_40","serata giro pizza con amici della fiorista","Pizza ottima, digeribile e fragrante, primo giro offerto dal titolare, squisito. Poi ogni giro scelto da noi, infine si completa il giro con pizza dolce alla frutta o/e pizza alla nutella.Sono ancora pieno, la location è alla buona ma il prezzo è ottimo e i proprietari molto gentili e affabili."
"ui_bubble_rating bubble_50","PIZZA TOP","Impasto della pizza fragrante e cottura perfetta! Locale tranquillo dove passare una serata con amici o compagni. Conquistati definitivamente dalla pizza dolce che ci hanno gentilmente offerto. È giusto premiare persone che hanno così voglia di lavorare! BRAVI BRAVI, meritano! "
"ui_bubble_rating bubble_50","Pizza gustosa","Avendo fatto il giro pizza con gli amici abbiamo mangiato un po' tutti i gusti ed erano veramente ottimi. Proprietari gentilissimi e consegna al tavolo praticamente fulminea. Prezzi ottimi e cibo molto buono, pizzeria consigliata! "
"ui_bubble_rating bubble_50","Giorgio","Di passaggio a Cesena è impossibile non fermarsi alla pizzeria Il capriccio. La pizza è dir poco ottima e Vito, il titolare, trattiene i clienti con una piacevole conversazione e, quando il tempo glielo consente, è lieto di offrire assaggi di alcune sue prelibatezze. "
"ui_bubble_rating bubble_50","La magnifica pizza di Vito!","Ieri sera ero con un'amico al Capriccio, abbiamo gustato la pizza Capriccio degno di nota è l'eccellenza dell'impasto!Fragrante alveolato, croccantissimo! ! Ogni morso era un piacere!! ricco il condimento! !! L'accoglienza del titolare ed dello staff è accogliente, sembra di essere a casa di amici! !! Consigliatissimo! !! Patrizio"
"ui_bubble_rating bubble_50","Pizzeria di qualità ","Pizza ottima,prezzo giusto ,molto disponibili, molti gusti ,ingredienti di qualità, vasto parcheggio"
"ui_bubble_rating bubble_10","mai più","lunedi 5 settembre 2016 non avendo voglia di cucinare, abbiamo ordinato la pizza in questa pizzeria che non conoscevamo perchè molte erano chiuse anche per via delle recenzioniqui su trip advisor. premetto che amo solo pizze sottili croccanti, e con prodotti di qualità, caratteristiche che mancavano in tutte e tre le pizze. è vero che sono arrivate caldissime, l'odore era squisito e il personale gentile, ma non ci si ciba ne con l'odore, ne con la gentilezza, ne tantomeno con il personale.. le pizze erano una marinara piena zeppa di aglio e pomodoro acidulo, una ai funghi stesso problema col pomodoro, ma il non plus ultra era la mia alle melanzane poco cotte, impasto salatissimo con melanzane visibilmente passate.. per non dire scadute, coi semi a vista... mi sono chiesta se le recenzioni fossero vere o se la stragrande della gente non sa cosa voglia dire cibo di qualità..."
"ui_bubble_rating bubble_30","Buona ","La pizza è buona e leggera ma leggermente salata, il posto non curatissimo...comoda l'ubicazione per chi entra o esce dall'ospedale "
"ui_bubble_rating bubble_50","Buona pizza, ottimo il servizio a domicilio","La pizzeria ha sia i tavoli per la consumazione sul posto sia il servizio di consegna a domicilio. La pizza è molto buona e digeribile. Mai avuto crisi di sete nella notte ;=)).Il servizio è veloce ed i titolari sono particolarmente cordiali e disponibili. Oltre alla pizza napoletana il locale propone anche fritti e pizza la taglio."
"ui_bubble_rating bubble_20","Pizza asporto","Più che il capriccio , questo locale dovrebbe chiamarsi il pasticcio  visto che sono dei gran pasticcioni, scontrosi e maleducati ! La pizza ? pessima! Personale ? Pietoso. ! Cosa rimane di un locale così? Un gran pasticcio. Ops ... prezzo davvero esagerato. La gente come me i soldi non li ruba !"
"ui_bubble_rating bubble_50","Pizza molto Rock!","Posticino tranquillo, servizio cordiale e pizzaiolo molto simpatico!La pizza è davvero buona, impasto fragrante ed ingredienti di qualità!Consigliato!Simone e Silvia da Viareggio."
"ui_bubble_rating bubble_30","Pizza normale","Personale cordiale e pizza così così. Dalle recensioni pensavo di gustare qualcosa di meglio!!! Mi dispiace!"
"ui_bubble_rating bubble_50","Da consigliare!!!","Personale cordiale, pizza ottima, assolutamente da consigliare per trascorre una serata in un ambiente familiare!!!!"
"ui_bubble_rating bubble_50","pizza fantastica","Direi che tutte le pizze sono ottime e ben condite ma la pizza al baccalà spacca veramente e buonissima .Di solito le ordiniamo da consegnare a casa arrivano sempre puntuali e sopratutto molto caldeLe poco volte che siamo andati a prenderle direttamente ho trovato i gestori cordiali e simpatici sempre e questo non capita spesso Io lo consiglio vivamente"
"ui_bubble_rating bubble_40","niente male","siamo stati a cena....eravamo soli....due tipi di pizza diversi....niente di che....spessore sottile....porzione di patatine abbondanti.....personale cortese e socievole...."
"ui_bubble_rating bubble_30","LA PIZZA E' ECCEZZIONALE !!!!!!!!","Il gestore è molto accogliente, il servizio è rapido, ma quello che si contraddistingue sono gli ingredienti: freschi, abbondanti e di ottima qualità."
"ui_bubble_rating bubble_40","Giro pizza ","Sono venuto con amici, da Cervia, ottimo per fare giri pizza, un bel locale accogliente anche se un po piccolo. Le pizze sono molto buone e il personale è cortese. Il pizzaiolo abbiamo scoperto che era un ex cervese, alcune pizze con ingredienti particolare, come squacquerone e fichi caramellati o la pizza alla frutta. Piccolo consiglio la frutta meglio aggiurla in uscita. "
"ui_bubble_rating bubble_50","GIRO PIZZA ","Pizza buonissima!! Leggera e molto farcita, ottima per una serata in compagnia a farsi due chiacchiere con amici.Personale educato e molto simpatico Torneremo di sicuro! "
"ui_bubble_rating bubble_50","Bicchieri della coca.....","Ottima pizza, persona professionale e molto colloquiale. Pizza cotta bene. Per gustarsi una buona pizza in un momento di pausa pranzo, come è successo a noi, abbiamo fatto bene a fermarci...bicchieri top....saluti dal Lago di Garda"
"ui_bubble_rating bubble_50","Che meraviglia la consegna a domicilio","Trovo la pizza del Capriccio veramente buona e digeribilissima, prova evidente di lunga lievitazione. Oltre a mangiarla sul posto, mi è molto comodo ordinarla e riceverla a casa quando non ho voglia di uscire. Arriva sempre puntuale e ancora bollente. Poi sulla confezione è stampato un bollino che io ritaglio. Con 20 bollini ho diritto a una pizza gigante per due e relative bevande a scelta. Un altro bel vantaggio."
"ui_bubble_rating bubble_30","pizza al taglio e piadine espresse","Andateci a pranzo e troverete una normalissima pizza al taglio e piadine espresse, con una sala annessa dove è possibile consumare seduti. Nient'altro che una rosticceria come tante insomma.Pizza e piadine sono buone ma nella media, il titolare è gentile e volenteroso, i prezzi sono corretti. Che altro si può scrivere su un locale del genere?"
"ui_bubble_rating bubble_50","Pizza e simpatia!","Un locale tranquillo e rustico dove si può mangiare una buona pizza allietati dalla simpatia e cortesia del pizzaiolo Vito e di tutto il personale. Da non perdere il giro pizza che permette di gustare le tante svariate pizze proposte!!!"
"ui_bubble_rating bubble_40","Un mix strano. Ma riuscito.","E' un mix strano tra un vecchio circolo Arci (con i suoi clienti di sempre) ed un bar moderno per incontri ed aperitivi. A me il mix pare riuscito e i diversi clienti mi paiono soddisfatti."
"ui_bubble_rating bubble_50","Giro pizza amichevole","Ambiente piccolo ma gestito bene ,servizio veloce ,giro pizza formula azzeccata soprattutto perché la pizza è ottima ma sei tu che scegli che inve e in.altri locali si parte dalla margherita ottimo il dolcetto d cannella e la specialissima pizza alla frutta .ggrazie della serata .soddisfatti."
"ui_bubble_rating bubble_50","Di passaggio... ma che passaggio!!!","A Cesena di passaggio...con sosta x vedere una partita di calcio.. ho cercato qlc vicino allo stadio....colpita dalle recensioni molto positive abbiamo preso due pizze...ottima cottura...bordo croccante ma non asciutto...un impasto davvero digeribile...entrambe stradarcite con ingredienti di qualità.. la piccola saletta attigua alla pizzeria d asporto è semplice ma accogliente...il proprietario gentilissimo...oltre ad interessarsi del nostro gradimento cu ha offerto il dolce...davvero complimenti!!!!"
"ui_bubble_rating bubble_50","Pizza eccezionale !","Davvero soddisfatti , pizza ottima ! Locale familiare , ideale per una cena veloce , la saletta é spaziosa e può ospitare anche diverse persone , il proprietario é molto gentile e simpatico e il conto é onesto !"
"ui_bubble_rating bubble_50","Grande e positiva sorpresa","Il posto è essenziale e dedicato in gran parte alla pizza da asporto e al taglio ma entrando non mancano positive sorprese.Nella saletta di fianco servono pizza al piatto e qui i titolari esprimono appieno la loro grande professionalità.Ottima pizza ben condita e con un impasto unico nel suo genere.Particolare risalto la loro specialità, pizza con baccalà che a definirla ottima è sicuramente riduttivo.Ma non solo la pizza è ottima anche i dolci sono di eccellente qualità, merita un ricordo la pizza alla frutta.Vi assicuro comunque che frequentare questo semplice locale è un vero piacere oltre che per il gusto anche per la cordialità e gentilezza di tutti.Prezzi onestissimi.Merita veramente grande attenzione."
"ui_bubble_rating bubble_50","Pizza ottima","Pizza ottima!!! Impasto e condimenti buonissimi!!!Personale gentilissimo e professionale! Veramente una delle pizze più buone che abbia mai mangiato! Da provare"
"ui_bubble_rating bubble_50","pizza eccellente","Se passate da Cesena ed avete voglia di una pizza, dovete necessariamente provate quella del il capriccio che offre una pizza squisita avente un'ottimo impasto e buonissimi condimenti... già la semplice marinara vi permetterà di assaporare tutta la bontà sfornata dal simpatico titolare che ha anche ideato una sorprendente pizza alla frutta... un saluto da Cuneo "
"ui_bubble_rating bubble_50","Ottima!!!","Guardando il ricco menù questa sera l'attenzione è caduta sulla pizza cime di rapa e salsiccia ......buonissima...da provare assolutamente!!!! "
"ui_bubble_rating bubble_50","Buonissima!!!!","Pizza buonissima!!!! Super giro pizza!!!! La pizza dolce spettacolare e delizioso il dolce colombiano!!!! 1 ora di viaggio ne è valsa la pena!!!! Consigliatissimo!!!!!"
"ui_bubble_rating bubble_50","Delle pizze mai mangiate prima!","Ottimo impasto, pizze fatte col cuore e passione!la pizza al baccalà e la pizza squaquerone fichi e crudo sono da provare assolutamente! Buonissime"
"ui_bubble_rating bubble_50","Pizza buonissima!!!","Pizza buonissima e prezzi onestissimi...il giro pizza è spettacolare!!!! Assoli da provare la pizza con baccalà!!! Personale cordiale e super divertente!"
"ui_bubble_rating bubble_50","Giropizza al top","Che dire,sono stato qui parecchie volte,per cenare con amici e,quasi sempre,abbiamo scelto di fare la degustazione di pizze ovvero,con un minimo di 3 persone si ha la scelta di mangiare quante pizze si vuole,ad eccezione della prima e dell ultima,rispettivamente una schiacciata con formaggio,prosciutto e marmellata di mele(veramente ottima) e una pizza dolce alla frutta per chiudere.La gentilezza e la disponibilità del personale,mischiato alla bontà delle pizze,rendono ogni cena un'esperienza davvero piacevole e soprattutto... Ripetibile...A,ultima cosa ...il tutto a solo 10€ a persona "
"ui_bubble_rating bubble_50","Da provare ","Servizio di pizza al taglio e al piatto, con ampia scelta e prezzi onesti. La pizza è ben condita e il personale molto gentile (Ci hanno anche offerto una pizza dolce a fine della cena). Il locale non è il top ma tutto passa in secondo piano mentre si mangia! Torneremo sicuramente "
"ui_bubble_rating bubble_50","Buonissima!","Sono arrivata a Cesena per un concerto e abbiamo deciso di mangiare direttamente lì. Così ho cercato delle pizzerie su TripAdvisor ed è venuto fuori il Capriccio. Pizza veramente buona e personale gentilissimo. Lo consiglio vivamente!"
"ui_bubble_rating bubble_40","Molto buona","Piccola pizzeria sotto l'ospedale, il locale in sè é molto alla buona, ma il business principale è la pizza d'asporto, che è davvero ottima."
"ui_bubble_rating bubble_50","La pizza più buona di Cesena","Ho provato per la prima volta questa pizza due anni fa e da allora da Cervia, quando voglio mangiarmi una buona pizza, mi sposto apposta a Cesena!! Assolutamente la pizza più buona che ci sia!!! Dal gusto alla sua leggerezza, sempre bollente...inoltre ci sono tipologie speciali su tutte quella al baccalà e patate...e poi come dolce quella alla frutta con il Gran Marnier sopra...da sottolineare la simpatia dei titolari.Saluti da Giacomo e Francesca"
"ui_bubble_rating bubble_50","Pizza buonissima","Locale di dimensioni ridotte, proprietario gentilissimo e pizza davvero molto buona, anche quella dolce con la frutta, sua specialità.Consigliatissimo"
"ui_bubble_rating bubble_50","Ottimo","Assolutamente da provare. Il locale e' piccolino, un po vecchiotto ma fanno un' Ottima pizza. I titolari sono molto simpatici. Siamo stati bene"
"ui_bubble_rating bubble_50","Una leccornia","Il detto che recita l'apparenza inganna calza a pennello a questo locale. Diciamo che l'ambiente pizzeria/tavoli si presenta così così; un certo margine di miglioramento ci sarebbe, la qual cosa gioverebbe all'immagine (e al giorno d'oggi questo aspetto la fa da padrone). Come si sa, non tutte le persone guardano oltre alle apparenze. Noi lo abbiamo fatto e abbiamo fatto bene. Le pizze sono di una bontà addirittura ECCEZIONALE! Spicca fra tutte quella al baccalà, mai provato niente del genere. C'è poi la pizza alla frutta, che non si può definire pizza, ma dessert!!! SPETTACOLARE! Il proprietario pizzaiolo é affabile, si cura dei clienti fra una preparazione e l'altra. Non solo, ti chiede come é andata, cosa che fa con serietà e non come manierismo da ristoratore. Davvero complimenti!"
"ui_bubble_rating bubble_50","Voglia di pizza","All'apparenza il locale risulta semplice e discreto,ma la pizza,è ottima!Sono andata con la mia famiglia e abbiamo fatto un giro di pizze,tutte buonissime!!Il tocco finale,la pizza alla frutta,deliziosa anch'essa. Consigliatissimo!"
"ui_bubble_rating bubble_40","Buona","Ottima la pizza. Tra l'altro una scelta molto ampia. Locale di poche pretese ma per chi vuole mangiare una buona pizza a Cesena e da non perdere"
"ui_bubble_rating bubble_50","PIZZA AL TOP","Sono andato a provare la pizza in questo locale, molto alla mano ed accogliente, su consiglio di un amico che la prende sempre, ma da asporto: la pizza è davvero buona, cotta in forno a legna ed il proprietario s'è dimostrato gentile e disponibile!!Ho preso una pizza classica (capricciosa) riscontrando che tutti gli ingredienti erano freschi e genuini, ma ho visto che oltre alle classiche, c'era una grande varietà di pizze, con ingredienti particolari...che proverò la prossima volta!!Ottimo qualità-prezzo...LA CONSIGLIO VIVVAMENTE !!"
"ui_bubble_rating bubble_50","Pizza ottima!!!","Siamo stati qui a cena, la pizza è davvero ottima ed è grande! Andateci se volete mangiare una pizza squisita. Ci ritorneremo!"
"ui_bubble_rating bubble_50","Pizzeria stupefacente","Per una serie di sfortunati eventi mi sono ritrovato all ospedale di cesena e devo ringraziare di aver trovato questa pizzeria dovev le pizze sono qualcosa di spettacolare ma soprattutto il proprietario é di una gentilezza fenomenale se passate da cesena fermatevi ne vale davvero la pena 10 +"
"ui_bubble_rating bubble_50","Un'ottima pizzeria","Sono andato in questo locale con degli amici per provare il giro pizza: la prima e ultima pizza sono state fatte dal pizzaiolo, mentre le altre le abbiamo scelte di mano in mano.Le pizze sono buonissime, e il personale è simpatico, tuttavia il locale si appresta più per mangiate alla buona (non aspettatevi la stessa qualità di un servizio offerto da ristoranti più di classe).In ogni caso se quel che per voi è importante è il cibo, siate sicuri che qui mangerete bene spendendo poco."
"ui_bubble_rating bubble_50","Pizze incredibili ","Siamo andati in questa pizzeria sulla strada e abbiamo fatto un giro pizza per assaggiare le pizze più buone e saporite che offriva la pizzeria. Ogni singola pizza era spettacolare e in questa pizzeria troverete delle pizze che dalle altre parti non si trovano soprattutto la pizza con sopra il baccalà e la pizza con la frutta semplicemente spettacolari e deliziose consiglio a tutti di fermarsi li per mangiare una delle pizze più buone di sempre."
"ui_bubble_rating bubble_50","Spettacolo","Unica pizzeria a Cesena che faccia il giro pizza... Pizzeria spartana da bolgia come il pizzaiolo. Da provare assolutamente la pizza col baccalà e la pizza alla frutta è fotonica, dimenticavo la schiacciatina con i fichi caramellati molto buono"
"ui_bubble_rating bubble_50","Compleanno a Il capriccio","Pizza ottima!! Proprietari disponibili ed attenti al cliente!Consiglio la degustazione di pizze e per finire...seguendo i consigli del proprietario e pizzaiolo provate la pizza alla frutta!! Non ve ne pentirete!!"
"ui_bubble_rating bubble_50","La pizza più buona che io abbia mai mangiata","Pizza eccezionale la mangi tutta di fiatto. Mio figlio di tre anni la divora... Che dire ci andiamo una volta alla settimana fisso. Vito il meglio di Cesena."
"ui_bubble_rating bubble_50","Ottima pizza","Viste le recensioni positive e l'otttima offerta del giro pizza( mangi tutte le pizze che vuoi più bevanda a scelta ) abbiamo deciso di provare la pizza del Capriccio di Cesena. Devo dire che la pizza è davvero una delle migliori che abbia mai mangiato!!!!!!!!!!! Locale accogliente senza troppa confusione, personale molto gentile e ribadisco pizza veramente ottima. Sicuramente ci tornerò. Consiglio di provare!!!!!! Mara C."
"ui_bubble_rating bubble_40","Non solo pizza","Sono diventato un frequentatore di questo locale dopo aver assaggiato da amici ottimi crostini preparati su ordinazione. Quasi settimanalmente ordino pizza da asporto che ritiro personalmente per degustarla a casa mia. La caratteristica migliore, e per me fondamentale, è la consistenza dell'impasto che resta fragrante e croccante anche quando la pizza raffredda, invogliandoti a mangiarne anche il bordo nonostante le dimensioni delle pizze siano notevoli.Normalmente è rispettato l'orario di prenotazione ritiro della pizza.E' disponibile una saletta arredata in stile rustico per pranzo o cena in loco.Nel contenitore delle pizze da asporto è possibile ritagliare l'angolo in basso a destra e, con venti di questi tagliandi, avere in omaggio una pizza margherita gigante nei giorni dal lunedì al venerdì."
"ui_bubble_rating bubble_50","Qualità' della pizza","Ho pranzato degustando un' ottima pizza quattro stagioni, ottima e ho apprezzato anche la cordialità' del proprietario/pizzaiolo.La consiglio anche per il rapporto, qualità' prezzo"
