"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Troppo Buona!!","La pizza al taglio migliore di Cesena sia al livello di bontà e qualità che di prezzo. Non come altre pizzerie al taglio tipo quella in barriera che ti taglia un pezzettino che equivale a una briciola a una somma che non si merita e oltretutto non è manco buona..comunque mi complimento ancora. Fortuna che vi ho vicino a casa!!!personale gentilissimo"
"ui_bubble_rating bubble_50","Una delle pizze migliori di Cesena","A pochi passi da casa ho trovato una delle pizzerie al taglio migliori della mia città: impasto soffice, leggero e altamente digeribile, qualità degli ingredienti, fantasia negli abbinamenti, cortesia del personale. E poi l'atmosfera rock'n'roll, il locale piccolo ma accogliente (a proposito, c'è la possibilità di sedersi per una pausa pranzo velocissima). Che dire, 5 stelle meritatissime! Raccomandato!"
"ui_bubble_rating bubble_40","Veramente buona e leggera","Impasto buono, leggero.Mangiata riscaldata e' leggermente croccante, per varieta' di gusti originali e prezzi la consiglio."
"ui_bubble_rating bubble_50","Cotto e mangiato","Ottima pizza soffice e alta come piace a me. Personale cordiale e simpatico. consiglio a tutti gli amanti della pizza."
"ui_bubble_rating bubble_50","Ottima pizza ","Pizza molto leggera ma molto gustosa, c'è molta scelta di gusti e il locale per quanto piccolino é molto grazioso e sopratutto pulito!! Prezzi molto modesti per la qualità del prodotto servito! Da provare almeno una volta se passate dalle parti di Cesena zona Martorano!!"
"ui_bubble_rating bubble_50","very good!","Ottima pizza con ottimi ingredienti!! Consiglio vivamente il posto, anche per la gentilezza e la cortesia del personale!!!"
"ui_bubble_rating bubble_50","Pizza alla romana ottima ","La nota di merito è data dalla qualità degli ingredienti utilizzati la varietà di gusti proposta e l'originalità dei condimenti. Complimenti "
"ui_bubble_rating bubble_50","E che PIZZA!!!","Ottima pizza digeribile è molto saporita i prospettati sono molto cortesi ed hanno molto gusto a consigliarti pizze che dire bravi ragazzi continuate così!!!!!"
"ui_bubble_rating bubble_50","Buonissima","Pizza al taglio di ottima qualità e fantasia. ...impasto molto digeribile. ..e leggero .simpatica e professionale la proprietaria.."
"ui_bubble_rating bubble_50","fenomenale","Fanno anche la pizza al piatto. Non sapendo quale prendere.....ho fatto scegliere alla titolare. Mi ha fatto una fiori di zucchina e taleggio.......FOTONICA."
"ui_bubble_rating bubble_50","proprio buona!","Il personale è cordiale, la pizza è buonissima, i gusti sono ricercati e sfiziosi e i prezzi sono adeguati! bravi!"
"ui_bubble_rating bubble_50","Assolutamente da provare.","Ottimo assortimento di pizzette al taglio. Assolutamente da provare quella con tonno, olive, carciofini e rucola. Ci ritornerò sicuramente."
"ui_bubble_rating bubble_40","Ottima pizza al taglio","Piccolo locale in quel di Martorano che serve pizza la taglio prevalentemente da asporto (ha 2/3 tavolini e nulla più).L'impasto è fragrante e ben digeribile, mentre i gusti sono assai variegati e ben amalgamati.Merita assolutamente di essere provata, almeno una volta."
"ui_bubble_rating bubble_50","Per gli amanti della pizza assolutamente da non perdere.","La pizza è veramente buona e leggera. Oltre ai gusti tradizionali ne ho trovati molti originali. Il locale è piccolo, e l'atmosfera è calda e accogliente, con un prezzo veramente accessibile."
