"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Buona pizza ma troppo tempo","Buon locale per la pizza da asporto. La pizza con ogni impasto e gusto è buona ma a volte purtroppo ci sono tempi di attesa abbastanza lunghi. Peccato"
"ui_bubble_rating bubble_50","CENA","Ho ordinato giovedì sera 1 dicembre 2016, 1 pizza Alicante maxi e 1 Marinara normale. Buonissime, molto farcite e grandissime. Complimenti per la cordialità per i ragazzi delle consegne e anche alla ragazza degli ordini. Un consiglio: oltre agli sconti dell'ultima ora, potreste omaggiare di una bottiglia di bibita o altro ai vostri affezionati clienti come noi. Saluti e buon lavoro."
"ui_bubble_rating bubble_40","Buona ma tempi di attesa spesso lunghi","Da clienti affezionati ordiniamo la pizza a domicilio quasi ogni sabato e puntualmente ci arriva in ritardo ( si parla di ritardi accettabili di 5/10/15 minuti a altri di mezz'ora o più ). Pizza tra le più digeribili e menù molto vasto ma un po di attenzione ai tempi di attesa non farebbe male. Consigliato "
"ui_bubble_rating bubble_50","Ottima pizza ","Pizza ottima, impasti leggeri; consegna rapida, ingredienti freschi personale cortese menu con ampia scelta"
"ui_bubble_rating bubble_40","Pizza abbastanza buona","Dopo un po di tempo, martedì sera 11 ottobre 2016 abbiamo ordinato per telefono 1 maxi Erika e 1 margherita ( omaggio). Noi siamo clienti affezionati di questa pizzeria ma questa volta non ci avete soddisfatto totalmente. Le pizze erano un po bruciate e nello tempo gommose e poco farcite. Speriamo nella prossima volta. Saluti e buon lavoro."
"ui_bubble_rating bubble_40","Pizza buona","Siamo soliti soddisfare la nostra voglia di pizza da Ristopizza impasti buoni e digeribili e condimenti davvero freschi rendono il loro prodotto buono lo consiglio "
"ui_bubble_rating bubble_50","PIZZA BUONISSIMA ","Stasera 25 giugno abbiamo ordinato 2 pizze maxi. Di solito chiediamo la consegna a domicilio. Servizio veloce,cortesia del personale e pizza buonissima e molto digeribile. Consiglio a tutti di provarla. Complimenti!!! Saluti dai vostri clienti affezionati di Cesena."
"ui_bubble_rating bubble_40","Buona pizza e con la promozione del venerdì e sabato a 5 euro è una occasione.","Pizza molto buona e con ingredienti di ottima qualità. Con la promozione del venerdì e sabato in cui tutte le pizze speciali costano euro è una vera occasione per mangiare una pizza con gli amici. La promozione è valida solo per le pizze ritirate in pizzeria non per quelle consegnate a casa, ma tenuto conto dell'offerta vale sicuramente la pena andarle a prendere da soli. Meglio prenotare telefonicamente per non avere tempi di attesa troppo lunghi. Accettano anche prenotazioni vuote cioè puoi prenotare per un certo orario le pizze e poi quando gli amici arrivano a casa comunicare solo le farciture. Ottimo servizio e cordialità della ragazza alla cassa."
"ui_bubble_rating bubble_30","PIzza discreta","Discreta pizzeria da asporto con prezzi anche convenienti. Lunghi tempi di attesa specie nel weekend (consigliabile prenotare) con un pò di confusione con le varie ordinazioni. Provato di molto meglio ma anche di molto peggio da asporto."
"ui_bubble_rating bubble_40","Pizza molto buona","Io e la mia famiglia diverse volte abbiamo ordinato la pizza da asporto e devo dire che è veramente molto buona.Occasionalmente ci siamo fermati anche in pizzeria a mangiare.....pizza certamente buona. .....Prezzi onestissimi. ....staff cordiale.....consigliatissimo. ......"
"ui_bubble_rating bubble_50","trovato ottimo posticino , dove mangiare pizza bio ,,","questo locale. prepara pizze ottime .. con farine .. al camut , e altre ,, siamo stati in questa pizzeria , e direi , mi sino trovata bene , prezzi onesti ,, cordiale , lo staff .. "
"ui_bubble_rating bubble_40","Pizza a domicilio ottima!","Ordino spesso la pizza a domicilio. Per me è una comodità incredibile! Ho scoperto Ristopizza qualche anno fa e devo dire che ho memorizzato subito il suo recapito telefonico perché le pizze sono proprio gustose. Quella che preferisco è la bufalona o la sgorby, ma si possono chiedere tante varianti. In genere sono abbastanza puntuali, anche se è vero che nei week-end è capitato che tardassero un pochino...ma vuoi mettere la comodità di aspettare la pizza in pigiama di fronte alla TV? Impagabile! "
"ui_bubble_rating bubble_40","Cordialità e servizio efficienti","Pizza molto buona, scelta varia di pizze, prezzi economici, nonostante il sabato ci sia parecchia gente il servizio è veloce, personale gentile e sorridente; rispetto alle altre pizzerie da asporto della zona la rapidità e la pizza risulta una delle migliori. Penso che ci tornerò presto."
"ui_bubble_rating bubble_50","Pizza multicereali","Prendiamo spesso la pizza qui, con consegna a domicilio sempre in orario. Buonissima la pizza con l'impasto multicereali, non rimane per nulla pesante. Farciture con ingredienti di qualità, complimenti!"
"ui_bubble_rating bubble_40","Pizze multicereali originali e buonissime","Al ristopizza ho preso la pizza a domicilio più volte. Le pizze sono servite in orario e hanno un buon prezzo. Le pizze multicereali consigliate sono tutte senza pomodoro, alcune sono molto originali con il pesto. Quelle che ho assaggiato mi sono piaciute molto"
"ui_bubble_rating bubble_40","Buona sempre più buona","È da anni che prendiamo la pizza qui (abitandoci vicinissimo)e negli ultimi anni c è stato un salto di qualità in meglio : pizza ancora più buona e sfiziosa , materie prime di qualità superiore, modernizzazione del locale e abbellimento del giardinetto estivo sommato alla squisita cortesia della ragazza che prende le prenotazioni sono le caratteristiche che hanno reso la pizzeria ancora migliore !!! In estate poi il giardinetto ti fa apprezzare di più la consumazione della pizza in loco"
"ui_bubble_rating bubble_50","Veloci cordiali ed ottima pizza","Sono sempre soddisfatto del loro servizio e della qualità, per non parlare della disponibilità sempre ad alti livelli ..."
"ui_bubble_rating bubble_50","invenzioni del pizzaiolo","buona la pizza in genere, ottimo l'impasto ai multicereali, gustoso e rimane leggero nello stomaco.sono molto buone anche le invenzioni del pizzaiolo, martedì ne ho presa una con salsa alla rucola,peperoncino, grana, funghi freschi, salsiccia e olio tartufato...... ottima bisognerebbe inserirla nel menù. me la sono fatta portare a casa ed è arrivata quasi subito."
"ui_bubble_rating bubble_50","Una conferma,la migliore pizza che ho mangiato ultimamente.","Dopo la mia prima visita, soddisfatta della pizza, ho voluto fare la recensione su questa pizzeria che ho scoperto per caso con amici, siamo ritornati martedì sera con le pizze speciali a 5 euro,il locale era pieno e nonostante questo siamo stati serviti in pochissimo tempo, che dire della pizza, da manuale, leggera e fragrante come piace a me, non rimane sullo stomaco e gli ingredienti sono sempre di qualità.. da provare assolutamente.P.S.qualche zanzara di troppo,ma aveva piovuto nel pomeriggio.."
"ui_bubble_rating bubble_40","Una bella serata nel giardino ottima pizza ai cereali","Venerdi sera con gli amici abbiamo cenato a ristopizza ci siamo accomodati nel giardino dietro al locale, non si paga il coperto e il servizio é stato adeguato,la ragazza molto gentile e attenta ci siamo mangiati le nostre pizze io ho assaggiato un impasto ai multicereali e sono rimasto molto soddisfatto con le nostre birre fresche.. Ci hanno portato alla fine con il caffe anche un limoncino offerto dalla casa. Un bel locale senza pretese ma dove tornare per la pizza."
"ui_bubble_rating bubble_20","Pizza ok ma servizio scortese","Buona la pizza, arrivata anche abbastanza puntuale, prezzi non bassi ma nella media, ma purtroppo c'è stato un errore nel portare la pizza e alla nostra richiesta nell'attesa del cambio di poterne mangiare almeno la crosta ci è stato detto di riconsegnarla integra. Io capisco che possano aver pensato che volessimo fare i furbi, ma abbiamo espressamente detto che avremmo riconsegnato il resto e nonostante questo non si sono fidati. Da ricordare che la ragazza che aveva ordinato non ha potuto mangiare per una mezz'ora, rovinandosi il momento conviviale. Non ho sentito nessun tipo di scusa, quindi concordo con Fabrizio, pizza buona ma tanta scortesia a condirla."
"ui_bubble_rating bubble_50","La pizza è buonissima e il servizio eccellente.","Voglio rispondere a Fabrizio perchè ha ragione ad essersi arrabbiato, quel giorno è stato un delirio e probabilmente non è stato gestito al meglio. Ma io sono più di 20 anni che prendo la pizza da questi ragazzi (forse ormai ex-ragazzi) ed è stata la prima e unica volta che hanno tardato in quel modo. Non era MAI successo prima. Il loro servizio è sempre impeccabile e la cortesia una costante. Non giudicateli da quella giornata sfortunata, provateli ancora e vedrete che cambierete idea. Per me rimane il servizio di pizza a domincilio migliore della città, con la migliore pizza."
"ui_bubble_rating bubble_20","1 ora di ritardo su prenotazione","Se avete fretta lasciate perdere....causa 1 pizzaiolo ammalato (scusa accettabile) telefonando al pomeriggio ho dovuto aspettare 1 ora senza ricevere scuse o informazioni sui tempi di attesa.la scortesia è di casa. Bocciato. Peccato perché la pizza è molto buona"
"ui_bubble_rating bubble_40","Ok","Quasi ogni domenica sera prendo le mie solite pizze.....che dire prezzo buono, pizza piu che buona!!! Ragazzi gentilissimi"
