"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_20","Niente di che...","Abbiamo provato tutti gli all you can eat giapponesi della città e per il nostro gusto personale l'abbiamo trovato inferiore agli altri. Il locale poi ha un odore di fritto abbastanza forte e un po' fastidioso."
"ui_bubble_rating bubble_40","Sushi a domicilio con Just Eat","Abbiamo preso con consegna a domicilio tramite Just Eat del sushi e dei fritti.Sushi buono e inoltre ci sono diversi gusti un po' particolare, non i soliti roll (x es. roll con i fiori di zucca fritti). Molto buoni anche i fritti vari che abbiamo preso (gamberi, verdure). Cibo arrivato accompagnato da salsa di soia, salsa per i fritti e wasabi. Buon rapporto qualità/prezzo. Abbiamo speso circa 40€ in tutto (eravamo in 2) ed eravamo strapiene.Servizio di consegna puntuale, lo rifaremo!"
"ui_bubble_rating bubble_50","Ottimo all you can eat","Sono capitato un sabato sera con i miei amici in questo ristorante.Ottima location, personale gentile e cibo davvero ottimo, dal sushi, fino al cinese.È uno dei primi ristoranti di questo tipo in cui non esco gonfio, nonostante abbia mangiato tantissimo. 21€ a cena escluse bibite e dolci.Ottimo, continuate così"
"ui_bubble_rating bubble_40","Uno dei migliori a FO-CE","Sakura è un ristorante cinese, giapponese, vietnamita su cui fare decisamente affidamento, almeno in provincia FC. Inferiore solo ad ITO Ravenna, per il resto tra i migliori ristoranti. L'alternativa forlivese potrebbe essere Sakura (si chiama nello stesso modo) ma i gravissimi difetti nel servizio (che ho già enunciato in una recensione) mi sconvolsero a tal punto da averci fatto una bella X sopra. A cesena invece la qualità media degli altri ristoranti storici va sempre peggiorando, New Asia, Toki, non sono più ottimi come un tempo. In questo triste scenario, Sakura, che può vantare un bel locale, un ottimo, gentile e simpatico servizio, ed una buona qualità delle pietanze, si erge forse a miglior fusion tra Forlì e Cesena. Antipasti, primi, secondi caldi, sushi, ci sono parsi tutti di buon livello, esclusa una pietanza particolarmente infelice (calamari in salsa piccante...a dir poco nauseanti), per il resto è stato tutto gustoso e di qualità."
"ui_bubble_rating bubble_40","Ristorante cinese giapponese mlto buono","Siamo capitati in questo ristorante in chiusura ma siamo stati serviti con gentilezza e abbondanza nella formula all you can eat. Era tutto molto buono e non abbiamo mangiato le solite cose"
"ui_bubble_rating bubble_40","Buono","Sono tornato dopo un po' di tempo e devo dire che anche stavolta ho mangiato bene.Locale moderno ed elegante, in 2 abbiamo optato per la formula all you can eat (€21,90 a cena escluso il bere ed i dolci), partendo dagli antipasti poi ravioli, spaghetti di riso, buonissimi, riso e piatti vari di sushi, anch'essi buoni.Quantità giuste nei piatti e servizio super veloce, con personale che parla l'italiano, disponibile a dare spiegazioni.Ci terneremo di sicuro."
"ui_bubble_rating bubble_50","Sublime e di qualità ","Terza volta in due settimane, l accoglienza e la cordialità del personale già presentano il locale nel modo migliore i piatti dal cotto al sushi di qualità ottima oltre ad avere diversi piatti fusion. La location comoda soprattutto per chi come me dovesse recarsi nei pressi dell' ospedale arredamento carinissimo. Lo consiglio vivamente a tutti."
"ui_bubble_rating bubble_40","ottimo sushi","passato alla nuova concezione di sushi wok, si ordina alla carta compilando l apposito foglio. preparazione a vista, costo contenuto, ottimo rapporto qualita prezzo. camerieri gentili e veloci, ambiente spazioso e pulito. "
"ui_bubble_rating bubble_50","Il miglior all you can eat mai provato","Abbiamo scelto questo ristorante per una cena tra amici e ci hanno riservato un tavolo nella parte del locale in stile giapponese.Il cinese era veramente sopra la media e il giapponese assolutamente valido per un AYCE inoltre c'era anche qualche piacevole proposta thai.Il locale era pulito, il servizio è stato celere e ciliegina sulla torta le cameriere sono state davvero gentili.Il tutto ad un prezzo assolutamente nella media (20€ la sera).Ci torneremo sicuramente!"
"ui_bubble_rating bubble_40","Piacevole scoperta","Sono stato ieri sera in questo ristorante ed è stata una piavike scoperta menù a La carte o con la formula all you can eat. Anche in quest’ultimo caso tantissime possibilità con un servizio cordialissimo e veloce. Consigliato!!!"
"ui_bubble_rating bubble_40","Valida soluzione ","Il locale offre una buona varietà di piatti, sia cinesi che giapponesi, e un ottimo sushi. Inoltre siamo stati colpiti dalla gentilezza del personale, cosa che spesso viene trascurata nei ristoranti. Il servizio è stato in conclusione rapido ed efficiente e il rapporto qualità-prezzo era buono. Quattro stelle meritate."
"ui_bubble_rating bubble_40","Buon Sushi al giusto prezzo","A Cesena è sicuramente il miglior ristorante di cucina asiatica. I piatti caldi sono ben curati. Il sushi fresco. Uno dei pochi ristoranti in zona dove trovare il ramen. "
"ui_bubble_rating bubble_10","Pranzo a domicilio ","A mio parere riso con verdure completamente scondito e insipido,yakisoba privi di sapore,sushi dal gusto sgradevole e ravioli inqualificabili. Abbiamo speso poco ,ma la prossima volta , con qualche euro ,in più ci rivolgeremo ad un altro ristorante. (Avevamo chiesto che non venissero messe le uova...la richiesta non è stata esaudita)."
"ui_bubble_rating bubble_40","Qualità ","Ormai a Cesena sono almeno 4/5 i ristoranti che propongono un buon All You Can Eat, a prezzi simili. Il Sakura però offre una maggiore qualita, che spero si mantenga nel tempo, con anche la cucina fusion davvero gustosa. Peccato che la location, nonostante sia sostanzialmente centrale, non invogli a causa della mancanza di parcheggio vicino (uno ce n'è, ma per poche macchine). Comunque, tornandoci per la terza volta da maggio circa, ho notato un aumento delle presenze anche in giornate tranquille. Continuate così "
"ui_bubble_rating bubble_10","Pessimo","Da evitare !!!!! Personale indisponente. Per prendere l'ordinazione abbiamo aspettato mezz'ora. Il mangiare è arrivato dopo tantissimo e molto scaglionato . Molte pietanze in tempura sono arrivate fredde , unte ,scondite . Piatti tristissimi .Non ci tornerò più. "
"ui_bubble_rating bubble_40","buon sushi","Tornati in questo ristorante dopo molto tempo, personale gentile e disponibile! Pesce fresco e tutto molto buono! Peccato i noodles troppo cotti, porzioni nella media!"
"ui_bubble_rating bubble_50","Soddisfazione!","Ieri sera ho cenato per la prima volta al ristorante Sakura su consiglio di molte persone...devo dire che ha soddisfatto appieno tutte le mie aspettative!Ingredienti freschi e di ottima qualità cucinati alla perfezione...ho provato tanti altri ristoranti fusion di cucina cinese e giapponese a Cesena ma a mio avviso il Sakura li batte tutti! Ottimo rapporto qualità/prezzo visto che abbiamo approfittato dello sconto del 20% valido nei mesi di agosto e settembre! Anche a prezzo intero li vale tutti gli euro spesi. Ci ritornerò sicuramente.Altro aspetto molto positivo: la cordialità del personale davvero unica!"
"ui_bubble_rating bubble_20","Pensavamo meglio","Spaghetti di riso, ravioli e involtini primavera abbastanza buoni..! Ma il pesce crudo aveva lo stesso odore del vetril..! Per quanto ci riguarda non ci torneremo."
"ui_bubble_rating bubble_50","Tutto perfetto","Non c'è bisogno di grandi commenti... tutto perfetto, pesce freschissimo, cortesia del personale, nessun limite sul menù all you can eat.. da provare e da tornarci!!! "
"ui_bubble_rating bubble_50","Ottimo","Frequento spesso questo locale ed è il migliore del genere a Cesena. Personale molto gentile e disponibile."
"ui_bubble_rating bubble_50","Ottimo","Tutto buono e fresco.... servizio nella norma e prezzi come tutti, ma vale la pena.....forse più la sera con il menù ricco e piu illimitato"
"ui_bubble_rating bubble_30","Nella norma ","Cena tra amici con formula all you can eat davvero piacevole! Freschissimo il pesce anche se in menù non hanno moltissima varietà di sushi e tendono ad essere un pelo sbilanciati in quanto c è davvero molto riso confronto alla quantità di pesce, ma con un po' di salsa soia si risolve tutto!!Buonissime le alghe e il riso alla cantonese! Servizio veloce e cortese "
"ui_bubble_rating bubble_50","OTTIMO","cibo buono e ampia scelta,personale sempre sorridente e gentile,non hanno mai sbagliato piatti ,locale accogliente e prezzo ottimo"
"ui_bubble_rating bubble_40","buono","uno dei migliori a Cesena, per scelta e qualità. servizio eccellente, solo il riso era da migliorare. il pesce era abbastanza buono"
"ui_bubble_rating bubble_10","Pessimo!!!","Provato a pranzo dopo aver letto varie recensioni positive. Veniamo accolti da una cameriera italiana molto gentile, ma il locale è molto buio sembra quasi un seminterrato. Optiamo per la formula all you can eat: tutto il pesce crudo ha un odore e un gusto alterato anche il riso non è un granché, i prodotti cinesi come involtini e ravioli al vapore hanno il classico gusto neutro dei prodotti surgelati. Dopo pranzo il locale si riempie di uno sgradevole odore di fritto. Ci attardiamo a chiacchierare ma le cameriere cinesi ci fanno capire che è ora di andare. Assolutamente sconsigliato."
"ui_bubble_rating bubble_50","C'è su Just Eat (e molto buono)","Cena a base di piatti cinesi con amiche. Abbiamo usato Just Eat: comodo per scegliere i piatti e con €1 in più c'è la consegna a domicilio.Il cibo molto buono e di qualità.Con poco meno di €10 euro a testa ci siamo abbondantemente saziate.Consigliatissimo"
"ui_bubble_rating bubble_50","Il top della cucina giapponese e fusion","Il pesce è freschissimo, il riso divino, piatti curati e buonissimi! Tanti piatti anche veg!Personale gentilissimo, disponibile e sveglio.Nessuno ti mette fretta nel mangiare, al limite avvertono che la cucina chiude e chiedono se si vuol fare un'ultima ordinazione, come è normale che sia.Locale pulito ed ordinato!Che dire, ormai veniamo solo qui!"
"ui_bubble_rating bubble_40","Pranzo soddisfacente","Menù all you can eat a pranzo di tutto rispetto. Io ho preso hosomaki di tonno e di salmone, onigiri al salmone, tartare di salmone, gyoza alle verdure e ramen. Soprattutto il ramen mi è piaciuto molto, davvero saporito. Non portano lo zenzero e la pasta wasabi (solo la salsa di soia), ma non ho pensato a chiederli, probabilmente me li avrebbero dati. Ci tornerò sicuramente. Prezzo contenuto per un buon pasto."
"ui_bubble_rating bubble_40","Il miglior giapponese a Cesena","Ex ristorante Singapore,oggi si chiama Sakura.Rispetto al precedente locale é stato completamente rinnovato l'arredamento,così come il menù,arricchito con piatti fusion e ottime idee sul sushi.Servizio veloce,giovane e cordiale.I prezzi sono validi per i menù all you can eat pranzo e cena ma risulta meno conveniente se si vuole mangiare alla carta,anche se questo fa parte del gioco.Buona selezione di birre giapponesi"
"ui_bubble_rating bubble_50","Sì mangia bene e bel locale","Locale piccolo ma ben disposto. Venuti in famiglia,ma adatto anche a piccoli gruppi. Piatti ben curati, buoni e abbondanti. Consigliato"
"ui_bubble_rating bubble_40","Ottimo sushi a Cesena ","Sono stato più volte da quando ha cambiato gestione e nome questo locale ma devo dire che il livello del cibo è sicuramente superiore rispetto alla media dei locali in città e l'accoglienza,, cortesia migliore rispetto a qualsiasi altro locale di sushi... Si può sempre migliore ma provatelo perché il cibo è ottimo."
"ui_bubble_rating bubble_30","Un buon giapponese/cinese all you can eat","Ristorante un po' piccolo ma tranquillo, i prezzi sono nella norma e c'è la possibilità di avere l'offerta all you can eat per quei soliti 12 euro a pranzo e qualcosina di più a cena. Il cibo non è male, al tavolo trovi subito sia le bacchette che le posate e il servizio è abbastanza veloce; l'unica pecca è il sashimi che manca totalmente nell'offerta all you can eat."
"ui_bubble_rating bubble_40","Ottimo","Ottimo ristorante cino-giapponese, la materia prima è davvero molto fresca e i piatti molgo gustosi.Lo consiglio a chi ama mangiare del sushi di qualità. Inoltre è disponibile il menù All you can eat sia a pranzo che a cena, quindi entra in gioco anche la convenienza .Personale cortese e gentile."
"ui_bubble_rating bubble_50","Sempre il Top!","Ormai siamo dei clienti abituali, Sakura è senza dubbio il miglior ristorante della zona! Cibo ottimo, personale di sala cortese e sveglio.Il tutto a due passi da casa!"
"ui_bubble_rating bubble_40","BUONO...","A dispetto dei tanti commenti contrari, abbiamo provato il Sakura a pranzo e siamo stati davvero bene.Locale rinnovato con arredo a tema, composto da una sala lunga che permette di far 2 chiacchiere in tranquillità. Nel menù, scegliendo dall'offerta all you can eat (ma è presente anche bel menù alla carta), sono presenti piatti di sushi e molti piatti cinesi: ne abbiamo provato vari di entrambi, ma soprattutto di sushi, piatti buoni e molto buono è risultato anche il riso con verdure e gamberi.Cortesia e servizio veloce, avendo provato anche altri posti simili..lo consiglio vivamente. A cena c'è un menù diverso dal pranzo e qui ho assaggiato cosa che non avevo mai visto fare da nessuno. Tutto ottimo!! Prezzo nella media per quanto riguarda l'all you can eat. Torno una volta a settimana. Da cliente affezionata vi consiglio questo locale!!!"
"ui_bubble_rating bubble_50","Ottimo sushi!!!","Gestito da una gentilissima ragazza cinese, simpatica ed alla mano.Massima pulizia, materie prime davvero buone, pesce abbattuto e quindi sicuro, verdure freschissime. Ottimo livello! in zona è il migliore."
"ui_bubble_rating bubble_50","Sempre un piacere tornarci","Ho cenato in diverse occasioni con amici al Sakura ed ogni volta è stato un vero piacere. Il menù è molto variegato dal giapponese al cinese e thai. Tutto molto buono. Il servizio è veloce con camerieri molto gentili. Prezzi nella media con i gli altri ristoranti all you can eat"
"ui_bubble_rating bubble_40","Buono!","Credo che Cesena sia la città col maggior numero di ristoranti giapponesi di tutta Italia!Ed io,li ho provati un po' tutti...Questo al momento è uno di quelli che preferisco! Il posto è molto carino,per me estremamente rilassante,il pesce è buono,fresco e le ragazze sono adorabili.Perfetto per le chiacchiere tra amiche in tranquillità.Il menù All You Can Eat è molto vario ma si può scegliere anche il menù alla carta.A me piace molto,ci vado spesso e volentieri!"
"ui_bubble_rating bubble_40","Buono","Cibo buono servito rapidamente, il locale è curato e il servizio buono sui giapponesi, pur avendo una buona composizione stilistica ho notato alcune dimenticanze tipo su due piatti uguali serviti a me e mio figlio in uno era completo di washabi e zenzero l'altro ne era completamente sprovvisto. In ogni caso da provare per una serata diversa dal solito ristorante europeo o pizzeria"
"ui_bubble_rating bubble_30","Nella media","Sono stato con i miei coinquilini in questo locale. Devo dire che fanno un buon cinese, anche se con troppo olio per i miei gusti. Il fritto è stra unto e quindi lo sconsiglio, soprattutto se prendete il sushi. Il pesce ha un buon sapore e anche il riso sembra di buona qualità, anche se forse in alcuni casi è un po' troppo. Di certo non il migliore della zona, ma se siete in cerca di un menù più cinese che giapponese può essere un'alternativa."
"ui_bubble_rating bubble_10","Buonino, ma c'è molto da migliorare ","Buonino, ma c'è molto da migliorare rispetto alla concorrenza a Cesena.. i piatti sembrano belli ma a qualità non sono all'altezza e dovrebbero essere più gustosi.. è stata in ogni caso una gradita e nuova esperienza."
"ui_bubble_rating bubble_10","Meglio evitare","Prima del cambio di gestione abbiamo sempre frequentato il locale perché il cibo era ottimo. Abbiamo voluto provare la nuova gestione e l'esperienza è stata pessima. Abbiamo preso il cinese da asporto e una volta a casa abbiamo assaggiato e buttato via tutto per paura di star male. Sembrava tutto cotto in olio vecchio di giorni e anche il pollo aveva un sapore orribile, come fosse andato a male. Mai più!!!"
"ui_bubble_rating bubble_50","FANTASTICO","Posso dire di aver provato tutti i ristoranti cinesi e Giapponesi di cesena e devo ammettere che questo locale è il migliore sia dal punto di vista della cordialità e cortesia, sia per quanto riguarda la qualità e la vastità di prodotti tra cui sciegliere. A cena c'è un menù diverso dal pranzo e qui ho assaggiato cosa che non avevo mai visto fare da nessuno. Tutto ottimo!! Prezzo nella media per quanto riguarda l'all you can eat. Torno una volta a settimana. Da cliente affezionata vi consiglio questo locale!!! "
"ui_bubble_rating bubble_50","Gustoso!","Da quando abbiamo saputo del cambio gestione e della sua trasformazione in un all you can eat, io e i miei amici abbiamo subito deciso di provarlo. Ed è tutto buonissimo: non c'era nulla che avrei cambiato nei piatti che ho preso. Inoltre il locale è davvero molto bello ed il personale è gentile e disponibile. Anche solo la scelta dei piatti dal menù all you can eat è veramente vasta, in più ti portano insieme il menu di quelli da pagare alla carta. Mi ha lasciato pienamente soddisfatta e sazia. Consigliato!"
"ui_bubble_rating bubble_50","Davvero ottimo da provare sakura cesena","Sakura Asian fusion Restaurant devvero il migliore di cesena lo consiglio assolutamente da provare gamberoni eccezionali,ottimo "
"ui_bubble_rating bubble_50","Se vero asiatico vuoi mangiare a cesena lo devi provare!!!! ","Trenta anni che mangio in ristoranti asiatici, quasi sempre ho mangiato bene ma questo ristorante li supera tutti !!!!! Cibo eccellente, dove ogni portata ha il suo sapore.... all interno del locale, interamente rinnovato , ci sono salette solo per due .... finalmente a Cesena un ristorante asiatico eccellente anche come servizio!!! Fantasticooooo!!!!! Veramente da provare!!!!! "
"ui_bubble_rating bubble_30","Sconfitti dal All you can eat","Andavo in questo ristorante con la precedente gestione (solo cinese), sono ritornato per collaudare il cambiamento alla nuova gestione, che ha chiamato il ristorante Sakura. La formula All you can eat almeno a pranzo è quasi obbligata in quanto, ordinando alla carta, solo il piatto che avrei voluto io per antipasto, sarebbe costato di più del menù a prezzo fisso. Così ho ordinato 4 portate e la quantità generosa di riso inserito in ogni piatto ha reso decisamente impegnativo finire il tutto, pena, come sapete bene,sarebbe stato pagare l'avanzato; inoltre le porzioni così abbondanti impediscono di gustare e conoscere più piatti. Per tutto il resto: personale molto gentile e cucina veloce, location che mi è sempre piaciuta e leggermente rimodernata, tavoli apparecchiati con cura e puliti, qualità del cibo nella media. Ci tornerò? Per il momento non credo, dovrebbero aumentare la qualità ed abbassare i prezzi di ogni singolo piatto per rendere significativo l'ordine alla carta, magari quando passerà questa moda dell' AYCE."
