"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Pietanze impiattate con cura","Il format é simile ai tantissimi all you can eat che stanno spopolando in tutta Italia, e solo a Cesena questo è il quinto o il sesto. Devo però ammettere che un tantino si distingue. I piatti sono tutti molto ma molto curati, e sia dal versante cinese che jappo, devo dire che tutto è saporito e senza sapori invadenti. Soya buona, wasabi passabile, sashimi addirittura superlativo adagiato in una cappasanta con ghiaccio (blu) e sale. Riso perfetti e fritti asciutti. Non do le 5 stelle solo perchè non offrono pietanze davvero originale, tutto piuttosto standard ma presentato con una insolita attenzione all'estetica. Consigliato anche a pranzo, con prezzi più abbordabili. "
"ui_bubble_rating bubble_10","Che schifo!","Sono di Ravenna e i ristoranti giapponesi li sono molto buoni, ma ho voluto provarne uno fuori porta.Pessimo il sushi pulito male pieno di spine, sashimi era spappolato guardate la foto, ho ordinato il temaki e anche lì il salmone era tutto spappolato!Abbiamo anche ordinato il wasabi tre volte, ma non lo portavano alche mi sono alzata e sono andata vicino al bancone a chiederlo.Location ok!"
"ui_bubble_rating bubble_50","SUPER","Il ristorante è un po' sperduto ma ne vale la pena location davvero bella grande pulita nulla da dire, personale gentile e disponibile, sul mangiare abbiamo preso quasi tutti i tipi degli uramaki favolosi leggeri pesce fresco e particolari ci ritornerò."
"ui_bubble_rating bubble_50","Tornerò sicuramente","Non conoscevo questo locale e ci sono capitata insieme ad amici su loro consiglio.. sono rimasta molto contenta! Bel posto e tenuto bene, servizio veloce ed attento. Cibo veramente buono, c'è molta scelta nonostante sia andata a pranzo visto che solitamente il menù è più ridotto in altri posti in cui sono stata. Buono anche il rapporto qualità/prezzo. Lo consiglio vivamente :)"
"ui_bubble_rating bubble_40","Buon sushi","Sushi molto buono, personale cortese, attento e servizio veloce.Sicuramente il migliore a Cesena tra i ristoranti che offrono la formula all you can eat, a fronte di un prezzo più alto di qualche euro, che vale la pena spendere.Ho mangiato sempre e solo sushi, ed esclusivamente crudo, quindi non ho idea di come sia la cucina cinese."
"ui_bubble_rating bubble_50","Super!","Cibo ottimo, personale molto gentile e servizio super veloce. Locale molto bello ed elegante. Il top del top in città!"
"ui_bubble_rating bubble_50","Non vedo l'ora di ritornarci!","Non ho mai mangiato così tanto sushi in una sera, più mangiavo e più ordinavo! Ambiente bellissimo, personale molto gentile e disponibile con una buona padronanza della lingua italiana, servizio impeccabile. L'unico problema sono le bacchette troppo scivolose: ogni tanto dovevano essere pulite con il tovagliolo altrimenti scappavano dalle mani!"
"ui_bubble_rating bubble_50","Piacevole sorpresa di qualità!","Io e la mia famiglia ci rechiamo periodicamente a cena in ristoranti all-you-can-eat di piatti cinesi e giapponesi della zona Forlì-Cesena e dobbiamo ammettere che questo, provato con la nuova formula di ordine senza limite alla carta, con una gestione rinnovata, ci ha offerto piatti qualitativamente superiori alla media. Sia nei piatti cinesi, sia per quanto riguarda il sushi o altri piatti che non si trovano in ristoranti simili (Ramen, Udon, ecc), abbiamo riscontrato ingredienti ottimi, fresci, di qualità.Inoltre, sono presenti in menù anche piatti per palati più difficili (come quello dei bambini): molti a base di pollo (anche le crocchette!) o una selezione di riso.Ci ha fatto piacere trovare anche un'apparecchiatura curata e diversa dal solito, con piatti e bicchieri dallo stile orientale e non ordinari.La cifra del menù fisso serale un po' più alta rispetto alla media (23,90€ bevande/dolci eslcusi) ma, ripeto, ripagata dalla qualità e varietà del cibo proposto.Assolutamente da consigliare."
"ui_bubble_rating bubble_40","Ci torneremo!","Formula all you can eat con menù ampio e vario. Le tartare speziate sono buonissime! Ho mangiato sia cucina giapponese che cinese e sono stata soddisfatta in entrambi i casi. Per la prima volta nella mia vita mi sono alzata senza sentirmi piena da star male, segno che, nonostante la quantità ordinata, il cibo è perfettamente digeribile. Insomma, una piacevole scoperta in una calda serata d'estate.Unico neo: portatevi una giacca perchè la temperatura dei condizionatori è un po' troppo bassa!"
"ui_bubble_rating bubble_30","Nella norma","Sul sushi sinceramente non ci siamo, per lo meno a me non mi ha entusiasmato.Consiglio il cinese devo dire meglio rispetto al sushi.Nel complesso ho mangiato diciamo bene.Ma non ci ritornerò.Nota molto positiva la gentilezza della cameriera."
"ui_bubble_rating bubble_40","Cena","Ottimo! Sushi di buona qualità ben presentato e ben servito. Io amante del crudo ho trovato diverse cose valide anche tartare di tonno e salmone. Prezzo buono Assolutamente da provare "
"ui_bubble_rating bubble_40","Un mix di sapori. Davvero ben accompagnati. ","Cena io con le mie figlie, menu all' you can, devo dire qualità tanta, pietanze appena preparate e davvero molto gustose. Prezzi medio alti... Sushi. Non sono un esperto. Ma ho gradito molto.. salmone con avocado.. sembrava appena pescato.. non puzzava... Come altri che ho mangiato.. grappa offerta dal titolare..(da buon romagnolo.. tornero solo per il gesto!) Cmq. 8+ per tutto. Unica pecca se proprio vogliamo trovarla.. camerieri pakistani o giù di lì.. che su 3 che sono passati, solo 1 era disponibile e comunicava. O meglio. Si capiva.. più solari sarebbe meglio.. ma ripeto.. nel contesto ero davvero intento a gustare il cibo!! "
"ui_bubble_rating bubble_50","Ottimo rapporto qualità-prezzo","Ampia la varietà dei piatti, alcuni non si trovano negli altri ristoranti asiatici della zona. veloce e gentile il servizio. Buona la qualità dei prodotti. Locale rinnovato. Comoda la proposta all You can eat con servizio al tavolo. Am"
"ui_bubble_rating bubble_30","Buona scelta","Sulle ceneri del vecchio wok hanno dato vita all'ennesimo all u can eat di sushi, che a cesena già non mancavano, questo però è all'esterno con un buon parcheggioMenù nella media, alcune chicche come l'uso di crema al tartufo e il mango"
"ui_bubble_rating bubble_50","Speciale","Location accogliente personale cordiale qualità dei prodotti ottimi un ristorante di sushi dove mangiare bene e rilassarsi allo stesso tempo.. assolutamente da provare.."
"ui_bubble_rating bubble_50","Miko sushi, è sempre the best ","Con mie amiche andiamo spesso in questo bel posticino, è sempre una certezza!!! Non è la solita catena tipo Wok sun ecc. a buffet e si nota: menù particolare e molto ampio, ottimi sushi, sashimi, tartare di salmone e tonno, carta dei vini non molto fornita ma indispensabile, staff gentilissimo, preparato e sempre disponibile. Locale grande e molto carino. Consigliatissimo!!!"
"ui_bubble_rating bubble_50","Ottimo sushi ","Da clienti abituali ci siamo sempre trovati bene, pesce ottimo e piatti di qualità. Servizio cordiale e molto disponibile, tempi d'attesa abbastanza brevi. Location molto bella e caratteristica. Il migliore di Cesena! "
"ui_bubble_rating bubble_40","Consigliato","locale nuovo e molto grande ! cibo buono, con scelte anche molto particolari, forse alcune un pò troppo ! personale gentile e tutti parlando perfettamente l'italiano"
"ui_bubble_rating bubble_50","Mi Piace","Mi piace la nuova gestione. Locale elegante e pulito. Formula a prezzo fisso a pranzo molto conveniente. Piatti buoni e presentati bene. Servizio veloce e personale asiatico che in gentilezza e professionalità sta una spanna sopra a quello di altri ristoranti equivalenti.È la mia prima scelta quando ho voglia di giapponese."
"ui_bubble_rating bubble_50","Qualità ","E servizio impeccabile. Veloci e gentili. Ottimo sushi e ottimi primi. Prezzi buoni, un po’ caro invece il take away "
"ui_bubble_rating bubble_20","Cena qualitativamente scarsa","Sono stata al Miko per una cena con mia sorella.. volevamo provare il sushi in un nuovo posto. Nonostante qualche recensione non proprio positiva abbiamo deciso comunque di provare questo. Devo dire che non sono rimasta positivamente colpita.. il personale è gentile ma la qualità delle portate molto variabile: buono il pollo alle mandorle e i ravioli, ma il resto.... lascia molto a desiderare! Il pesce dal sapore era evidente che non fosse fresco, gli uramaki non ci sono piaciuti quasi per nulla..Per finire il bancomat era fuori uso e siamo dovute andare a prelevare per pagare il conto.. ci sta un guasto ma a quanto pare (riferitomi da altre persone che ci sono state) non era un problema momentaneo.Ergo.. non sarà il posto che sceglierò per andare a mangiare sushi in futuro! "
"ui_bubble_rating bubble_40","Nuova scoperta","Non avevamo ancora provato come si mangiava dopo il cambio completo del ristorante , direi ottima scoperta piatti buoni cucinato al momento è bella anche la possibilità di un menu fisso dove puoi gustare tutto quello che decidi tu dei molti piatti presenti nel menu , spiegato molto bene dal cameriere , direi che ci tornerò anche altra volta molto volentieri "
"ui_bubble_rating bubble_50","Perfezione","Martedì scorso io e il mio compagno abbiamo deciso di provare Miko.Abbiamo trovato il cibo.. specialmente il pesce di ottima qualità!!.Cosi che anche ieri ci siamo tornati! Tutto squisito!Il servizio eccellente e i camerieri tutti carinissimi.. specialmente Valentina che con pazienza ci aiuta a scegliere i piatti..Bravissimi da vero!! Complimenti al Titolare (ottimo Staff)Ci vediamo presto!!"
"ui_bubble_rating bubble_20","All you can eat (sto c....)","Sono diversi anni che io e mia moglie quando abbiamo voglia di mangiare qualcosa di cino-giapponese andiamo in questo ristorante ma purtroppo da quando ha cambiato nome ed e' passato dalla formula A buffet a quella forse piu' elegante dell'ordine a tavolo dopo ieri sera non ci metteremo piu' piede.I piatti sono buoni (quasi tutti quelli ordinati) ma e' molto antipatico dover chiedere due volte alcune portate che vengono dimenticate e questa cosa e' successa almeno tre volte nelle ultime volte.Che facciano scegliere fra due o tre menu come fanno molti ristoranti oppure far pagare alla carta,"
"ui_bubble_rating bubble_40","Io e te !","Mangiato un Sabato sera in questo ristorante! Ottimo il cibo !! Ottimo il vino , molto carina la location!! Unica pecca il servizio non molto puntuale, da migliorare!! Torneremo sicuramente!! Consigliato!"
"ui_bubble_rating bubble_40","Siamo stati bene","Di passaggio ci siamo fermati per pranzo in questo locale nuovo. Abbiamo apprezzato il riso e il sushi compreso le verdure saltate. Personale gentile."
"ui_bubble_rating bubble_40","Il sushi...che sushita sorrisi..","Dopo aver mangiato più volte sono pronta a recensire questo locale...Tutto nuovo il locale, personale super efficiente, salto tecnologico..prezzi nella media, se volte risparmiare andate a pranzo..ma a cena il menù si riempie di fantasiose rivisitazioni.Ora rispetto alla gestione passata..molto molto buono il sushi, ottima la presentazione, anche il cinese e thai hanno la loro parte.Consigliatissimo!!"
"ui_bubble_rating bubble_40","CONTINUATE COSì","Ho pranzato diverse volte in questo locale, che offre cibo cinese-asian fusion e lo consiglio vivamente a chi apprezzi questa cucina. Il cibo è di indubbia qualità ed il sushi è mitico; inoltre, proponendo la formula all you can eat il rapporto qualità-prezzo è notevole. Il locale, che è di generose dimensioni, offre sempre la possibilità di trovare un tavolo pur senza prenotare. Il servizio è cordiale ed efficiente. Continuerò a frenquentarlo"
"ui_bubble_rating bubble_30","Discreto ma caotico","Discreto il voto sia al locale che al cibo.Hanno preso piede questi ristoranti giapponesi enormi , il risultato è quello di confusione e rumore non ideale per una serata tranquilla ..IL sushi discreto senza infamia né lode , anche le presentazioni dei piatti sono diverse in realtà sia dalle foto postate che da quelle raffigurate in menù .Quanto al gusto non è stato il sushi migliore della mia vita ma comunque accettabile.NON so se ci tornerò."
"ui_bubble_rating bubble_10","Pessimo","Un sushi così scadente non lo avevo mai mangiato...in più i piatti alla vista preaprati di senza la minima cura...soldi buttati via "
"ui_bubble_rating bubble_40","Pancia mia fatti capanna ","Locale conviviale. Si chiacchiera in assoluta tranquillità. Cibo molto buono, forse troppo guarnito con salsine varie. Ne vale comunque la pena. "
"ui_bubble_rating bubble_30","Senza infamia e senza lode","Il locale si presenta molto grande e spazioso, seppur sia stato organizzato in modo eccellente lo trovo fin troppo dispersivo, facendo perdere un pò quel sapore d'accoglienza che si assaggia prima di qualsiasi cibo e risultando troppo freddo (troppo freddo anche il clima in generale dentro al ristorante, un pò di riscaldamento non farebbe male)! è comunque arredato con buon gusto e il locale si presenta pulito.La proposta è abbastanza ampia, piccola particolarità, menù AYCE ci sono delle pietanze, segnalate con un asterisco, che si possono ordinare una sola volta; ho mangiato solo crudo e uramaki e il giudizio finale è un senza lode e senza infamia. Il crudo l'ho trovato decente, ne ho assaggiati di migliori, ma anche di peggiori, sorvolando sulla presentazione, quasi trash con questi contenitore rotondo colmo di ghiaccio con dentro oggetti posizionati solo per tappare buchi. Per quanto riguarda gli uramaki, a parte i classici, vi sono delle combinazioni molto interessanti, altre, tipo quelli con la salsa al tartufo (di dubbia qualità), che andrebbero aboliti! Il personale molto gentile e disponibile, servizio però nel complesso un pò lento. Insomma, c'è di meglio e di peggio, si può comunque migliorare. Prezzo in linea con gli altri AYCE anche se, compresi con acqua e vino, pensavo di spendere un pò meno."
"ui_bubble_rating bubble_40","Riso alla cantonese molto buono","Bel locale spazioso pulito e completamente rinnovato, personale gentile e veloce. Piatti ben presentati e gustosi a mio avviso il riso sopra tutto, ma anche i gamberi alla piastra sono buoni. Parcheggio ampio."
"ui_bubble_rating bubble_50","Molto meglio di prima!","Provato a pranzo e devo dire che sono rimasto molto soddisfatto, a parer mio il migliore come qualità/prezzo... Veloci e disponibili i camerieri. Torneremo sicuramente, magari anche a cena visto che il menù è un pò diverso."
"ui_bubble_rating bubble_50","Al di sopra delle aspettative!!!!","Serata di San Valentino,prima volta in questo ristorante. Locale affollato,ma servizio gentile e veloce. Molto soddisfatti dalla qualita' del cibo, vari uramaki,riso con gamberi e varie griglie ottime. Prezzo fisso 23,90 e prendi cio' che vuoi...porzioni abbondanti,gustose e ben presentate.Torneremo presto per assaggiare altre specialita' perche' il menu' e' molto vasto.Carina l'idea di regalare i biscotti della fortuna...non so pero' se e' una consuetudine o se e' stato fatto per via della serata particolare."
"ui_bubble_rating bubble_30","È tutto un asterisco, le cose più buone le puoi prendere 1 volta solo !!!","All you can eat ma alla fine le cose buone le puoi prendere solamente 1 volta anche se la sera spendi 23,90 ci sono troppi asterischi dove ti devi limitare in alcuni piatti e naturalmente sono anche quelli i più buoni a mio gusto e parere.Hanno cambiato il menù del pranzo, prima potevi prendere la frittura di gamberi naturalmente 1 volta solo a pranzo, da circa 2 mesi cambiando il menu non puoi più prenderla a pranzo, insieme ad altre tartare che hanno tolto, cosi a pranzo si paga sempre uguale nonostante hanno tolto alcuni piatti, invece il prezzo non è diminuito sempre 13,90.La sera nonostante si paga 23,90 ci sono troppi asterischi che limitano il piacere di mangiare e sentire la qualità, alla fine paghi quasi il doppio per mangiare alcune pietanze una sola volta, mentre altre pietanze sono all you can eat quanto vuoi illimitatamente, ma naturalmente tutto ciò che per me è buono è limitato, almeno per i miei gusti.Mi chiedo che all you can eat è se ovunque vi è l’asterisco la seconda volta che vuoi quel piatto lo devi pagare a prezzo pieno?Vi consiglio di riguardare il menù perché non lo trovò giusto la sera a pagare 23,90 e avere limitazioni, sarebbe giusto non avere asterischi visto che pago quasi il doppio.La proposta del pranzo invece è corretta perché pago meno ma mangio meno pietanze giustamente.Ci tengo a precisare che la qualità è ottima veramente, indiscutibile!!Il servizio è veloce e preciso."
"ui_bubble_rating bubble_40","Wow","Bellissimo locale spazioso e ben tenuto. Urumaki buonissimi come la tempeura. Staff gentile. Noi torneremo."
"ui_bubble_rating bubble_40","Bravi","Bel locale pulito e spazioso. Parcheggio facile proprio di fronte alla entrata del locale. Urumaki buoni e gustosi. Bravi."
"ui_bubble_rating bubble_40","Molto bene","Bel locale nuovo nuovo. Sushi e tempera preparati bene, riso alle verdure cotto bene ce saporito. Personale veloce e parcheggio ampio."
"ui_bubble_rating bubble_40","Buon compromesso <U+0001F44D>","Sushi buono. Ma sopprattutto tante portate e menu’ bello completo. Alcuni piatti particolari e ben curati e strani. Locale pulito e ordinato. Ci torno spesso e volentieri per la varieta’ di cose che offrono. "
"ui_bubble_rating bubble_20","Non mi ha affatto convinto","Il locale è un rinnovamento del famigerato WOK, che funzionava con la formula a buffet.Questo invece, seguendo l'ultima tendenza di moda, si presenta come un locale FUSION, ovvero dove vale sempre l'all you can eat a presso fisso, ma tramite servizio al tavolo.Il locale è decisamente bello, con un arredamento fantasioso, nel tentativo di occupare l'enorme spazio a disposizioni (da notare i due cervi bianchi al centro, davvero bizzarri).Non così si può invece dire del servizio e della cucina, a mio parere al di sotto delle aspettative.Partiamo dal servizio:Sono quasi tutti cinesi, ma di quelli di seconda generazione, con un accento cesenate/romagnolo marcatissimo! Il che li rende molto simpatici.Però sono un po distratti, le ordinazioni cancellate arrivano lo stesso, cose ordinate non arrivano o arrivano talvolta diverse. Se chiedi udon in brodo te li portano asciutti. Se chiedi il sake ti portano il vino di prughe, e così via... ma nel complesso funziona. Al tavolo mancavano i bicchieri (poco male, si rubano dal tavolo vicino), incomprensibile invece che le bacchette siano solo a richiesta, e non ti portano nulla su cui appoggiarle. Le zuppe arrivano con il cucchiaio di acciaio... poca cura del coperto quindi.Ahimè per la cucina arrivano le note dolenti!Almeno la metà delle cose prese aveva difetti enormi e macroscopici di realizzazione, cosa che assai probabilmente chi non è abituato alla cucina cinese e japponese magari nemmeno si accorge.Iniziamo dall'uso SMODATO delle salse... il sushi è già buono di suo (quando lo è), perchè versare sui roll tonnellate di salsa teriyaki ?? Diventa tutto sovraccarico di sapori da fast food. Il Chirasci con il pesce misto era immangiabile. Anzichè filetti di pesce riconoscibili hanno versato una specie di spuma di pesce marroncina, evidente mix frullato, ma dalla consistenza spugnosa e sapore imbarazzante. Stessa cosa con altri piatti dove alla voce pesce misto arriva questa spuma strana.I prezzi sul menu sono a dir poco spropositati (tanto nessuno è così pazzo da andare a menu), ad esempio il sashimi costa 24€ !! E ordinato all you can eat non è altro che una boule immensa piena di ghiaccio, e di scatoline (vuote), con appena qualche fetta di salmone e di tonno appoggiate a lato. Coreografico, ma scarsissimo! Tonno insapore, salmone insapore, abalone insapore.Le poche zuppe erano ok, l'agropiccante un po troppo acida.Il pesce alla griglia per metà erano verdure (cipolle e peperoni).La salsa di soia sembrava annacquata, mentre il Wasabi manco lo portano (devi chiederlo), ed è palesemente realizzato alla occidentale, cioè per niente piccante. Zenzero (gori) non prevenuto.I veri errori stanno comunque non tanto nella realizzazione dei piatti, ma nel pensare di soddisfare il gusto occidentale stracaricando di salse. Quindi il mio giudizio sulla cucina non può che essere scarso.Strano, perchè normalmente un posto appena aperto di solito cerca di distinguersi, almeno all'inizio, e almeno a cena, proponendo piatti curati e di qualità. Ma non è questo il caso. Pertanto si merita 2 stelle, mi dispiace. Il costo un po più alto della media (circa 50€ in due) non aiuta."
"ui_bubble_rating bubble_40","buono","Bello ed ampio il locale, buone le portate e gentili i camerieri, carina e pratica l’idea per le ordinazioni compilando una scheda. Ok"
"ui_bubble_rating bubble_30","Buono ma...","Il ristorante è stato ristrutturato alla perfezione..il posto è bellissimo.I camerieri sono gentili e disponibili.Il menu è molto vario e le portate arrivano velocemente.Il cibo è senza infamia e senza lode..amche se il prezzo per l all You can eat è sopra alla media..23.90€!!! Insomma tutto nella norma apparte il fatto che siamo rimasti sommersi dai piatti vuoti fino alla fine della cena (anche durante il consumo del dolce).I dolci confezionati."
"ui_bubble_rating bubble_50","Ottimo","Ero un vecchio cliente del Wok sushi, dove mi trovavo bene...Ma dalla riapertura il livello è migliorato assolutamente...Ora l All you can eat è uno dei migliori della provincia, per qualità e velocità, nonché precisione...Veramente eccellente, bravi"
"ui_bubble_rating bubble_40","Buono e Valido","Sono stato ieri sera con la mia ragazza , a cena con la formula all you can eat; noi ci siamo trovati bene con tutto il cibo ordinato: buoni ravioli ai gamberi, buonissimi i bignè, ottimi i sashimi e uramaki da urlo (sia i classici, che gli special che hanno abbinamenti interessantissimi) . Abbiamo provato anche i prodotti alla griglia : salmone, gamberi e gamberoni deliziosi! Accettabile anche la tempura, anche se non eccelsa. Tempi di attesa assolutamente normalissimi, camerieri disponibili e gentili (anche se uno non era proprio simpatico, ma nessuno è perfetto) location bella, molto grande e accogliente. Il Miko diverrà in assoluto il nostro ristorante sushi di riferimento. Io lo consiglio!!!!!"
"ui_bubble_rating bubble_30","Buon cibo ma servizio disorganizzato","Venivo spesso in questo locale quando era ancora WOK a buffet, mangiavo tantissimo e pur essendo delicata di stomaco non mi aveva mai fatto male. Il cibo era quindi buono e c'erano anche pietanze italiane. Sono tornata e ho trovato un locale completamente cambiato e rinnovato. Arredamento asiatico di classe, meno coperti ma più ordinati e nuova formula con ordinazione al tavolo tramite compilazione di una scheda. Lo trovo molto comodo, soprattutto per chi non conosce i piatti. Ho assaggiato tutto, dagli antipasti, al sushi fino ai primi. Ora i piatti sono tutti asiatici. Per me il cibo era buono, ma ho trovato le porzioni molto scarse. Ad esempio il salmone cotto era una cosina minuscola. L'unica eccezione è stata il sushi: è stata la pietanza che mi ha soddisfatto di più. Porzioni classiche, giuste per il sushi e qualità buona. Migliorata anche la salsa di soia che ora è gustosa. Il sushi del wok non mi faceva impazzire, ma ora è migliorato e in qualità se la gioca coi ristoranti molto costosi non all you can eat. Ciò che non mi è piaciuto e che ha convinto i miei genitori a non tornare più, è stato il servizio. Infinitamente lento e anche disorganizzato. Era domenica ed era quasi tutto pieno, ma a parte l'attesa tra una portata e l'altra (comunque sopportabile) ciò che ci ha infastidito sono stati i continui errori e le dimenticanze. Molti piatti che segnavamo sul foglio non ci venivano portati, se li scordavano proprio, mentre altri li portavano ad un altro tavolo sbagliandosi. Comunque sia, apprezzo questo limite imposto al menù, perché con la formula precedente molta gente sprecava davvero tonnellate di cibo. Ma a mio parere, quando c'è molta gente, i gestori dovrebbero trovare un modo per non bloccarsi e per agevolare il servizio, in quanto parecchi clienti quel giorno se ne lamentavano. Per il resto il locale è più bello di prima, la cucina è migliorata ed è di qualità, la nuova formula ci sta ma ripeto: servizio lento e impacciato. Comunque io ho deciso di dare a questo ristorante un'altra possibilità, magari in un giorno tra settimana con meno clienti.Lo consiglio se si ama la cucina asiatica, ma serve armarsi di pazienza, per ora."
"ui_bubble_rating bubble_20","Pura e deludente mediocrità","Vecchio Wok Cesena finalmente spazzato via dalla faccia della terra (fu la peggior esperienza chino-jap della vita per me), riaperto come Miko Sushi, nuovo arredamento, nuovo menu, nuovi camerieri...insomma tutto nuovo per accalappiare nuovi clienti. Carina la nuova formula d'ordine in cui compili lo schemino cartaceo indicando i codici dei piatti desiderati, purtroppo però assolutamente mediocre quasi tutto il cibo. Nulla eccelle in gusto, presentazione, abbondanza...salsa di soia allungata...fritti piuttosto disgustosi, probabilmente a causa dell'infima qualità dell'olio e delle innumerevoli riutilizzazioni dello stesso. Una sola prova è più che sufficiente per non tornarci mai più. Byee byee Miko Sushi!"
"ui_bubble_rating bubble_30","Buona Esperienza da riprovare","Sono stato una sera in questo locale ( ex WOK ) trasformato completamente in un locale di sushi ad ordinazione più raffinato. Sarà perchè c''era poca gente ma ho mangiato bene e molto velocemente. Preso di tutto . Unica pecca che hanno messo salse e salasine un po' dappertutto e per me è seccante visto che mi piace il sushi nudo .Servizio cordiale anche se in sti locali asian fusion capirsi con i camerieri è sempre un disastro. hai la lista delle cose che hai ordinato ma ricordartele è sempre un casino"
"ui_bubble_rating bubble_50","Il più buono di Cesena","Sinceramente non mi aspettavo granché da questo ristorante, dato che quello che c'era prima era davvero pessimo. Invece mi sono dovuta ricredere totalmente, perchè è il sushi più buono che si possa avere a Cesena.Pesce fresco (e porzioni davvero elevate, che per un all you can eat è raro), riso cotto al punto giusto e impiattamento davvero fantastico!I camerieri sono molto gentili e la cucina è mediamente veloce.Il menù del pranzo è davvero ricco, e non vedo l'ora di provare quello della cena!!Sicuramente da ritornarci e complimenti, continuate così."
"ui_bubble_rating bubble_50","Strepitoso","Un locale molto bello con camerieri/e sempre molto gentili e cordiali. Eravamo clienti molto contenti prima quando il locale era (wok & Sushi) a buffet, ma siamo entusiasti del nuovo locale che non si è solo rimodernizzato nella veste ma ha saputo trasformare il suo menù salendo di livello e mantenendo sempre la ricetta del All You Can It, finalmente ho potuto apprezzare dell' ottimo sushi io che in genere l' assaggio ma poi passo oltre su altri tipi di pietanze...ho scoperto di amare il sushi al tonno...una vera prelibatezza...Gli spiedini di gamberetti alla griglia anche erano buonissimi con sopra i semi di sesamo e papavero...Il solo problema che abbiamo riscontrato è che il menù è così vasto che ci metteremo molto tempo a provare tutto...Ogni pietanza viene cotta solo dopo averla ordinata, per questo i piatti sono molto più freschi e buoni...bisogna però mettere in conto che ci vuole un pò più di tempo per un pranzo o una cena...Ma la qualità vale tutta l' attesa...Lo consiglio sicuramente a chiunque..."
"ui_bubble_rating bubble_20","Non ne vale la pena","Eravamo clienti del vecchio wok e abbiamo voluto provare la nuova gestione che poi nuova non è ( sono sempre loro) di nuovo c'è che non è piu un self service ma un ristorante classico cinogiapponese dove ti prendono gli ordini camerieri improvvisati , il menù non ha foto ma una descrizione scritta dei piatti poco chiara il sushi non è un granché e quindi è certo che non c vedranno più ."
"ui_bubble_rating bubble_20","Buono ma lentissimo","Siamo stati domenica a pranzo in due. Locale raffinato nell'arredamento ma menù scritto troppo piccolo e con la poca luce poco leggibile.Cibo buono ma molto lento il servizio, dopo più di un'ora ci avevano portato solo la metà della comanda. A un'ora e mezza ci siamo alzati per andare via, la padrona si è molto scusata e ci ha voluto fare un take away con 4 porzioni. Sono parecchi anni che andavamo in media una o due volte al mese e quando era wok sushi siamo sempre stati molto bene, non so, forse gli daremo un'altra occasione......"
