"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Davvero bravi!","La pizza è molto buona, soprattutto l'impasto.Le due pizzaiole sanno come si cucina una pizza davvero ottima e sono molto attente anche alla cottura.I prezzi sono giusti, ma con la consegna gratuita diventano vantaggiosi.Consiglio!!"
"ui_bubble_rating bubble_50","Servizio ottimo","Servizio molto cordiale e disponibile. Pizza davvero ottima! Ho apprezzato l'utilizzo di farine Bio, km 0, e da grani antichi. Lo consiglio sicuramente."
"ui_bubble_rating bubble_50","Ottima pizza!!!","Pizza molto buona, impasto con ingredienti genuini e si sente! Ormai punto di riferimento per una pizza veloce e ottima in famiglia!"
"ui_bubble_rating bubble_50","Grandiosi ","Oltre ai prezzi modici al confronto del resto in zona..consegna a domicilio gratuito! Una pizza veramente deliziosa e unica nel suo genere! Soddisfatto al gusto e orari di consegna! Amo la vostra pizza "
"ui_bubble_rating bubble_50","Super soddisfatti!!!","Ci siamo andati già 2 volte, questa pizzeria si trova adiacente alla nostra abitazione.La pizza è veramente eccellente, leggera (finita una te ne mangeresti un'altra) e con tante varietà di gusti.I tempi di attesa sono giusto il tempo di esecuzione e di cottura della pizza!!!Ci torneremo prestissimo!!!Continuate cosi"
"ui_bubble_rating bubble_50","10 in pagella","Pizza da asporto poco distante da casa mia offre una varietà di pizze con diversi tipi di impasto. Consegna gratis e ottimo servizio. La pizza tarriva a casa ancora calda ed è molto buona. Proprietari cordiali e professionalità impeccabile. Provata e riprovato è una delle due pizzerie da asporto che non mi deludono mai."
"ui_bubble_rating bubble_40","Soddisfatta ","Finalmente una pizza da asporto buona a Cesena. Grande varietà di gusti, prezzi nella norma, precisi e puntuali oltre che gentilissimi. Bravi ragazzi!"
"ui_bubble_rating bubble_50","10 e lode","Ottima! Buonissima ! Organizzatissimi ! Unica pizzeria che fa servizio anche sabato sera alle 21 mentre tutte le altre finiscono gli ingredienti ! Alee oh oh. "
"ui_bubble_rating bubble_10","Pizza finta","Ritardo di mezz'ora, su quattro pizze non ce n'era una che fosse decente. Una stella è anche troppo. Assolutamente sconsigliato, nelle vicinanze c'è molto di meglio"
"ui_bubble_rating bubble_40","Domicilio","Buona pizza e calda anche a domicilio , cordiali e veloci prezzi onesti e tante varietà di gusti consigliato"
"ui_bubble_rating bubble_50","La pizza più buona di Cesena! ","Davvero una pizza squisita, me la sono fatta portare a casa, era ancora calda. L'impasto é molto digeribile, il gusto è unico.Non la ordino spesso ma, se ho voglia di mangiare una buona pizza, chiamo solo loro :-) La titolare gentile e cordiale, sono molto soddisfatta. Bravi!!! "
"ui_bubble_rating bubble_50","Buona La pizza e belle le persone","Pizza molto buona molto digeribile sia impasti normali che al farro veloci puntuali nelle consegne ,belle persone gentili e simpatiche insomma un posto in cui tornerete sicuramente spesso"
"ui_bubble_rating bubble_50","Ottima","Pizza buonissima, ottimo impasto!!!!! Consegna avvenuta nei tempi stabiliti. Sicuramente richiamerò."
"ui_bubble_rating bubble_50","Fantastica","Ho chiamato per la prima volta sono arrivati puntali. Pizza veramente buona, ben farcita, ben saporita"
"ui_bubble_rating bubble_50","Pizza super","la pizza è molto buona, talmente leggera che appena finita te ne mangeresti un'altra. e sopratutto (per me cosa non da poco) pomodoro poco salato, quindi non ci si alza di sera per bere! ottimo"
"ui_bubble_rating bubble_50","Siete sempre i numeri uno !!!!","Anna la pizza era buonissima anche questa sera ...come dice Diego sei sempre la numero 1 !! La nostra pizzaiola preferita !! "
"ui_bubble_rating bubble_50","Top","Adoro la pizza dello Sfizio! Scoperta per caso una sera che non avevamo voglia di uscire, da allora almeno una volta a settimana dobbiamo mangiarla!!! Consegna gratuita, puntuale, pizze calde, i ragazzi che le portano sempre carini ed educati, ottimi ingredienti, impasto saporito, soffice, Anna la titolare, e ultimamente pure pizzaiola, è fantastica, si ricorda sempre i gusti di ciascuno..... anche ieri sera le ho detto che mi sento coccolata!!! La consiglio vivamente."
"ui_bubble_rating bubble_50","Buona","Molto buona la pizza, grande scelta nel menu. Veloci e puntuali.. Consigliata!!! Il personale è gentile ed educato, abbiamo preso la loro pizza ieri sera e ci torniamo spesso!"
"ui_bubble_rating bubble_50","Complimenti <U+0001F49B><U+0001F49A><U+0001F49D>","Non si smentiscono mai. Pizza eccellente, consegna ancora caldissima e puntuale...... Anna la titolare è sempre gentile e meravigliosa ed altretanto i dipendenti. Si respira aria di famiglia.... Mon posso fare a memo di ritornare."
"ui_bubble_rating bubble_50","Pizza eccellente!!! Il meglio da asporto a Cesena","Impasto buonissimo, pizze curate in ogni dettaglio, eccellente servizio a domicilio, complimenti!!!! Anche le pizze più semplici sono golose, ben condite, si sente la qualità delle farine utilizzate e degli ingredienti."
"ui_bubble_rating bubble_10","Pessimi! ","Consegna in largo ritardo, pizza sbagliata, chiamo per farmela rifare, me la consegnano dopo un ora e addirittura chiedono quella sbagliata indietro! Avete perso punti! "
"ui_bubble_rating bubble_50","Il meglio a Cesena!","Pizza eccellente, ingredienti di ottima qualità e personale gentilissimo e alla mano. Avere questa pizzeria sotto casa è davvero una gran bella fortuna. Voto 5 su 5! La consiglio a chiunque abbia voglia di una VERA pizza."
"ui_bubble_rating bubble_50","Ottimo","Ottima pizza. Il personale molto cordiale. Le consegne sono sempre puntuali e velocissimi..... adoro la titolare.......dolce e molto cordiale......x non parlare poi degli ingredienti.....freschi e preparati da loro......Sodisfattissima..."
"ui_bubble_rating bubble_50","Senza rivali","Personale cordiale,disponibile e alla mano.La pizza è ottima e gli ingredienti di una qualità sempre superiore;una gran bella fortuna averla scoperta per caso,e una gran bella soddisfazione ogni volta che ne ordino una.Assolutamente consigliata."
"ui_bubble_rating bubble_40","Il top delle pizzerie d asporto!","Mai provata una pizzeria d asporto che consegna: 1) gratuitamente;2) la pizza è davvero bollente quando la metti a tavola che sembra di mangiarla direttamente in pizzeria;3) servizio puntualissimo anche di sabato sera;4) la qualità dei prodotti è ottima!Veramente soddisfatta!!!Spero che mantengano queste qualità xke in giro non esistono !"
"ui_bubble_rating bubble_50","ottimo","pizza ottima personale cordiale nelle consegne a domicilio sono puntuali.....da provare assolutamente"
"ui_bubble_rating bubble_50","Provare per credere !","Ottima pizza, digeribile, con materie prime di buona qualità ...insomma una piacevole scoperta. La consiglio vivamente . Proprietari gentilissimi . Provare per credere "
"ui_bubble_rating bubble_40","Buona ","Pizza molto buona e farcita molto e il servizio a domicilio e veloce e attento.. Continuate così..... "
"ui_bubble_rating bubble_40","ottima scelta","pizze buonissime quella al farro speciale! personale molto cordiale e il servizio a domicilio è puntuale..... la consiglio ne rimarrete soddisfatti!!!!!"
"ui_bubble_rating bubble_40","Ottima scelta","Pizza molto buona ottimo impasto e ben cotta puntuali e veloci nella consegna non la solita pizza fazzoletto .... Da provare"
"ui_bubble_rating bubble_40","alla ricerca della pizza, cena in emergenza","trovato per caso, primo impatto positivo per la cortesia del personale, veloci pulitifatto ordine nel tempo giusto della preparazione, Cottura perfetta, gusto ottimo, sicuramente da rimangiare trovandomi a cesena"
"ui_bubble_rating bubble_50","Consigliato!","Ho dato il massimo dei voti in quanto è difficile trovare una pizzeria da asporto che ti porta a casa una pizza che risente poco del trasporto. Di per se la pizza è buona, sicuramente ne ho mangiate anche di migliori ma IN PIZZERIA appena sfornate, e questa di sicuro è la migliore da asporto assaggiata fino ad ora! Mantenetevi così! Oltretutto non eravamo neppure troppo vicini come distanza. . .la riprenderò sicuramente.."
"ui_bubble_rating bubble_40","Ottimo","Ottima pizza, digeribile, buon impasto, ben farcita di buoni ingredienti. Il servizio è gentile e veloce. I vari ragazzi che fanno le consegne sono molto gentili Davvero consigliato"
"ui_bubble_rating bubble_50","disponibili e cordiali","Pizza ben cotta, ingredienti buoni. Abbiamo avuto incomprensioni riguardo la consegna ma il titolare e sua moglie si sono dimostrati cordiali e disponibili e abbiamo risolto nel migliore dei modi lasciando il cliente soddisfatto. Consigliato!"
"ui_bubble_rating bubble_50","Fantastico! ","La pizza è davvero buona e, soprattutto, è leggera e croccante, molto digeribile. Leggendo la recensione negativa sono rimasta basita: sicuro di parlare della pizzeria lo sfizio delle vigne? Mi sembra molto strano, perché ordino pizze da loro ogni settimana e sono sempre molto precisi, gli ingredienti sono deliziosi e sono super farcite! Posso assicurarvi che per qualità/prezzo questa è una delle migliori pizzerie che io abbia provato! Non lamentiamoci sempre e impariamo a portare rispetto per il lavoro altrui!"
"ui_bubble_rating bubble_50","Pizza ottima.","Pizza molto croccante e ben fatta con prodotti freschi ed estremamente digeribile(non appesantisce)e si mangia bene tutta compresa la crosta."
"ui_bubble_rating bubble_50","pizza ottima","almeno una volta alla settimana li chiamiamo pizza molto buona consegne velocissime cortesia la miglior pizza a domicilio"
"ui_bubble_rating bubble_50","Una scoperta!","Ieri sera é stata una scoperta,la pizzeria lo sfizio!impasto ottimo,super farcita,e cm ingredienti di ottima la qualità,fa fanno la differenza per rendere la pizza ottima cm la loro!personale cordiale e simpatico!la consiglio a pieni voti!io nn vedo l ora di mangiare un altra loro pizza!"
"ui_bubble_rating bubble_50","Ottima anche per gli intolleranti al lievito di birra","Sono intollerante al lievito di birra e alla farina di grano e per me trovare una pizza che non contenga i sopracitati ingredienti è un vero dramma. La loro pizza al fatta con lievito madre è ottima e non fa male.. Si meritano un bel 10!"
"ui_bubble_rating bubble_40","Cena","Sabato sera 8/8/15 abbiamo ordinato una pizza gigante per due persone in questa pizzeria. Era ottima, molto grande e farcitissima. La prendiamo spesso a domicilio o di persona. L'unica pecca è che la titolare potrebbe essere più cordiale con i clienti. Complimenti alla ragazza delle consegne perché molto gentile e simpatica. Saluti e buon lavoro."
"ui_bubble_rating bubble_50","almeno una volta alla settimana...","sono un cliente fedele da anni ormai...pizza buona, ottimo impasto, e tanta scelta.Perfetto il servizio a domicilio a spese ZERO.PROVATEEEEE!!!!Giuseppe"
"ui_bubble_rating bubble_40","coupon tippest e pizza buona","Ho utilizzato due coupon tippest ad un paio di giorni dalla scadenza. Avevo un vecchio numero di telefono e non sono riuscita a prenotarle prima come da indicazioni. Mi sono presentata e me lo hanno fatto utilizzare, facendomi subito le pizze, che erano anche molto buone."
"ui_bubble_rating bubble_40","Finalmente una buona pizza","Non capita spesso di trovarsi di fronte ad una pizza ben farcita e con materie prime di ottima qualità; aggiungerei un plus dicendo che la si può tranquillamente mangiare anche riscaldata, se avanza. Ho scoperto e provato Lo Sfizio tramite un coupon di Tippest, ma non sarà sicuramente l'ultima volta che mangero quest'ottima pizza.Massimo L."
"ui_bubble_rating bubble_50","proprietari dook","A tutti i viaggiatori e non viaggiatori che si trovino a passare per cesena vi consiglio di fermarvi a mangiare un buonissima pizza al piatto di livello mondiale..."
"ui_bubble_rating bubble_20","Coupon Tippest","Ho acquistato due coupon su Tippest per tre pizze a €10 ciascuno.Offerta allettante, ma un travaglio riuscire a prenderle!!!A 5 giorni dalla scadenza li abbiamo utilizzati....Nonostante non fosse indicato nell'offerta, non accettavano i buoni di sabato domenica e festivi.Il lunedì sono chiusi, per cui rimanevano 4 giorni alla settimana in cui abitualmente non consumiamo pizza! Una bella scocciatura!Un po' durino l'impasto ma la farcitura era buona.Un po' più di chiarezza nella formulazione dell'offerta non guasterebbe!"
"ui_bubble_rating bubble_50","Ottima pizzeria","Consiglio a tutti questa ottima pizzeria da asporto. Ottimo servizio e puntualità. Provate per credere"
"ui_bubble_rating bubble_50","Pizza eccelente","Sono cliente abituale di questa pizzeria e fra le pizzerie della zona la considero una delle migliori!Personale cordiale ed educato!Consigliatissimo"
"ui_bubble_rating bubble_40","Lo sfizio di togliersi uno sfizio.","Prendo spesso la pizza allo Sfizio e devo dire che fra le pizzerie da asporto della zona è in questo momento la migliore. L'impasto è ottimo, gli ingredienti discreti, la consegna è gratuita a fronte di prezzi decisamente convenienti. Cosa pretendere di più?"
"ui_bubble_rating bubble_40","Molto buona","Pizza davvero molto buona,la consiglio davvero a tutti. Costa anche poco ed è conveniente. Tra l'altro la consegna a domicilio è gratuita. "
"ui_bubble_rating bubble_40","Pizza molto buona.","Molto buona la pizza da asporto, rimane gustosa anche dopo il trasporto. Personale molto gentile e puntuale."
"ui_bubble_rating bubble_40","Pizza buona","Pizza buona e ben farcita, tutti molto gentili e cordiali l ideale per l asporto,impasto croccante e leggero"
"ui_bubble_rating bubble_50","BUONA PIZZA","Siamo andati per la prima volta con coupon Tippest... abbiamo preso 3 pizze da asporto e la pizza è molto buona, croccante e leggera... CONSIGLIATO!!! (-;"
"ui_bubble_rating bubble_40","Pizzata","Ho conosciuto lo sfizio acquistando un buono tippest, devo dire che sono rimasta molto soddisfatta,pizza buonissima croccante e servizio a domicilio puntuale, la pizza è arrivata a casa che era ancora calda, da ripetere la pizzata."
"ui_bubble_rating bubble_50","Lo sfizio Cesena","Pizza ottima, la consiglio a tutti! La cottura e' praticamente perfetta e la farcitura più che abbondante. Provata la prima volta si nota subito la differenza rispetto alle altre pizzerie."
"ui_bubble_rating bubble_50","Pizza ottima","Una delle migliori pizze che abbia mai assaggiato,croccante cotta al punto giusto con ingredienti di qualità ed è molto leggera quindi ben digeribile. L'ho consigliata a tutti i miei amici e tutti sono rimasti entusiasti la consiglio anche a voi."
"ui_bubble_rating bubble_50","Ottima","Ci sono stata con degli amici, la pizza è davvero ottima, l'ambiente è molto accogliente.... Diventerà sicuramente la mia pizzeria di fiducia... CONSIGLIATISSIMO!!"
"ui_bubble_rating bubble_50","Squisitaa","Sono stato li locale molto accogliente e pulito gente simpatica ma soprattutto la pizza e SQUISITA sino andato per la prima volta ma ci tornerò sempre grazie vi consiglio di andarci ;)"
