"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Cena a due","Cena a dueLocale alle porte del centro storico, locale accogliente, locale pulito e staff gentile, buona scelta nel menù, prezzo nella media per ristoranti di questo genere in zona, sushi fresco. Servizio veloce."
"ui_bubble_rating bubble_30","Cena a due","Locale molto carino, pulito e staff gentile, abbastanza scelta nel menù, prezzo molto buono, sushi fresco e sfizioso. Unica pecca? Il servizio è molto lento. Ci sta che abbiamo beccato noi la serata no ma ci è voluto tantissimo per cenare "
"ui_bubble_rating bubble_40","Ottimo","Ho cenato varie volte in questo ristorante e mi sono sempre trovata bene!Posso dire che è uno dei migliori ristoranti giapponesi di Cesena!"
"ui_bubble_rating bubble_40","Tutto buono!","Mi è piaciuto davvero tutto. Metto 4 stelle solo per un motivo: non è corretto scrivere roll al riso venere e presentare degli uramaki con 2 chicchi di riso venere e per il resto di riso bianco tinto di rosso scuro per dargli il colore nero..."
"ui_bubble_rating bubble_50","Miglior sushi di Cesena","Sicuramente il miglior ristorante sushi di Cesena, per una serie di ragioni: gentilezza del personale, locale pulito ed arredato con gusto senza pacchianerie all'orientale, pesce fresco e dal sapore squisito per il sushi e buon livello di piatti cinesi,ottimi dolci che ti vengono presentati non con il solito menù ma con un vassoio di 'dolci esempio' tra cui poter scegliere il preferito.Prezzo solito della formula AYCE. Consigliatissimo!"
"ui_bubble_rating bubble_50","Benissimo","Pranzato oggi con la famiglia. Per essere un all you can eat a 12.90 non si può pretendere di più! Spero continuino così!"
"ui_bubble_rating bubble_40","Piacevole sorpresa","Dopo aver superato qualche pregiudizio legato al continuo cambiamento di gestione ho deciso di provare il cibo di Yako. Ne sono rimasta piacevolmente sorpresa considerando che si tratti di un all-you-can-eat per cui non pretendo la stessa qualità che posso trovare in un reale ristorante di sushi con prezzi giustamente più alti. Ormai sono diventata una cliente abituale perché è tutto molto buono (dal sushi ai piatti cinesi). Consiglio di andare la sera anche se si spende di più, ma ne vale la pena per la vasta scelta. Personale gentilissimo, soprattutto Alessandra che ha sempre un occhio di riguardo per il cliente (riesce a ricordarsi il tuo tavolo preferito e...il cibo che di solito scegli). Sicuramente il miglior all-you-can-eat di Cesena. Lo consiglio vivamente."
"ui_bubble_rating bubble_40","Ci sta! ","Per essere un all you can eat non posso lamentarmi. Servizio veloce e abbastanza elegante (ti riempiono anche il bicchiere con l'acqua) e prezzi abbastanza buoni. Ovviamente, per quanto riguarda la qualità del pesce, non si può certo paragonare alla qualità del pesce che si mangerebbe pagando di più ma, per il prezzo pagato (poco meno di 14 euro a testa) direi che è abbastanza accettabile.Cosa che non ho apprezzato molto è il fatto che, le cose fritte, erano eccessivamente fritte e non si riusciva bene ad assaporarne il sapore.In ogni caso è un ottimo compromesso per chi vuole mangiare del sushi discreto senza pagare molto! "
"ui_bubble_rating bubble_50","Sushi top","All you can eat di qualità, tantissimi piatti, uramaki classici e non, gunkan con e senza alga, nighiri, tutto buonissimo. Locale molto carino, provato a seguito del cambio gestione, personale gentile e servizio veloce. Indubbiamente il migliore di Cesena, consigliato!"
"ui_bubble_rating bubble_40","Che bontà!!! ","Trovo questo ristorante un ottimo all you can eat già per la location che per me è veramente bella ed elegante, oltre che ordinata ed intima con le luci calde soffuse. Il servizio è gentilissimo. Il cibo è di qualità : salmone fresco e ottimo! In particolare consiglio gli uramaki con la tempura di gambero dentro e all'esterno mix di pesce crudo e granella di pistacchi, lo trovo assolutamente originale oltre che ECCEZIONALE! Consigliati anche i gamberi con funghi e bambù, sapore delicatissimo. Purtroppo non ho gradito per niente il manzo con funghi e bambù, la carne aveva un aspetto strano e molliccio. "
"ui_bubble_rating bubble_50","Eccellente!","Tutto perfetto, dai sushi ai dolci!Locale bellissimo, la cameriera Alessandra molto simpatica e disponibile!Prezzo nella norma ma qualità molto alta!Il parcheggio più comodo nelle vicinanze, se non disponibile davanti al locale è quello nelle vicinanze dell'America Graffiti!Complimenti!!!!! "
"ui_bubble_rating bubble_50","Piacevole scoperta","Siamo capitate per caso in questo nuovo ristorante e devo dire di aver mangiato molto bene . L’ambiente e’ accogliente , pulito e Alessandra , la cameriera che ci ha servito , ha regalato un tocco di colore in più alla serata con la sua simpatia ! Consiglio di lasciare un buco anche per i dolci davvero ottimi. Torneremo presto "
"ui_bubble_rating bubble_50","Il migliore ristorante del suo genere a Cesena","Avevo girato alcuni ristoranti con le stesse caratteristiche. All you can eat con sushi ed altri piatti cinesi o orientali e qualcosa di italiano. La qualità che ho trovato non è assolutamente paragonabile; è assolutamente molto più alta. L'unica pecca è che per mangiare con una certa continuità bisogna imparare ad ordinare tutto quello che si vuole in una volta. Segnandosi da qualche parte che cosa si è ordinato e cosa è arrivato."
"ui_bubble_rating bubble_50","Eccezionale!!","Andati a cena (in media una volta alla settimana), il pesce è davvero buono e fresco, le ricette varie e originali. Il personale è gentilissimo e cordiale. Il migliore a Cesena!"
"ui_bubble_rating bubble_50","ottimo","locale bello e pulitocamerieri che parlano benissimo la nostra lingua , servizio cordiale e veloce , cucina ottima."
"ui_bubble_rating bubble_50","ottimo!!","Tutto Buonissimo con alcune novità di sushi che in zona non si trovano..cosa importante un attenzione particolare al cliente... sempre col sorriso.Noi siamo stati benissimo e ci torneremo il prima possibile...Un LIKE...super meritato."
"ui_bubble_rating bubble_50","Soddisfatto","Lo abbiamo frequentato la seconda settimana di apertura. Ottimo il sushi e la cucina e particolarmente gradevole e cordiale il servizio. Assolutamente da ripetere"
