"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_10","SCARSISSIMO","Personale sgarbato, cibo scarso, prezzi troppo elevati per la qualità offerta. Non molto pulito. Location discreta"
"ui_bubble_rating bubble_40","un buon ristorante","il cibo di ottima qualità il personale molto gentile ottimo per le famiglie io e la mia famiglia abbiamo trascorso un ottimo sabato sera"
"ui_bubble_rating bubble_40","",""
"ui_bubble_rating bubble_40","CIBO BUONO E PERSONALE ALLA MANO","Ho cenato con un coupon di group on assieme alla mia ragazza e devo dire che siamo rimasti contenti. Avevamo un menù completo e il cibo era molto buono e le porzioni giuste. Piuttosto non so come facciano ad avere i prezzi così bassi anche senza l'utilizzo dei coup on. Il posto è semplice si può mangiare sia fuori che dentro. Il personale è molto semplice e alla mano. Magari potrebbero indossare una camicia per sembrare davvero personale/titolari. La cameriera (mi pare fosse rumena) vestita da cameriera era gentile e tranquilla.Insomma andateci se volete spendere poco e mangiare bene."
"ui_bubble_rating bubble_40","Ottimo e abbondante!","Ci sono andato con mia moglie e prima di tutti ci ha colpito la disponibilità del titolare per aiutarci in una circostanza del tutto imprevista ed improvvisa. Oltre a questo siamo stati soddisfatti dalle porzioni abbondanti e dai sapori decisamente ottimi. Il locale è leggermente penalizzato perché si trova accanto ad un bowling/piscina e ne subisce la clientela di giovanissimi che spesso badano a trangugiare più che a gustare il cibo. Meriterebbe una clientela più selezionata. Per questo lo consiglio a chi non deve andare al bowling o in piscina: merita di essere proprio questo ristorante l'obiettivo dell'uscita. Non resterete delusi!"
"ui_bubble_rating bubble_50","ottima cena","Ottima cena ho utilizzato un coupon e sono rimasto soddisfatto per la qualita delle pietanze servite i ravioli formaggio di fossa e noci sono deliziosi forse non troppo abbondanti ma buoni qualita prezzo 10++++"
"ui_bubble_rating bubble_40","",""
"ui_bubble_rating bubble_40","piacevole cenetta","ottima cena corrispondente alle aspettative per qualità e quantità, bell' aspetto ei piatti, cortese il personale e il titolare locale consigliato"
"ui_bubble_rating bubble_40","Consigliato per una cena informale","Al di là di ogni aspettativa. Locale normalissimo, alla buona e senza grosse pretese. Mangiata ottima e a prezzi concorrenziali."
"ui_bubble_rating bubble_20","iMBARAZZANTE.","cena 08 luglio2015. accoglienza discreta. ci hanno fatto accomodare in un tavolo all'esterno, il locale al chiuso era in un seminterrato. una volta seduti e' arrivata una signora a prendere le ordinazioni, ci dice che per antipasto c'era mezzo metro di bruschetta per ogni 2 persone, a quel punto le chiedo se era possibile avere mezzo metro di bruschetta senza prodotti derivanti dall latte, naturalmente bruschette tra quelle del coupon. la signora mi dice che era possibile. arrivati ad ordinare il dolce le chiedo se potevamo rinunciare a 2 dolci per averne 1 senza prodotti derivanti dal latte, la signora mi diche che dovevamo prendere quello previsto dal coupon, a quel punto ordinavamo i dolci previsti dal coupon, infine arrivati al vino previsto dal coupon, dico alla signora i 4 calici di vino che anche se non tutti bevevano, a quel punto lei mi risponde che se volevamo invece del vino ci poteva dare 2 bottiglie di acqua frizzante, cosa che abbiamo accettato. passiamo alla consumazione della cena: antipasti normali primi piatti buoni ma quantita' scarsa; secondi piatti, 1 paillard di manzo con contorno di verdure grigliate buona ma quantita' scarsa; 1 cotoletta con patate fritte buona e quantita' di patate fritte buona; 1 scaloppina ai funghi prataiole e contorno di patatine fritte. scaloppina dal sapore di qualcosa andato a male, patatine fritte buone e di buona quantita'. abbiamo chiesto del pane appena portati i secondi, il pane ci e' arrivato dopo che li avevamo finiti. per terminare 3 caffe' che erano acqua."
"ui_bubble_rating bubble_50","Cena di qualità","Appena arrivi il locale all'aperto è molto spartano ma tranquillissimo . La cena è stata di qualità oltre alla cordialità e gentilezza dei titolari . Il locale dentro è curato e con possibilità di ospitare compagnie numerose e sale gioco x bambini.SICURAMENTE CI TORNEREMO"
"ui_bubble_rating bubble_50","",""
"ui_bubble_rating bubble_50","",""
"ui_bubble_rating bubble_50","un ottimo ristorante","Il cibo era davvero buonissimo, ci tornerei volentieri. Abbellirei un po' l'esterno che è un po' desolato, all'inizio non capivamo se fosse il bar della sala da bowling o il ristorante. L'intero è davvero carinissimo e il personale molto accogliente."
"ui_bubble_rating bubble_20","",""
"ui_bubble_rating bubble_40","Piacevole","Piacevolmente sorpresi io e mia moglie per l'abbondanza e la qualità. Servizio gentile e attento. Lo consiglierei"
"ui_bubble_rating bubble_30","carino!","Il locale è stato scelto, non lo conoscevamo, per la sua estrema vicinanza al bowling di ronta.il locale non si presente molto bene dal di fuori, infatti è molto imboscato, si deve scendere sotto terra tipo scantinato per entrare.apparte questo il locale è molto ampio, ben due sale spaziosissime.una, la più carina, appena si entra, l'altra diciamo di serie b dove si trovano le famiglie piene di bambini e casinare.. sala perfetta per loroinizialemtne il cameriere ci aveva messo di fianco a circa 5 tavolate di bimbi ma viste le nostre facce ci ha portati nella sala più carina e la cosa ci ha fatto davvero piacere.abbiamo preso la pizza, molto buona !per una cena tra amici consiglio il posto, anche per famiglie visto la zona a loro adibita"
"ui_bubble_rating bubble_50","",""
"ui_bubble_rating bubble_30","livello soddisfacente","locale spazioso e carino anche se molto nascosto al piano interrato,cucina semplice di tipo ultratradizionale ma gustosa e ben digeribile.Servizio gentile,rapido e simpatico"
"ui_bubble_rating bubble_30","NON MALE LA CENA MA poco cortesi","sono stato con mia moglie e il bimbo con groupon per una cena disceta a prezzi molto promozionali che descrivo:primi 8 buoni e abbondantisecondi voto 7 perché tenera la carneantipasto costino voto 6contorni voto 5 come i pezzetti miseri di patata al forno che ho fotografatoservizio voto uno come l euro che mi hanno fatto pagare per un piatto e un bicchiere del bimbocortesia voto 0 dato la padrona ci ha negato senza spiegazioni alcune alla richiesta di guardare un cartone in tv quando la sua bambina per 45 minuti ha usufruito della tv del ristorante in sala per guardare i suoi programmi adolescenzialivoto 8 al ragazzino giovane che serviva ai tavoli che era l unico che sorrideva ai clienti e li coccolava con gentilezza ed attenzione."
"ui_bubble_rating bubble_50","Familiare","Lo consiglio.buon cibo e porzioni abbondanti. Piatti genuini torneremo sicuramente sia noi che i ns amici"
"ui_bubble_rating bubble_40","",""
"ui_bubble_rating bubble_50","ottima cena","Mi sono trovata molto bene a cenare in questo ristorante,qualità,cortesia e ottimo servizio,complimenti"
"ui_bubble_rating bubble_30","Non male...","Sono stato a cena grazie a groupon ..personale cordiale cibo buono e abbondante qualita prezzo buona ..ritornero sicuramente consigliato per cena informale tra amici ..."
"ui_bubble_rating bubble_30","Carino, da andarci una volta e basta","Senz'altro offrono una bella scelta di pizze, ma non sono all'avanguardia nell impasto kamut e affini. La carne era buona ma molti amici hanno avuto problemi nel digerire la pizza (io non l'ho presa). Il posto è un po bruttino con pavimenti macchiati. I dolci lasciano a desiderare!!!"
