"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Ottimo ","Locale molto accogliente e personale cordiale;Pizze classiche ma ottime con prodotti di qualitàprezzi nella norma Ci tornerò sicuramente "
"ui_bubble_rating bubble_50","Special Pizza <U+0001F355> ","Cena con amici... Locale familiare, accogliente, personale simpatico, disponibile e attento a tutte le esigenze.Consiglio la pizza con l impasto integrale...Consigliatissimo e ovviamente da ritornare"
"ui_bubble_rating bubble_40","Nulla da invidiare","Prenotato all'ultimo momento di sabato sera, siamo stati comunque fortunati a trovare un tavolo per le 21.45, tra l'altro era poi pronto anche in anticipo. Patate fritte davvero molto buone, anche la pizza non ha nulla da invidiare a molte altre nuove pizzerie più rinomate. Io ho preso il panuozzo, ma c'erano anche pizze ispirate ai prodotti di stagione, dall'aspetto molto invitante. Birra weiss olandese buona. Servizio molto cortese e preciso. Prezzi giusti."
"ui_bubble_rating bubble_40","Consigliato","Locale accogliente con servizio cordiale, rapido e simpatico. Abbiamo ordinato una porzione di patate fritte ( 5€ ), una margherita dop ( 8€ ), una contadina ( 9€ ), una birra media ( 4,5 € ) ed una piccola ( 3€ ), due dolci ( 10€ ) con coperto ( 2x 1,50€ ) per un totale complessivo di 42,50€. L'impasto della pizza era veramente buono: vi è inoltre la possibilità di scelta della tipologia, se normale o integrale. L'unica nota: avrei preferito una maggiore varietà nel menù delle pizze. Ad ogni modo,consiglio sicuramente il locale per un'uscita tranquilla con amici."
"ui_bubble_rating bubble_50","Ottima pizza","Abbiamo preso due pizze, entrambe molto buone, sottili con bordi alti. Il menù aveva una buona scelta. Servizio veloce e cortese. Prezzo nella norma. Consiglio come antipasto le patatine fritte buonissime"
"ui_bubble_rating bubble_50","Pizza fenomenale","Siamo stati per una cena di lavoro in questa pizzeria in centro a Firenze. Menù vario con ampia scelta di antipasti e pizze, prodotti di qualità e pizze super, forse la meglio di Firenze.Siamo stati quando c'era il festival del -50% The Fork e per 2 antipasti, 4 pizze, vino, acqua e caffè abbiamo speso 33,00€ (senza sconto The Fork 66,00€). CONSIGLIATO!"
"ui_bubble_rating bubble_50","Pizza ottima!!!!","Mancava solo questo pizza man da provare,grazie a the fork approfittando dello sconto siamo stati qui,e devo dire il migliore della catena,pizza gustosa,stile napolentano alta ,ma non gommosa come in alcuni posti,impasto eccezionale ,digeribile,ottima pure la scelta delle pizze,ben più ampia che negli altri ...bravi bravi! Torneremo ! "
"ui_bubble_rating bubble_40","Best Pizzaman","Pizza per due prima del teatro. Una Trevigiana senza glutine, un panuozzo. Impasto croccante, ingredienti buoni, spesa 29€ incluso birra e Coca C..Personale simpatico. Tra i Pizzaman provati sicuramente il migliore."
"ui_bubble_rating bubble_50","Ecceziinale","Il top del top,pizza leggerissima e di svariati gusti.Buonissime le patate fritte di Avezzano ed il vino della casa.Le pizze sono super digeribili , leggere e originaliLo raccomando vivamente"
"ui_bubble_rating bubble_10","Capelli nella pizza","Inanzi tutto inizio con il dirvi che ho fissato un tavolo per 20 persone alle 21.00 e loro fino alle 22.00 non riescono a liberarcelo, con la scusa che quelli del turno prima di noi erano arrivati in ritardo, quando poi ho sentito parlare i dipendenti lì dentro e dicevano che era stato fatto casino. Arriviamo all'antipasto abbiamo preso 5 antipasti misti da dividersi fra tutti e quando arrivano gli antipasti ancora non ci avevano chiesto cosa volevamo da bere, oltre ad avere da mangiare affettato senza nemmeno un briciolo di pane. Ma ora arriviamo al punto cruciale. Ordiamo le pizze e loro velocissime nel portarcele peccato che nella mia al secondo spicchio trovo un capello, e diciamo che lascio sorvolare in quanto potesse essere anche mio visto che colore e lunghezza più o meno erano simili, andando avanti trovo un pelo e da lì passa completamente la fame, decido di analizzare meglio la pizza e proprio in mezzo all'impasto trovo un altro capello e altri peli (!!!) al prulare!! E qui già possiamo capire la pulizia del locale. Poi vogliamo parlare della cameriera che non faceva altro che masticare una gomma a bocca aperta mentre si aggirava per i tavoli?? Vogliamo parlare del fatto che avevo chiesto di direzionare in modo diverso le alette dell'aria condizionata in quanto mi batteva precisa preciso sul collo e il cameriere a metà cena prende e me le rimette come prima perchè LUI aveva caldo quando in quel tavolo eravamo in diversi a dire che ci dava noia??"
"ui_bubble_rating bubble_50","Ottima pizza...sentirsi a casa...","Ottima cena con la mia famiglia. Mio marito ha preso un panuozzo e io una pizza autunno con mozzarella, crema di zucca guangiale e pinoli. Staff gentile e cordiale. Il ristorante ci ha fornito il seggiolone per la nostra bimba. Ci ritorneremo!"
"ui_bubble_rating bubble_50","Da leccarsi i baffi","Nonostante ci sia una vasta scelta di pizzerie questa resta secondo me veramente la migliore ,impasto favoloso digeribilissimo condimenti abbondanti e di ottima qualità ,quando siamo venuti qua siamo sempre rimasti molto molto soddisfatti.Consigliatissimo"
"ui_bubble_rating bubble_50","Cena tra amici","Pizza buonissima con ampia scelta giornaliera. Ottima la scelta anche delle birre. Staff molto cordiale posto curato e carino. Tornerò sicuramente "
"ui_bubble_rating bubble_50","Pizza top e non solo!","Siamo tornati da pizzaman ed è stata una bellissima conferma. Questa volta abbiamo provato i taglieri: abbondanti e di qualità.. personalmente ho provato una nuova pizza(vedere foto) davvero strepitosa. Il tortino di cioccolato buono esagerato.. personale sempre alla mano... locale TOP!"
"ui_bubble_rating bubble_50","Meravigliosa","Abbiamo pranzato qui per due giorni di seguito...pizze normali e senza glutine meravigliose!!! Ingredienti buonissimi e impasto della pizza ancora di più!! Consigliatissimo"
"ui_bubble_rating bubble_40","Cena in relax","Ottima pizza. Impasto leggero guarnito con ingredienti di ottimo livello, preceduta da antipasti digeribili e gustosi. Servizio attento e cortese. Da ripetere "
"ui_bubble_rating bubble_30","Pizzata tra amici","Sono stato molte volte a mangiare da Pizza Man a Firenze Sud, ma non ero mai stato a mangiare nella pizzeria in Via dell'Agnolo. Il locale è piccolo ma carino, un po' confusionario e poco adatto a gruppi numerosi (eravamo in 9 e ci è stato dato un tavolo angolare, con persone che di davano le spalle...non molto piacevole).A livello di menù l'offerta è molto più articolata rispetto al Pizza Man a cui sono abituato, con una vasta scelta di pizze del giorno. Io ho optato per una Amatriciana e abbiamo preso delle brocche di birra per tutti. La mia pizza era discreta, anche se forse un po' troppo bagnata al centro...ma dopo anni di Panuozzi era bene provare qualcosa di diverso. Per dolce ho preso un Babà, buono ma nulla di particolare. Spesa finale: 15€ a testa, ottimo rapporto qualità / prezzo come sempre. Comunque un ottimo posto per una pizzata tra (un gruppo ristretto di) amici"
"ui_bubble_rating bubble_10","Da un franchising ci si aspetta gli stessi prodotti","Sono stata con i miei amici a mangiare in questo pizzaman ma essendo abituata alla catena, poca scelta di dolci senza glutine e impasto solo tradizionale. "
"ui_bubble_rating bubble_50","Non ci sono parole...","Veramente non ci sono parole per definire questa pizza spettacolare buona e digeribile con prodotti veramente dop.Per non parlare dei dolci e della varietà delle birre ottimo il servizio e veloce.La adoro."
"ui_bubble_rating bubble_40","pizza speciale..","pizzeria un po da rinnovare , ma la pizza tutta da gustare... impasto napoletano, forno a legna, sapori dop ... io l' adoro...peccato non abito a firenze altrimenti ci camperei di pizza... bravi.."
"ui_bubble_rating bubble_50","Pizzeria TOP","Un altra volta una gradita conferma!!! Sono stato da pizza Man con amici e abbiamo ordinato ottimi taglieri di salumi e formaggi (abbondanti e di qualità) prima della pizza (il favoloso “tronchetto”, la “burrata”, e le più classiche “Napoli”).. abbiamo concluso con ottimi dolci fatti in casa!! Superconsigliato!"
"ui_bubble_rating bubble_50","Consigliatissimo","Ottima pizza con ingredienti di qualità servita in un carinissimo locale vicino al centro storico. Il personale davvero cordiale e il proprietario alla mano. Brevi tempi di attesa (nonostante le pizze da asporto). Ottimo rapporto qualità prezzo. Consigliatissimo!"
"ui_bubble_rating bubble_50","Spettacolo!","È ormai la mia pizzeria di riferimento in città, ho deciso di fare una nuova recensione (dopo quella scritta al tempo in cui ho provato la nuova gestione) perché ho assaggiato una nuova pizza sublime: melanzane, pomodorini, pomodori secchi e burrata! Molto simpatico il pizzaiolo (napoletano doc) che mi ha dato notizie interessanti sulla preparazione dell’impasto."
"ui_bubble_rating bubble_50","Pizza e friggitoria napoletana.","Locale caratteristico, personale gentile, servizio veloce, ottima pizza e super ottimi fritti napoletani. Pizze del giorno extra menù, birre artigianali e buon rapporto qualità prezzo. Consigliato."
"ui_bubble_rating bubble_40","Ottima pizza soprattutto senza glutine","Location centrale. Pizze molto buone. Particolare attenzione per i celiaci, pizza senza glutine fra le migliori di Firenze. Personale gentile e disponibile, un po’ lento. Prezzo nella media (pizza e birra sui 15€ a testa). Consigliatissimo!"
"ui_bubble_rating bubble_50","Pizza a Firenze ","Pizze davvero ottime, il locale era pieno, ma la ragazza in sala (seppur sola) è stata molto brava e veloce nel servizio. Ottime la Stracchinella e la Margherita DOP!Dulcis in fundo - 20% di The Fork! Consigliato! "
"ui_bubble_rating bubble_50","Pizza fenomenale","Si conferma sempre una sicurezza per una pizza eccezionale e una scelta ampia di birra buonissima. E il tocco finale dei dolci fa terminare la cena con la voglia di tornarci ancora. Staff molto cordiale e luogo accogliente."
"ui_bubble_rating bubble_50","Questo pizzaman ha una marcia in più","Cliente affezionato di pizzaman, decido di provare per la prima volta questa pizzeria della catena, e noto una grande differenza, sia per il menù proposto, sia per la qualità del prodotto stesso. Ho provato la pizza amatriciana ed era veramente buonissima: impasto leggero e ingredienti ottimi. È stata la prima di una lunga serie di visite, consigliatissimo!"
"ui_bubble_rating bubble_50","Toppp pizza <U+0001F355>","Pizza prepartenza..Ultimo giorno a Firenze prima di una lunga assenza e non potevo partire senza aver rimangiato la mia pizza preferita. Stavolta pizza incontro con melanzane e burrata . Strabuona!"
"ui_bubble_rating bubble_50","Pranzo sfizioso ","Quando pranzo fuori per lavoro voglio coccolarmi con ciò che più amo: una bella pizza! E qua hanno la migliore del centro di Firenze "
"ui_bubble_rating bubble_50","Una sicurezza!","Ieri sera sono tornata col mio ragazzo per mangiare una pizza e come sempre era buonissima!! Abbiamo preso un calzone con cotto e funghi e una pizza “incontro” appena messa sul menù con impasto integrale!! Siamo stati davvero bene, ambiente come sempre cordiale e cibo ottimo! Torneremo!"
"ui_bubble_rating bubble_40","Pizza lucana da paura","Ormai, se voglio togliermi lo sfizio di mangiare la pizza è qui che timbro il cartellino. E se dovessero chiedermi cosa vuoi di più dalla vita, risponderei una pizza lucana."
"ui_bubble_rating bubble_50","Una garanzia!!!!! ","Due passi in centro e poi ti fermi qui, luogo ideale per stare in compagnia di amici, e gustare un’ottima pizza!! Ci veniamo spesso, e ci continueremo a venire!!!!"
"ui_bubble_rating bubble_50","la vera pizza","eh si...finalmente da qualche anno una vera Pizza con la P maiuscola...complimenti e continuate così..."
"ui_bubble_rating bubble_50","Sempre Bello ","Siamo tornati da Pizzaman in via dell'agnolo . tutto bene come al solito e staff molto gentile. Antipasto ottimo, pizza mondiale e dolci preparati in casa. "
"ui_bubble_rating bubble_50","Pizza ottima!","Sono stato in questa pizzeria nel mese di giugno con la mia ragazza. Ho origini campane, quindi sono un vero appassionato di pizza, e devo dire che la qualità dei prodotti presenti nell'antipasto, frittatina e crocchè di patate, e nelle due pizze prese, Margherita e una Margherita con mozzarella di bufala, erano davvero ottimi! Consiglio questo locale sia per l'attento servizio che offre e per l'ottima pizza che è possibile mangiare. Rapporto qualità prezzo buono."
"ui_bubble_rating bubble_50","Cena speciale!","Per la prima volta sono stata a mangiare da pizzaman in via dell’Agnolo; ne avevo sentito parlare molto bene e tutta l’attesa è stata soddisfatta! Pizza di qualità, cottura e impasto difficili da trovare nelle classiche pizzerie di Firenze. Personale cortese, sono più che soddisfatta! Lo consiglio vivamente!"
"ui_bubble_rating bubble_50","Veramente ottimo","L’unica controindicazione è forse la distanza fra i tavoli, non molto adatto per chi cerca un ambiente piú riservato, magari in coppia, il servizio però è eccellente e le pizze tra le migliori che abbia mai mangiato"
"ui_bubble_rating bubble_50","Cena di squadra","Sono tornato insieme ad amici. Serata speciale, ottimo antipasto e una buonissima pizza a seguire. Una certezza."
"ui_bubble_rating bubble_50","Un pranzo speciale","Mi sono recata in questa pizzeria per la prima volta diversi mesi fa, oggi sono tornata e sono rimasta ancora più entusiasta. Pizza eccezionale, e sono buone tutte! Totalmente diverso dagli altri pizzaman, un altra categoria. Vasta scelta di birre, artigianali e non, e anche i dessert meritano! Ci torneremo, e lo consiglio a tutti"
"ui_bubble_rating bubble_50","Eccellente","Buonissima la pizza e anche il fritto niente male. Mozzarelline filanti saporitissime, coccoli con prosciutto crudo di Parma molto buono. Il dolce al cioccolato supremo! Prezzo onestissimo !! Tornerò sicuramente"
"ui_bubble_rating bubble_50","Napoletana","Sono andato per un compleanno ed hanno fatto giro pizza. Devo dire che era dsvvero buona, impasto soffice croccante e digeribile. E gli ingredienti tutti di ottima qualita, mi sono piaciute tutte. Consigliatissimo "
"ui_bubble_rating bubble_50","Ottima pizza!!","Mi sono recata in questa pizzeria qualche giorno fa, e sono rimasta davvero soddisfatta! Pizza vera napoletana, con impasto leggero e soffice . Ho preso una tartufina, il tartufo è davvero buono. Per un prezzo modico. Ci tornerò sicuramente"
"ui_bubble_rating bubble_50","Sempre una garanzia!!!","Sono tornato a pizzaman e stavolta ho provato la pizza vegetariana. Ingredienti ottimi e freschi. Ottimo come sempre credo ormai sia diventata una certezza tra le pizzerie a Firenze!!"
"ui_bubble_rating bubble_20","Aglio abbondante","Pizza molto buona peccato la base fosse completamente piena di aglio a quantità industriali,oltre ad essere sciapa. Abbiamo scelto la serata sbagliata per mangiare una pizza. coca cola solo in lattina e non alla spina."
"ui_bubble_rating bubble_50","Pizza burrata e crudo, incredibile.","Dopo un po' di tempo dall'ultima visita a Firenze sono voluta tornare a gustare una pizza in questo bel locale. Che dire, una certezza. La pizza burrata e crudo presa su consiglio del cameriere è stata a dir poco sorprendente! Accompagnato da un'ottima birra artigianale, il sapore dell'impasto è stato esaltato al massimo! Gentile lo staff, ottima la pulizia e prezzo come sempre accessibile. Consiglio vivamente di provare il posto!"
"ui_bubble_rating bubble_50","La miglior pizzeria a Firenze ","Sono stata più volte in questa pizzeria e ne sono sempre uscita soddisfatta. Pizza di tipo napoletana eccellente, realizzata con ingredienti di alta qualità. Di livello anche le birre artigianali. Straconsigliato. "
"ui_bubble_rating bubble_50","Straordinaria pizza","Io una pizza così fragrante delicata e buona non l’ho mai sentita bella a vedersi ,piacevole nel mangiarla E soprattutto digeribilissima ottimo staff e le birre per accompagnare il tutto bravi bravi bravi"
"ui_bubble_rating bubble_50","Ottimo <U+0001F609>","Prima volta con amici in questa pizzeria del centro . Ho provato il calzone ( come si vede dalla foto ) ottimo impasto , ottima la salsa di pomodoro . Per finire ottimo anche il babà . Tornerò "
"ui_bubble_rating bubble_50","Pizza top","Pizza buonissima, staff cordiale e disponibile. Da provare assolutamente! Classica pizza napoletana alta e gustosa. Ottima anche la location."
"ui_bubble_rating bubble_50","Super pizza","Ho preso una genovese con impasto gluten free davvero buono, con pesto fatto in casa squisito. Le birre artigianali ottime, e ottimo anche il rapporto qualità prezzo. Super Consigliato!"
"ui_bubble_rating bubble_50","Sempre meglio <U+0001F60B>","Impasto integrale leggerissimo e saporito. Vi consiglio l'amatriciana: buoni gli ingredienti e anche il cheesecake artigianale! Ci torneremo sicuramente!!"
"ui_bubble_rating bubble_50","Pizza Fantastica !","L’impasto integrale è buono leggero e digeribile , gli ingredienti utilizzati sono tutti freschi , e il tortino cioccolato e ricotta sublime ! Anche la selezione di birre artigianali è buona"
"ui_bubble_rating bubble_50","Senza dubbio la migliore ","Noto con piacere che non è cambiato niente, la pizza è sempre ottima. Impasto favoloso, anche il gluten free. Pizza di stagione tatufina, con tartufo ottimo. Personale cordiale e disponibile. Anche la birra artigianale molto buona.Lo consiglio assolutamente!"
"ui_bubble_rating bubble_40","Una pizza in compagnia ","Locale carino, pulito, rinnovato.Abbiamo preso antipasto di fritto, più pizze (la mia gluten free), più bibite amaro e caffè spendendo una media di 16€ a persona.Ottimo il rapporto qualità prezzo ConsigliatoCi torneremo"
"ui_bubble_rating bubble_50","La pizza più buona di firenze ","Sempre fedele alla contadina, con patate di ottima qualità. Pizza leggera con impasto digeribile e saporito. Tutto ottimo, anche rapporto qualità prezzo e buoni anche i dessert: ho provato il cuore caldo al cioccolato e il tortino... squisiti "
"ui_bubble_rating bubble_50","Tutto perfetto!","È la prima recensione che scrivo e volevo dedicarla al locale dove ho mangiato quella che considero la miglior pizza mai mangiata : minuziosa ricerca degli ingredienti, locale grazioso e simpatia unica del personale.Se avrò modo di tornare a Firenze non avrò dubbi su dove mangiare un'ottima pizza"
"ui_bubble_rating bubble_50","Qualità della pizza di alto livello!","Ormai ho accertato che non è stato un caso poter assaggiare una delle migliori pizze per qualità a Firenze. Questa volta ho voluto variare dalle solite scelte provando la pizza contadina con l’impasto senza glutine, ne sono rimasto davvero soddisfatto! Consiglio vivamente di provare Pizzaman e le sue pizze speciali, io ci tornerò di sicuro!"
"ui_bubble_rating bubble_50","Tartufina mondiale!!","Pizza ottima, impasto digeribilissimo e leggero, tartufo alta qualità. Personale cortese e accogliente. Squisito il tortino cocco ricotta e cioccolato.Assolutamente da provare!!"
"ui_bubble_rating bubble_50","Sempre meglio!! "," Siamo tornati per la seconda volta in questa pizzeria del centro e la prima impressione è stata più che confermata . Stavolta abbiamo preso una burrata in due (come si vede dalla foto ) ed era ottima davvero . Ottimo anche il cheesecake fatto in casa . Consigliatissimo"
"ui_bubble_rating bubble_50","A Firenze ottima pizza napoletana","Consigliata da amici non ha deluso le aspettative, ingredienti genuini e una pasta leggera e ben lievitata. Personale cordiale e ben disponibile alle esigenze dei clienti."
"ui_bubble_rating bubble_50","Inevitabile se sei a Firenze","Ottima pizzeria nel centro di Firenze nei pressi di Santa Croce.Pizzeria che si distingue dalle altre per la qualità del cibo che offre, ottimo rapporto tra qualità e prezzo.Perfetto per una cena con amici, di coppia e in famiglia."
"ui_bubble_rating bubble_50","Prima volta indimenticabile!!","Insieme ad amici che erano già venuti...ottima scelta di pizze,con varianti molto particolari (tartufina) personale gentile e servizio impeccabile.Consigliatissimo!!!!"
"ui_bubble_rating bubble_50","Ottima pizza a due passi da piazza Santa croce","Pizza buonissima in locale molto accogliente e ben gestito. Inoltre si trova a soli due minuti a piedi d piazza Santa Croce. Ottimo rapporto qualità-prezzo."
"ui_bubble_rating bubble_50","Serata tra amiche","Locale tranquillo, le sue ridotte dimensioni lo rendono familiare e accogliente, un posto dove c’è la possibilità di parlare a tavola senza alzare la voce. Pizza di ottima qualità, buono anche il prezzo."
"ui_bubble_rating bubble_40","Pizza di gruppo","Locale nel cuore di Firenze, pizza ottima e servizio impeccabile considerando che eravamo in 30. Consigliato"
"ui_bubble_rating bubble_50","Speciale!","Pizza davvero buona, con la possibilità di scelta su impasti diversi. Birre buonissime e di qualità. Che dire ci tornerò sicuramente"
"ui_bubble_rating bubble_40","Pizza ottima made in Florence","Locale piccolo ma accogliente e gradevole, personale gentile e disponibile,non si cade nell'eccessiva rusticità e la pizza è sempre una certezza"
"ui_bubble_rating bubble_50","Una bellissima sorpresa!!!","Una bellissima scoperta. Il locale è carino ed il servizio disponibile e veloce. Pizza ottima e ingredienti di qualità eccellente....per non parlare del dessert!!"
"ui_bubble_rating bubble_50","Buono Buono Buono","Ci sono stata un po' di tempo fa per un compleanno e devo dire che pur essendo tanti, il servizio é stato efficiente. Per quanto riguarda le pizze, buonissime e i camerieri simpatici!"
"ui_bubble_rating bubble_40","Buono","Non male dai Non male dai Non male dai.La pizza era buona e il servizio eccellente. Servirà il mio voto a ribaltare il risultato?"
"ui_bubble_rating bubble_50","Molto buono","Sono andata per la prima volta a pizzaman insieme ai miei amici, l'accoglienza è stata ottima, come anche il servizio e la pizza"
"ui_bubble_rating bubble_50","<U+0001F60D>","pizza eccellente e personale molto disponibile e sempre sorridente. degni di nota positiva pure i dolci, in particolare il tiramisù. posto accogliente e vicino al centro, perfetto per passare una serata in compagnia."
"ui_bubble_rating bubble_40","LA PIZZA a Firenze!","Pizza in stile napoletano di livello. Ingredienti buonissimi per un impasto super ! La consiglio a chiunque ! Buona la scelta, seppur semplice, dei fritti napoletani. Gentile e garbato il servizio."
"ui_bubble_rating bubble_50","Speciale ","Io e il mio ragazzo siamo stati benissimo a cena, un locale semplice ma dal cibo delicato con sempre una ampia scelta di pizze.La vicinanza dal centro lo rende unico.Ci torneremo sicuramente vista la qualità della pizza unita a prezzi onesti. "
"ui_bubble_rating bubble_50","Genuinità e gusto","Quando ho voglia di pizza e birra non penso ad altri posti se non pizzaman in via dell’agnolo. Erano alcuni mesi che non tornavo ma la storia non è cambiata. La pizza sempre ottima in questo caso la scelta è caduta sul tronchetto ( foto ).Da provare la pizza al tartufo e la margherita dop! Io e i miei amici ormai siamo del posto perchè non ci delude mai. Ottima qualità/prezzo!"
"ui_bubble_rating bubble_50","Pizza TOP e non solo..","Tutte le volte che capito a Firenze è un piacere andare a mangiare da Pizzaman.. Gli antipasti e i dolci fatti in casa sono eccezionali!! Questa volta ho deciso di provare la prosciutto cotto e tartufo... DELIZIA!!! Poi vi consiglio di chiudere col dolce.. non ve ne pentirete!!! CONSIGLIATISSIMO!"
"ui_bubble_rating bubble_40","SenzaGlutine buonissimo","Per caso mi sono trovata a mangiare in questo locale, ho letto pizza senza glutine e premi per la miglior pizza senza glutine nel 2015. A tutti i celiaci... Ottima!!!! Mai mangiata una pizza sglutinata così... se fate una tappa a Firenze, da andare assolutamente!!!!"
