"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Posto speciale","Che dire, mangiare qui è stata una bellissima esperienza. Quando si va a mangiare da Le Cirque, si va a mangiare da un catering, è questo il motto del locale, e che locale, perché è arredato con gusto e davvero accogliente. Viene offerto un menù fisso a € 40 bevande e dolci esclusi, il menù cambia ogni volta. Noi siamo stati accolti con un aperitivo di benvenuto con un taglierino di assaggi leggeri e originali - che dire ad esempio della crema di fagioli con tartufo -, a cui hanno fatto seguito: ratatouille, bouillabasse zuppa di pesce, filetti di tonno e pomodorini, formaggi e miele e infine dolce e amaro. Abbiamo mangiato tutto con gusto e la serata è stata piacevole e romantica. Secondo noi un posto speciale."
"ui_bubble_rating bubble_50","Massimo voto super meritato","All'arrivo, considerando che praticamente è l'ingresso di un garage non gli si darebbe una lira, ma una volta aperta la porta si apre un locale curatissimo nei particolari, con un'atmosfera romantica e ristretta. La proposta culinaria è molto interessante, in quanto ogni sera c'è un menù diverso deciso dallo chef, consistente in un ricco apertivo al bancone del bar e quattro portate. Menù francese, con piatti molto intriganti, abbelliti ma allo stesso tempo ricchi e gustosi, come non capita spesso. La sera che sono andato con la mia ragazza i quattro piatti del menù erano: sformato di spinaci con crema di ceci e cipolle caramellate, fondue di formaggi con speck e cetrioli, filetto di manzo alla francese, scelta di formaggi francesi con mostarda. Alla fine eravamo pienissimi e le portate sono state tutte di livello. Massimo voto super meritato."
"ui_bubble_rating bubble_40","Nazional-tosco-provenzal-popalare.","Una formula sicuramente unica per location e cucina. Molto preparato e cordiale il padrone di casa. La sede di un catering si trasforma in ambiente surreale e sognante che si apre in un area seminterata a Novoli. Cucina con un influenza francesce dovuta alla nazionalità di uno dei soci dell attività.Rivendita di vini ad alcuni prodotti di gastronomia. Un ottimo apertivo al bar all ingresso e una serie di piccoli e curati finger.Prima impressione di ottimo impatto.Poi ci si accomoda al tavolo dove sono arrivati un buon flan , una fondue in cocotte con speck e cetriolini sottaceto, Chateaubriand con broccoli e a fine pasto 3 formaggi francesi.Dessert extra dal menù .Carta dei vini valida anch'essa italo-francese.Sulla cucina direi ottime potenzialità. finger e chuateaubriant notevoli . Da migliorare un pochino Bernese e fondue. In sintesi una bella esperienza che consiglio e che ripeterò può dare ottimi risultati mettendo a frutto l esperienza del catering. Posso consigliare di moderare il sale e alternare piatti di elevata sapidità come i formaggi blu a sapori più delicati.Inoltre ambiente non elegante ma più confortevole e familiare, presente palco per cantare o dire barzellette.... un servizio che sicuramente tanta clientela apprezzerà. Io approfondirei la cucina francese e la ricercatezza.Con sconto the fork veramente un ottimo rapporto qualità prezzo ma con più preparazioni come lo Chateaubriand potrebbe salire il prezzo e ne varrebbe la pena comunque.  Camerieri bravi e simpatici un po da rodare , o si conosce qualcosa dei vini o si chiama il titolare. Visto che il locale era alla riapertura dopo la pausa estiva ne vedremo delle belle. "
"ui_bubble_rating bubble_40","La Provenza a Novoli! ","Si il gestore preferisce dire cucina Tosco provenzale che Italo francese.Un posto singolare in un quartiere periferico, tutto colori e ecletticità, gentilezza del personale, mangiato uno chateaubriand tenerissimo, tutto buono, con lo sconto the fork prezzo ok. "
"ui_bubble_rating bubble_50","Cucina italofrancese particolare","Ottima cucina italo-francese, personale molto professionale e accogliente con la clientela. Piatti particolari e ottimi di qualità. Da non sottovalutare l'ambiente ricco di storia del ristoratore e arredamento di tutto rispetto."
"ui_bubble_rating bubble_50","Catering per Matrimonio","Cosa dire.... vorrei potermi sposare ogni weekend per poter usufrire del servizio di Jerry. Era tutto fantastico. Abbiamo provato il nostro menu nel suo ristorante ed era tutto ottimo e di alta qualita. Dai tortelli passando per I cannelloni JFK e continuando con la tagliata tutto affiancato da buonissimo Chianti....per finire con la millefoglie.... Questo ristotante e il suo servizio sono una sicurezza.. Jerry ci vedremo molto presto anche se siamo un po lontani. Super consigliato"
"ui_bubble_rating bubble_50","Super Catering Matrimonio","Le Cirque abbiamo scelto per il nostro matrimonio che era il 1 settembre 2018, e non abbiamo sbagliato per niente, siamo rimasti super contentei sia con lo staff sia con la cucina, era tutto perfetto!! Lo suggerisco a tutti futuri sposi:)!! Mila"
"ui_bubble_rating bubble_50","CATERING MATRIMONIO BACIATO DALLA FORTUNA","La fortuna in questo caso sta sia nell'aver collaborato con questi ragazzi, sia nelle condizioni meteo che contrariamente alle aspettative nefaste hanno retto rendendo il nostro giorno un giorno speciale ...Ho conosciuto Le Cirque attraverso una ricerca tra gli operatori nel settore ....è stato estremamente facile sin dall'inizio relazionarsi con Giada che ci ha assistito..ed è stato altrettanto piacevole interagire con tutto lo staff durante l'evento.Jerry è stato presente per tutto lo svolgimento, coordinando il susseguirsi delle azioni ...i ragazzi tutti giovani e competenti ..le cuoche ovviamente hanno poi fatto la differenza. cibo ottimo, presentazione accurata e apprezzata da tutte le tipologie dei presenti...menù scelto assieme perfettamente bilanciato ed appropriato.Potrei continuare a lungo nel commentare come questi ragazzi ci hanno servito ..ma preferisco sintetizzare affermando che hanno contribuito a rendere la nostra giornata un giorno da ricordare.Ringrazio tutto lo staff e ...consiglio vivamente ciò che possono offrirvi!"
"ui_bubble_rating bubble_50","Catering Matrimonio","Abbiamo scelto Le Cirque per il nostro matrimonio dietro suggerimento di un’amica wedding planner. E’ stata un’ottima scelta!Con Jerry il titolare si è creato un rapporto di amicizia, persona cordiale e disponibile. Buon rapporto qualità prezzo, bella presentazione del cibo a cena e durante l’aperitivo. Staff preparato e di bella presenza, ottimi i cocktail dell’open bar.Cosa più importante cibo si qualità! Lo consigliamo ai futuri sposi :)"
"ui_bubble_rating bubble_50","Catering Matrimonio","Ci siamo rivolti a Le Cirque per il catering del nostro matrimonio dopo aver effettuato una casualissima ricerca in internet. Siamo rimasti molto soddisfatti, direi entusiasti della cortesia, della professionalità ma soprattutto dell’altissima qualità del servizio offerto. Ottimo anche il rapporto qualità/prezzo. Il proprietario Jerry "
"ui_bubble_rating bubble_50","In un futuro sarà un bellissimo ristorante gestito in modo perfetto","Sono stato qui per due gg per un colloquio di lavoro, e devo dire la verità, sono stato accolto in modo bellissimo cosa che non avrei mai immaginato, il titolare Jerry conosce molto bene il suo lavoro e lo si vede dalla passione che trasparisce dai suoi occhi, il personale di cucina per quel poco che ho visto è molto bravo soprattutto Enzo che nonostante l'età e la mole di lavoro non si ferma di fronte a nulla e l esperienza che ha dentro si nota in ogni preparazione, spero un giorno di poterci tornar tornare a lavorare magari con una sala ristorante da stella Michelin, un caloroso abbraccio grazie di tutto Marco Miceli "
"ui_bubble_rating bubble_50","Un catering che sa fare anche il ristorante","Abbiamo scelto il catering Le cirque per il nostro matrimonio ed è stato tutto perfetto..ma questo lo sapevamo già dopo essere stati 2 volte a cena nella Taverna di Le cirque..Entrambe le volte che siamo stati a cena siamo stati benissimo, i piatti sono sempre una sorpresa, nessun piatto, semplice che sia, ha un gusto scontato.E un ulteriore effetto sorpresa riguarda l'arredamento della Taverna..consiglio a tutti un giro nel bagno :)Quindi in conclusione consiglio a tutti di provare una cena alla Taverna di Le cirque"
"ui_bubble_rating bubble_50","UNO SPETTACOLO","Ci sono capitato per caso una di queste sere... Sono rimasto piacevolmente sorpreso, prodotti ottimi e vini eccellenti. Ad allietare la cena un servizio impeccabile. Lo consiglio vivamente!!! inoltre mi hanno detto che fanno anche Catering, bene a sapersi."
"ui_bubble_rating bubble_50","Finalmente una novità","Bravi per l'entusiasmo la voglia di fare un vero circo, che ti senti appagato, con il loro spettacolo nuove idee in cucina per quanto riguarda la ristorazione e ragazzi bravi in sala. Complimenti alla chef Cinzia, che ho avuto il piacere di conoscere la quale con molta professionalità mi ha descritto tutte le portate eccellenti direi ancora brava . Che dire lo consiglio vivamente per una serata diversa da passare in tutta tranquillità Gerri é una persona speciale ti fa sentire a casa ti trasporta e ti fa assaporare quella atmosfera di gusto e poesia. Grazie continuate così."
"ui_bubble_rating bubble_40","Un'esperienza da ripetere","Il ristorante, aperto solo d'inverno, è un locale particolare, molto accogliente e caldo, anche come simpatia e disponibilità dei proprietari. Si mangia in modo sublime anche se la particolarità della cucina francese presuppone piatti abbastanza elaborati, che tuttavia sono eccellenti. Secondo me i difetti sono due: 1. Il menù è fisso, dunque chi sceglie questo ristorante deve avere molta fame. 2. Per quanto riguarda l'aperitivo, compreso nel prezzo, non sono previsti analcolici, per cui chi non beve, deve accompagnare quegli ottimi stucchizini prelibati con un fresco bicchiere d'acqua gassata!"
"ui_bubble_rating bubble_30","Prova di Gusto","Grande accoglienza con ottimi e sfiziosi antipasti, la cena con menù che varia settimanalmente scelto dallo staff buono, il servizio buono e attento. La passione nel proprio lavoro si avverte entrando nel locale."
"ui_bubble_rating bubble_50","Effetto sorpresa","Ottima location in una zona della città che non ti aspetti. Un posto che va cercato ed assaporato con calma ma ne vale la pena! Ottimo l'accoglienza del personale e del titolare Jerry, buonissimo il cibo, superlativo il cheese cake della simpatica e brava chef! Ci torneremo sicuramente magari in una serata musicale! "
"ui_bubble_rating bubble_30","Posto originale in zona brutta . Al cibo un si non troppo convinto . ","Praticamente in una sorta di garage scantinato rimesso in modo originale e carino . Il cibo è di qualità ma troppo uso di salsette francesi forse perché il ristorante fa anche catering per cerimonie e i sapori sono un po’ troppo pasticciati , per piacere un po’ a tutti . . Non mi è piaciuto dover cenare con un menú fisso . Troppe portate, se non hai troppa fame , che naturalmente si riflettono sul conto . Camerieri inadeguati probabilmente studenti che arrotondano . Alla richiesta su che tipo di prosecco ci avesse servito 5 minuti prima al bar come aperitivo , la risposta è stata ...non lo so .. ho buttato la bottiglia nella spazzatura se volete vado a riprenderla ! E altre perle simili . L’aperitivo che sembrava offerto ,aspettando di andare al tavolo ,l’ho ritrovato nel conto . "
"ui_bubble_rating bubble_50","Gran bel ristorante!!","la taverna di le cirque si distingue da tutti gli altri ristoranti di firenze per l'originalità con cui è stata arredata, è un posto davvero incantevole dove trascorrere la serata in compagnia. Oltre agli interni molto accoglienti, spicca per un'ottima cucina che ci ha proposto degli abbinamenti squisiti e inoltre la scelta dei vini è vasta e molto valida. il mio giudizio finale è eccellente, nulla mi ha fatto convincere del contrario, a partire dal servizio che è stato impeccabile :)"
"ui_bubble_rating bubble_50","Accogliente","Molto bello e accogliente, ottima cucina e prezzi onesti. Divertente l'accompagnamento del musicista, ci ritornerei."
"ui_bubble_rating bubble_50","Fantastico ","Sembra di stare a casa! L'ambiente è delizioso e accogliente. Ottimo l'aperitivo con ampia scelta di cocktail. Ho trovato divertente la cena a tema e i piatti del menù erano tutti buonissimi. Per non parlare della selezione vini. Il personale poi è il top.. Sicuramente ci tornerò presto! "
"ui_bubble_rating bubble_50","Serata speciale","La serata inizia con un ottimo aperitivo di benvenuto in una location molto creativa e stimolante. Cena di qualità con servizio molto attento e vasta scelta di ottimi vini. La taverna è un posto speciale dove trascorrere una serata più che piacevole. Ci tornerò sicuramente e lo consiglio vivamente."
"ui_bubble_rating bubble_50","Top","Ottimo aperitivo ed ottima cena, accompagnati da della buona musica ad un volume più che giusto.Sicuramente da tornarci, anche solo per assaggiare nuovi buonissimi piatti, ogni volta diversi."
"ui_bubble_rating bubble_30","Ottima idea ","Cena e serata ottima...come essere ad un matrimonio...ottima la musica che accompagnava la serata...ottima proposta di vini! Un locale “diverso” a Firenze sicuramente da provare e consigliare...location e qualità del cibo molto buona...ricevuto sconto del 20% per prenotazione con THE FORK! Qualità prezzo assolutamente onesto...personale attento e molto gentile...il caffè nella moka ottima sorpresa...siamo stati benissimo ci ritorneremo..."
"ui_bubble_rating bubble_20","Normale","Aperitivo di benvenuto molto buono ed ospitali, la materia prima me l'aspettavo migliore, come il sevizio d'altronde, ragazzi giovani ma poco attenti. La prenotazione con thefork è stata deludente, come il responsabile alla cassa."
"ui_bubble_rating bubble_50","Da consigliare!","Sono stata a mangiare alla Taverna di le Cirque e sono rimasta piacevolmente sorpresa. Conoscevo già il catering, noto per fare servizi di qualità, ma il ristorante non è da meno. Le quattro portate che ci hanno servito sono state molto apprezzate e i vini presenti sulla carta di ottima qualità. La location è elegante e intima e il servizio impeccabile. Da tornare e consigliare!"
"ui_bubble_rating bubble_50","Serata perfetta","Ottima cena accompagnata da un vino eccellente, staff cortese e simpatico, locale ben allestito. Consigliatissimo."
"ui_bubble_rating bubble_50","Favoloso!!","Locale intimo e tranquillo, cucina di alta qualità e servizio molto professionale e simpatico. Ottimo rapporto qualità/quantità/prezzo.. tornerò di sicuro!"
"ui_bubble_rating bubble_50","Qualita sopratutto ... da riprovare","Siamo stati molto bene. ottima materia prima e attento servizio. consigliato anche ad amici che si sono trovati bene. da riprovareandrea"
"ui_bubble_rating bubble_50","Veramente top","Cena a dir poco fantastica.... Locale veramente fantastico con uno staff all'altezza delle aspettative.... Cucina e vini eccellenti... Da provare... Veramente..."
"ui_bubble_rating bubble_50","“Splendide parbleu”","Frammenti di una serata particolare:In cima alla rampa, dove non si percepisce l’interno del locale, mi sono chiesto: “ma ndo si sta andando....” Appena varcata la soglia, la sorpresa è stata tanta...Con una amicizia pressoché immediata e conviviale abbiamo gustato dei piatti francesizzati adorabili e trascorso una serata come si deve.Se le recensioni sulla cucina di Cinzia, presentata da Jerry e bagnata dai cocktail di Matteo, sono un plebiscito per l’eccellenza, un motivo ci sarà...Bravissimi."
"ui_bubble_rating bubble_50","Cena fantastica","Cibo ottimo,vini eccellentiStaff cordiale e professionale.Siamo stati a cena il 10 febbraio in famiglia e siamo rimasti contenti di tutto:cibo,locale,staff"
"ui_bubble_rating bubble_50","Cena luculliana.","Capitato a Le Cirque praticamente per caso, sono rimasto piacevolmente sorpreso dal rapporto qualità/prezzo e dalla cordialità e simpatia dello staff.Ottime in particolare tutte le portate di carne, parola di intenditore."
"ui_bubble_rating bubble_50","Una piacevole scoperta","Le Cirque mi ha sorpresa per la qualità della materia prima impiegata dallo staff per rivisitare la cucina internazionale: un mix davvero ben calibrato, che sa accontentare occhi e palato con una spesa davvero contenuta in rapporto alla qualità dell'offerta.Consigliatissimo per ogni occasione, dall'incontro di lavoro alla cena in coppia o con amici."
"ui_bubble_rating bubble_50","Prelibatezze a go go ","Tante piacevoli sorprese, una dietro l’altra, cucina raffinata , personale simpatico, Prezzi relativamente bassi!!Ottima l’organizzazione per feste compleanni con musica dal vivo"
"ui_bubble_rating bubble_50","Cena top","Le Cirque mi ha dato la possibilità di gustare la loro cucine..Esperienza assolutamente positiva e un cibo di alta qualità con un servizio impeccabile dalla prima all'ultima portataConsigliatissimoNat"
"ui_bubble_rating bubble_50","Esperienza fantastica","Ho scelto Le Cirque per la mia festa di compleanno. Jerry e il suo staff hanno trovato per me la location ideale e hanno realizzato una serata fantastica per me ed i miei amici !"
"ui_bubble_rating bubble_50","Una scoperta! Da rifare! ","Siamo stati sabato 21 ottobre a Le Cirque. Io e mio marito siamo soliti andare alla ricerca di nuovi ristoranti a spasso nella nostra città e così cercando un po' qui su TripAdvisor abbiamo scelto questo ristorante. Una scelta azzeccata. Non eravamo troppo di appetito reduci da un aperitivo giusto una mezz'ora prima ma una volta arrivati ci siamo lasciati coinvolgere dalle proposte del menù. Un connubio di profumi e gusto che ci hanno fatto aprire veramente lo stomaco, il tutto servito con una professionalità e una cordialità pazzesca. Abbiamo cenato da Dio. Che dire.... Scelta non fu più azzeccata. Lo consiglio!!! "
"ui_bubble_rating bubble_50","Top! :-)","Non posso fare altro che i complimenti a Le Cirque: non è come tutti gli altri. Jerry è estroverso e inventivo ma allo stesso tempo con i piedi per terra e molto preciso. Se cercate un catering che da certezze ma che contemporaneamente vi possa creare situazioni non banali è quello giusto. Insomma una scelta per chi vuole farsi stupire, rimanendo in una botte di ferro. Un abbraccio a Jerry e al suo staff! :-)"
"ui_bubble_rating bubble_50","Una felice casualità","Abbiamo chiamato per caso perché non trovavamo posto di sabato sera Firenze, conoscevamo Jerry e il suo Catering, appena siamo entrati siamo stati accolti da una gradevole gentilezza di tutto lo staff.La cosa che si capisce subito all'interno di questo nuovo ristorante e la grandissima qualità della materia prima utilizzata con razionalità e fantasia all'interno di ogni piatto, ottimo rapporto qualità prezzo e un applauso allo chef"
"ui_bubble_rating bubble_50","Ottimo consiglio ","Consigliato da un amico che aveva provato il Catering, ci siamo trovati benissimo all'interno di questo ristorante che serve cibi di altissima qualità elaborati da cuochi con gran Fantasia ed esperienza culinaria notevole!!Lo consiglierò A mia volta ai miei migliori amici e familiariI secondi e i dolci sono topLa massima espressione della fantasia però si vede con gli antipasti"
"ui_bubble_rating bubble_50","Qualità ","Una sola parola: qualità. Tanta tanta qualità in tutto, dalla materia prima alla presentazione. Assolutamente da provare!"
"ui_bubble_rating bubble_50","Ottima qualità","Avevo avuto a che fare con questo staff per il Catering ed ero rimasto molto soddisfatto, non sapevo che la stessa qualità sarebbe stata presente nel cibo del ristorante; Grande fantasia nella composizione dei piatti e qualità nella maniera prima , simpatia di Jerry e lo staff , esperienza assolutamente top"
"ui_bubble_rating bubble_50","Banchetto di nozze","Jerry e il suo staff ci hanno accompagnato nella preparazione e nella realizzazione del nostro banchetto di nozze, dalla scelta del menu a quella dell'allestimento, dimostrandosi flessibili e collaborativi. Il banchetto è stato un successo, noi e i nostri invitati siamo rimasti molto soddisfatti, cibo e bevande di ottima qualità, personale professionale senza essere distaccato, anzi molto partecipativo. Ottimo rapporto qualità/prezzo. Grazie Jerry!"
"ui_bubble_rating bubble_50","cena di prova ok!!!!!!!!!!!!","Io e Antonio faremo fra qualche giorno il nostro party di matrimonio con Le Cirque... qualche giorno fa siamo stati coccolati da Jerry ed il suo staff con una cena... non vediamo l'ora!!!!"
"ui_bubble_rating bubble_50","Assolutamente da consigliare","Collaboro con Le Cirque con continuità per motivi di lavoro. L'esperienza è sempre molto positiva per ogni genere di evento, dal matrimonio, al compleanno, al cocktail aziendale. La loro professionalità e gentilezza, la ricchezza e l'originalità delle proposte menù, la qualità del cibo e del servizio rendono ogni occasione un successo !Lo consiglio vivamente."
"ui_bubble_rating bubble_50","Catering eccezionale!","Mi sembrava doveroso lasciare il massimo del punteggio dopo una straordinaria esperienza con questo fantastico catering.Oltre ai prodotti indiscutibilmente di prima scelta e alle presentazioni impeccabili ci siamo sentiti coccolati dall'inizio alla fine della serata!Ottimo lavoro ragazzi! Spero di riorganizzare presto qualcos'altro con voi!Grazie ancora e continuate così!"
"ui_bubble_rating bubble_50","Consigliato!!!","Abbiamo scelto questo Catering per un matrimonio e ci siamo trovate veramente molto bene.il Cibo è ottimo, ben cucinato e di qualità, il Servizio impeccabile, preciso e professionale!C'è molta scelta di piatti e di allestimento, abbiamo potuto personalizzare in tutto il matrimonio!Rapporto qualità prezzo molto buono!Lo consigliamo!"
"ui_bubble_rating bubble_50","qualità ottima, cortesia e fantasia","per puro caso sono entrata in contatto con il proprietario di questo catering e mi servo di loro dal primo servizio che hanno fatto. per motivi di lavoro faccio diversi eventi all'anno e uso le cirque quasi in esclusiva. la location è sempre la stessa perchè è di nostra proprietà ma ogni volta la tavola e gli elementi che servono alla serata sono diversi ! qualità del cibo decisamente ottima e con ampia scelta. , cortesia e gentilezza dei camerieri . Prezzi ok"
"ui_bubble_rating bubble_50","Assolutamente si!!!","Chi ben comincia….e qui abbiamo cominciato molto bene! Il cameriere, molto gentile, ci ha preparato due spritz...il mio leggermente più amaro - come avevo chiesto – era squisito. Interessante e ben cucinate alcune delle proposte. Panzanella di mare gustosa con il pane ben croccante, ottimi i panini tartufati, i cucchiai di tartare e la burrata con il salmone.Classici ma di ottima qualità i pecorini serviti con mostarde e marmellate.Interessante la scelta di vini con una buona bollicina (in Toscana è tutt’altro che scontato).Lo consigliamo per la qualità dei cibi assaggiati, per l’attenzione con cui sono stati presentati e per la gentilezza dei camerieri."
"ui_bubble_rating bubble_50","Estro, attenzione e bontà ","Prima Comunione figlio. Con Ottimo cibo, servizio molto attento ed un estro non comune, ci hanno fatto vivere un viaggio culinario in un ambiente familiare. Bravi!!!"
"ui_bubble_rating bubble_50","Bravi!!","Ottimo cibo, grande selezione di vini , indiscutibile professionalità, location con personalità , il tutto senza quel l'atmosfera formale e un po' pomposa di tanti catering..! Che altro dire? Bravi tutti , bravo Jerry!Silvia F."
"ui_bubble_rating bubble_50","eccezionale 18° compleanno di mio figlio","Ho organizzato con le cirque il diciottesimo complkeanno di mio figlio. cibo, vini, open bar, servizio e costi.... tutto eccellente. ragazzi contentissimi. da segnalare anche la perfetta gestione degli alcolici che in eventi del genere e' sempre importante (tutti contenti e nessun eccesso anche grazie alle attenzioni del catering). Andrea"
"ui_bubble_rating bubble_50","cena tra vecchi amici","serata splendida, direttamente in sede, eravamo in 16 tutti vecchi amici e l' idea di una cena dentro un catering ci sembrava particolare anche per avere un posto tutto per noi!!!!cena eccelsa complimenti alla Chef Nicole, con una cucina dove il più' piccolo particolare e' studiato....aperitivi unici.......staff di altissima qualità' e un immenso Jerry proprietario ed anfitrione......assolutamente da consigliare!!!!"
"ui_bubble_rating bubble_50","tout simplement merveilleux","eccellente, vengo spesso a Firenze e questo ristorantino è diventanto per me il mio appuntamento fisso.Ho mangiato molto bene, alcune cose di un gusto nuovo ma anche, di sapori.. non sò.. tradizionali.Ho manngiato un filetto di manzo in crosta di nocciole stupendo, con contorno di patate viola ottimo!anche il servizio è ottimo, mi ha servito Matteo, carinissimo, di grande livello.Le Cirque è un posto magico, e la sua magia ti rapisce ogni volta."
