"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Buono ma un po' costoso","Sono stata qui con amici per la prima volta: locale piccolo ma accogliente, personale molto gentile e pizze buone! L'unica pecca è che non ci aspettavamo di spendere tantissimo ed invece.. Comunque, da provare"
"ui_bubble_rating bubble_40","CENA ","Bel locale, ottima pizza, personale gentile e professionale. Lo consiglio a tutti,un consiglio...prenotate "
"ui_bubble_rating bubble_30","Pizza a domicilio. ","Sono di Jesi, e premetto che in questa pizzeria ci sono stata solo una volta tempo fa e non ricordo se mi era piaciuta o meno. Ieri sera con un’amica , eravamo a casa, serata di pioggia , abbiamo deciso di ordinare la pizza a domicilio. Tra le varie pizzerie abbiamo scelto questa , più per prova che per altro. Due pizze al piatto ed una porzione di mozzarelline fritte. Prezzo abbastanza ragionevole. Le pizze 8€ circa , le circa 6/8 mozzarelline 4,50€. Le mozzarelle erano molto buone, croccanti. Le pizze però.... le farciture erano buonissime, sia quella con patate e salsiccia e rosmarino, che quella con salsiccia pomodori e grana.. ma la base è stata veramente una delusione. Era molto sottile e fin qui tutto ok, ma appena l’abbiamo tagliata abbiamo notato che non era affatto croccante. Lo era attorno leggermente, ma per il resto era una gomma. Non so se sia stato per il tragitto o meno, ma consiglierei a questo punto di non offrire questo servizio se poi arriva a casa una pizza che somiglia ad un chewing-gum. Peccato,perché ripeto i gusti delle pizze erano buonissimi. "
"ui_bubble_rating bubble_50","Viale 73","Pizza ottima con impasto leggero che non appesantisce lo stomaco e condimenti anch'essi eccezionali.Il servizio è stato rapido ed efficiente nonostante il locale fosse pieno e c'era una sola cameriera quella sera."
"ui_bubble_rating bubble_40","Bella luce su buone pizze","L’ingresso del locale con banco delle pizze esposte non rende l’idea.Il posto è carino e l’atmosfera giusta; bella l’illuminazione. Abbiamo preso un antipasto con fritti misti, tutti molto buoni e fatti al momento. Le pizze sono più che discrete (consiglio la Laura). Penso molto meglio di altre pizzerie più gettonate. Consigliato"
"ui_bubble_rating bubble_40","....UN PECCATO NON RITORNARCI !!!","Piazzata con gli Amici, dopo una giornata intensa di lavoro.Ordinato:Pizza Finocchiona/ Napoli/4 Formaggi Rivisitata. Tutte e tre molto buone, delicate, e molto digeribili. Bevuto : Birra Artigianale Rossa ottima, dal profumo fruttato e con un retrogusto amarognolo + bionda piccola.Desert : Mousse frutti bosco /Panna cotta frutti bosco/ Semifreddo Pistacchio...veramente delicati e buoni.Caffè. Cameriera gentile e disponibile.Ci tornerò sicuramente!!!!"
"ui_bubble_rating bubble_40","Carino il locale ristrutturato!","Sono stata in questa pizzeria una settimana fa e ristrutturato il locale è molto meglio di prima! Molto carino e accogliente. La pizza sempre buona! Consigliato!"
"ui_bubble_rating bubble_50","5 Stelle !!!","Ottima pizza, ambiente accogliente con luci che creano un' atmosfera particolare....tanta pizza ...tanti amici...tante risate....lo consiglio vivamente!! complimenti Gabriele...complimenti a tutto lo staff!!"
"ui_bubble_rating bubble_40","Ottima pizza","Cenato con circa 20 amici, ottime le patate fritte tagliate a spicchi mentre la pizza molto gustosa, sottile e ben digeribile.Ottimo rapporto qualità /prezzo inoltre il titolare arrotonda sempre il conto concedendo sempre lo sconto il che non guasta mai.Consigliato"
"ui_bubble_rating bubble_50","Pizza fantastica ","La pizza è davvero buona, complimenti! Un saluto speciale da Sergio e famiglia :) Ingredienti freschi, cucina ottima, personale squisito. Ampia possibilità di scelta tra i gusti delle pizze. "
"ui_bubble_rating bubble_40","Pizza eccezionale","La pizza al taglio costa un pochino di più rispetto alla media delle altre pizzerie di Jesi ma è davvero buonissima!!!"
"ui_bubble_rating bubble_40","Pizzaaaa!...","Per me, è un a dei locali per la pizza al taglio di Jesi!. Pizza di ottima qualità con ottimi ingredienti, croccante, saporita al punto giusto... Bravi...."
"ui_bubble_rating bubble_40","Ricordi della pizza di una volta !","Viale 73 fa una pizza, di lunga tradizione di quando avevavo un'altro locale storico a Jesi, ed è sempre buona. Sempre fine e croccante con una bella e buona farcitura. Locale accogliente e piacevole, appena ristrutturato, dove passare in piacevole compagnia una serata tra amici davanti ad una bella pizza. Buono il prezzo."
"ui_bubble_rating bubble_40","Pizza per tutti","Sono appena tornato da una cena con amici in questo locale e debbo dire che:Il locale è molto accogliente e bello vi sono una vasta scelta di condimenti per le pizze che tra l'altro sono molto buone e cosa x me molto molto inportante hanno anche pizze x celliaci cosa assai rara in zona che a detta del mio amico è molto buona da ritornare sicuramente"
"ui_bubble_rating bubble_30","Cena fra amici","Cenato con amici per compleanno, locale carino e pulito, il personale è molto gentile e professionale mentre la puzza è buona e con ampia varietà.Rapporto qualità prezzo ottimo."
"ui_bubble_rating bubble_20","Domenica sera","Personale gentile e servizio abbastanza veloce , pero la pizza non mi e' piaciuta molto era poco condita e l'impasto e troppo sottile sembra una piedina!!!Caffe' buonissimo!!!!Speriamo bene per la prossima volta!!!"
"ui_bubble_rating bubble_30","carino","locale semplice ma carino. la pizza non è male ed il personale è cordiale ed efficiente. ambiente molto rumoroso, può dare fastidio"
"ui_bubble_rating bubble_50","Locale rinnovato, pizza sempre ottima!","La pizza è sempre buonissima. Il nuovo locale è stato una piacevole sorpresa, molto accogliente e curato nei particolari. Servizio veloce e molto attento."
"ui_bubble_rating bubble_40","PIZZA OTTIMA","Vengo di tanto in tanto per l'asporto. La pizza è veramente buona ed i prezzi onesti. Cordiali al banco e pulito. Lo consiglio"
"ui_bubble_rating bubble_40","Pizza meravigliosa ","Una delle pizze più buone di Jesi la trovate qui... il locale è molto piccolo per questo riservato, ma allo stesso tempo bisogna prenotare un largo anticipo! Lo consiglio! "
"ui_bubble_rating bubble_50","Pizza tra amici !!!!","Avevo più volte mangiato la pizza di questo locale ma sempre da asporto, pizza buonissima!!!! Poi ho scaricato un vaucher dall'app Gioele (convenientissimo : pizza bibita da 0'33 dolce e caffè a soli 10€) per mangiare in loco. Personale cortese e simpatico , nonostante il vaucher ci hanno trattato benissimo."
"ui_bubble_rating bubble_20","Un sabato sera ...","Me ne avevamo parlato molto bene e qualche anno fa ci ho preso pizza al taglio per una cena organizzata all'ultimo momento. Sinceramente me la ricordavo meglio. Ingredienti scarsi e di scarsa qualità! Fortuna la compagnia piacevole e il fatto che il locale è piccolino, quindi poca confusione, nonostante fosse sabato!"
"ui_bubble_rating bubble_50"," Ci ritorno ancora ! "," La pizza è stata buonissima. Il personale al top ! Gentilissimi tutti. Una Sera tra gli amici abbiamo deciso di mangiarè al viale.73 ed è stata una scelta azzeccatissima. Oltre alla.pizza consiglio a tutti la birra artigianale presente nel menù ! Una delle.più buone che io abbia mai bevuto a.Jesi !Inoltre mi è stato concesso l'ingresso in compagnia del mio cucciolo di cane.di 5 mesi. Bravissimi ! Mi sono sentita davvero in casa quella sera. Amici buon cibo tanta simpatia. Non vedo l 'ora di tornare da voi nuovamente! "
"ui_bubble_rating bubble_20","Menù alternativo","Abbiamo ordinato 4 pizze diverse ma al momento della consegna 2 di queste non avevano gli ingredienti indicati in menú!!!!Estro del pizzaiolo o confusione generale?Comunque pizza accettabile!"
"ui_bubble_rating bubble_20","Look curato ma la pizza non mi è piaciuta","Questa sera ho provato per la prima volta la pizza da asporto di questa pizzeria e non ne sono rimasto molto soddisfatto.La pizza ha una pasta che rimane molto pesante e le farciture non sono per niente abbondanti.Quello che mi è piaciuto è il pomodoro che mi sembra veramente di qualitá, peccato che anche questo era scarso.Prezzi superiori alla media."
"ui_bubble_rating bubble_50","Cena","Ottimo cibo, pizza buonissima...Quando siamo a Jesi e vogliamo mangiare pizza veniamo sempre al Viale 73.Consigliatissima veramente..."
"ui_bubble_rating bubble_50","Pizza speciale!","Esclusiva pizzeria per cene da asporto! Tutti e proprio tutti i tipi di pizza sono squisiti! Complimenti!"
"ui_bubble_rating bubble_50","Ottima pizzeria!","Pizzeria vicino a centro storico...Posto piccolino, ma molto accogliente!Pizza ottima, ben condita e sottile!Personale simpatico e disponibile!"
"ui_bubble_rating bubble_50","Pizza buonissima! ","Il locale è carino, ho apprezzato molto lo spazio esterno, pur essendo in una via trafficata hanno creato dei divisori con le piante che creano un bell'ambiente intimo e confortevole... E soprattutto la pizza deliziosa, siamo capitati qui per caso, torneremo sicuramente! "
"ui_bubble_rating bubble_50","Pizza 10 e lode ","Siamo stati a cena alla pizzeria viale 73 a Jesi , arrivavamo da un viaggio di c. 7 ore , dopo una breve passeggiata nel centro ci siamo recati alla pizzeria , siamo stati accolti con molta cortesia , locale non troppo grande ma moltoAccogliente , arredo moderno e colorato , musica di sottofondo gradevole , ma la PIZZA ....una cosa veramente squisita !!!!!! Anche se dopo molte ore al volante , il caldo fuori , ed il resto , con questa pizza ci siamo risollevati !!! Ottima la birra artigianale ( ne ho prese due in più da portare a casa !) Quindi per chi si trova di passaggio o è della zona ve la consiglio !!! Bravi ragazzi ottimo lavoro."
"ui_bubble_rating bubble_40","La miglior pizza al taglio di Jesi","Facilmente raggiungibile, lungo il viale della Vittoria. La consiglio per la pizza al taglio. In particolare la bianca all'aglio"
"ui_bubble_rating bubble_50","Ottima pizza","Pizza buonissima soprattutto quella con impasto integrale, personale gentilissimo e molto disponibile ! Ambiente molto accogliente."
"ui_bubble_rating bubble_40","Pizzaaaaaa","Locale piccolo ma accogliente, cortesia, servizio ottimo, pizze molto buone (se piacciono di spessore non alto). Comodo da asporto anche scegliendo pizze a spicchi per avere più varietà"
"ui_bubble_rating bubble_20","Pizza da asporto scadente","Da diversi anni non prendevo più la pizza in questo locale. Sinceramente una delusione: impasto gommoso e pesante da digerire. Farciture particolari ma tutto sommato insapori. Mediocre. "
"ui_bubble_rating bubble_30","Pizza buona","La pizza e' buona. Il servizio altrettanto. Da andarci per provare. Meglio andare durante la settimana. Il Fine settimana e' pienissimo (di solito)."
"ui_bubble_rating bubble_50","Pizza che delizia","locale piccolo sfruttato sopratutto da me per la pizza d'asporto ottima. Ampia e ottima scelta al bancone. Un voto 9,5"
"ui_bubble_rating bubble_50","quando i difetti vengono superati dalla qualità","peccato che il locale sia piccolo e arredato in modo freddo e anonimo perchè la pizza è in assoluto la migliore di Jesi."
"ui_bubble_rating bubble_40","da provare","posto carina.. pizza buona...da provare se capitate a jesi :) a presto.... locale carino e tranquillo , ;)"
"ui_bubble_rating bubble_30","Nulla di che","Ho mangiato la pizza seduto al tavolo, direi nulla di eccezionale, pizza nella media senza infamia e senza lode"
"ui_bubble_rating bubble_50","Pizza molto buona","Siamo stati in questa pizzeria alcune volte e abbiamo gustato una pizza veramente buona! Certo è molto frequentata per cui potete trovare molta gente poiché il locale è piccolo, ma ne vale la pena! La pizza è leggera, sottile e ben cotta. Ci ha colpito anche la varietà di gusti tra pizza bianca e con pomodoro. I prezzi li abbiamo trovati convenienti. Consigliato"
"ui_bubble_rating bubble_30","Senza infamia e senza lode","La pizza è di buona qualità, anche se non proprio economica. Peccato la difficoltà di parcheggio nei pressi del locale, l'attesa talvolta interminabile ed il personale non sempre cordiale! Locale piccolo, ma funzionale. Da visitare, ma senza troppe aspettative."
"ui_bubble_rating bubble_50","DAVVERO BUONA","Sono stato diverse volte in questa pizzeria e sinceramente devo dire che è davvero buona. Spesso tanta fila pper prenderla... un motivo ci sarà no?"
"ui_bubble_rating bubble_50","Eccezionale","Locale piccolo e accogliente, pochi tavoli e ben arredato, pizza ottima, specialmente cacio pepe e ricotta, deliziosa, servizio veloce personale stupendo, da provare"
"ui_bubble_rating bubble_30","Buona pizza, a domicilio prezzo troppo alto","D'asporto la sconsiglio: il prezzo di consegna mi è sembrato davvero troppo alto, considerando la distanza dal centro. Per andarci a mangiare, invece, è un posto accogliente e con pizze dagli accostamenti originali. Buona la selezione di birre artigianali!"
"ui_bubble_rating bubble_50","Ottima pizza","La pizza di questo locale è veramente buona è ottima anche la varietà di birre artigianali.Il locale è accogliente e il personale è veramente simpatico.Locale da provare"
"ui_bubble_rating bubble_50","The best","Pizza veramente buona , gustosa e croccante con una incredibile varietà di gusti accompagnate da ottime birre. Personale ok !!! Pulitissimo ."
"ui_bubble_rating bubble_50","Ambiente familiare","Ambiente familiare pizza da numeri 1. Siamo stati benissimo coccolati e soddisfatti. TORNEREMO DI SICURO"
"ui_bubble_rating bubble_40","Pizza eccellente!","La pizza in questo locale è sempre una garanzia, sia se mangiata in loco, sia se presa d'asporto!Assolutamente da provarela cacio e pepe con ricotta.Unico neo... Il locale è piccolino... conviene sempre prenotare!"
"ui_bubble_rating bubble_40","Pizza eccellente, birra pure meglio !","Ho trovato questa pizzeria molto intelligente, concilia la pizza a pezzi da asporto con la pizzeria classica. Arredamento con linee pulite e minimal, quadri colorati e interessati. Atmosfera rilassata.La pizza è ottima e i tempi d'attesa brevi, la birra bionda alla spina è deliziosa.Staff molto gentile e organizzato.Dolci un po troppo semplici e tradizionali: tiramisù, panna cotta e zuppa inglese. Ottimi, ma in un locale così ci starebbero anche delle alternative più moderne.Unico neo...pochi tavoli quindi per cenare lì è necessaria la prenotazione!"
"ui_bubble_rating bubble_40","Ottima pizzeria!","Buone pizze, buon servizio...peccato che il locale è un pò troppo piccolo, quindi ricordate di prenotare prima, specie nel fine settimana!!"
"ui_bubble_rating bubble_40","Pizza F-E-N-O-M-E-N-A-L-E","A parer mio, la migliore pizza al taglio viene fatta qui! Vi sono molti tipi di condimenti e ad ogni ora c'è sempre tantissima scelta, anche il sabato all'ora di cena! Mi è capitato poche volte di mangiare al tavolo perchè, essendo il posto abbastanza piccolo, c'è sempre molta difficoltà a prenotare; inoltre, devo dire che il servizio mi è sembrato un pò lento! Meglio il take away!"
"ui_bubble_rating bubble_40","slurpp...","Sono stata due volte. La prima a luglio, all'interno, ambiente elegante ed accogliente, pizza ottima al giusto prezzo, servizio cordiale e veloce. La seconda volta sono stata in agosto, in compagnìa di un fumatore, che ha scelto di mangiare fuori, purtroppo c'è poco spazio e sacrificato, ma la qualità della pizza e del servizio, premia il piccolo sacrificio... tornerò prestissimo!!!Patrizia"
"ui_bubble_rating bubble_40","la migliore pizza di Jesi","Locale molto carino ed accogliente.Buon servizio e ottima pizza ,anche da asporto.Possibilità di parcheggio e facile accesso alla movida del centro storico della città.Ampia scelta di pizze ed altre sfiziosità."
"ui_bubble_rating bubble_30","pizza prima del gelato?","un posticino abbastanza tranquillo ma dai posti limitati. Vasta scelta di pizze che potete gustare nella saletta interna. Prezzi nella media (da ricordare che a Jesi non ci sono locali economici !) e pizza abbastanza buona. Dopo la pizza a pochi metri si trova la gelateria più famosa del posto"
"ui_bubble_rating bubble_40","pizza sempre ottima","Da quando hanno aperto Viale 73, vado spesso a mangiare la pizza li. Quaita' ottima anche per l' esperienza che si porta dietro da prima che aprissero questo locale.Ottimo"
"ui_bubble_rating bubble_50","Top","La miglior pizza di sempre: buona originale, servizio accogliente e simpatico. Comodo anche se non si vuole uscire di casa con il servizio di consegna a domicilio ."
"ui_bubble_rating bubble_50","Una sicurezza","Un punto di riferimento per assecondare fame e voglia di pizza. Il locale é accogliente e il personale sempre cordiale. Mi ci servo da sempre per l'asporto e nel tempo é sempre stato fedele a se stesso, perciò se ti piace ci torni e sai sempre cosa e chi trovi. Ottimo l'assortimento dei gusti delle pizze.Mi piace inoltre perché non é mai pretenzioso"
"ui_bubble_rating bubble_40","Per chi ama la pizza sottile ..... E' fantastica!!!","Nel mio ultimo viaggio a Jesi, sono entrato quasi per caso in questa pizzeria e sono stato accolto dal proprietario con estrema gentilezza. Ho provato una pizza cacio pepe ( da lui consigliata) e devo dire che la scelta e stata azzeccatissima, pizza sottile mafantastica !!!Se passate per Jesi non potete non entrare !!!"
"ui_bubble_rating bubble_50","Pizza in Amicizia","Prendo la pizza al Viale da sempre. Gusti buonissimi e innovative combinazioni di sapori. La pizza migliore a Jesi! Entri e arrivano saluti e sorrisi cosa non scontata nei locali. La piccola e accogliente saletta rende tutto piaceve e simpatico. Ti senti di fare una pizzata tra amici. Bravi"
"ui_bubble_rating bubble_50","“Per me, è la migliore pizzeria di Jesi e dintorni !”","Consiglio a chiunque di andare a mangiare la pizza qui. Personale cortese e attento, locale pulito, pizza di prima qualità ed ottimo rapporto qualità/prezzo. Nel caso in cui vogliate andarci di sera, specialmente il sabato, è opportuno prenotare! CONSIGLIATA!"
"ui_bubble_rating bubble_50","La migliore pizza da asporto delle Marche","Pizza sottile, con ampia varietà di gusti, anni luce dalla monotona pizza tonda; personale simpatico e accogliente in un locale che può esser mordi e fuggi o un piacevole ritrovo."
"ui_bubble_rating bubble_50","Insostituibile","Per nessun motivo al mondo oserei mangiare o prendere pizza da asporto altrove! Grazie di esistere! Bibi"
"ui_bubble_rating bubble_20","Bah...","Decantato e osannato da tutti, ma il mio stomaco non mente, e se la pizza non è fatta con ingredienti di qualità, allora non la digerisco....ed io la pizza qua, non l ho mai digerita.Caotico e fastidioso, quando posso lo evito"
"ui_bubble_rating bubble_20","Caotico con una pizza mediocre","Mangiare nel piccolo Viale 73 è un impresa da titani se si vuole uscire senza un mal di testa vista la fila di questuanti che si affaccia al bancone per delle pizze d'asporto in freddi cartoni. Il servizio è discreto, la qualità del cibo nella media (e per un locale solo pizzeria si potrebbe e dovrebbe fare molto di piû). Da provare in casi di emergenza o fame chimica."
"ui_bubble_rating bubble_40","Pizza al taglio, al piatto, da asporto e consegna a domicilio.","Pizza sottile a spicchi da un quarto. Gusti originalissimi come fagioli messicani, cipolla di tropea, aglio olio e peperoncino,... chiuso il lunedi'. Io ci prendo la pizza da asporto tutti le domeniche da anni. Sono presenti anche una decina di tavoli dove poter usufruire del servizio ristorante."
"ui_bubble_rating bubble_50","Pizza",""
"ui_bubble_rating bubble_50","Posto incantevole per la pizza",""
"ui_bubble_rating bubble_50","DELIZIOSO <U+0001F1EE>",""
"ui_bubble_rating bubble_40","Buona pizza e birra <U+0001F60A><U+0001F1F9>",""
