"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_40","Buon Ristorante per pasti veloci","Vado spesso in questo ristorante self service ,locale molto ampio e pulito cucina abbastanza ricercata con primi e secondi per tutti i gusti .Prezzi giusti ."
"ui_bubble_rating bubble_30","Pausa Pranzo","Locale molto ampio con ampio parcheggio. E' frequentato da chi vuole un buon pasto, economico, per la pausa pranzo.La scelta è ampissima e di buona qualità, ottimo rapporto qualità prezzo."
"ui_bubble_rating bubble_40","pranzo veloce","Vado alcune volte in questo ristorante, nel momento della pausa pranzo del lavoro, posto comodo da arrivare con ampio parcheggio davanti, cibo buono e smpre pieno di gente a tale ora."
"ui_bubble_rating bubble_40","Ottimo ristorante con servizio Self-service","Capito spesso a pranzo e ogni volta mi trovo bene. Ampia scelta su tutte le portate e naturalmente il tutto in maniera molto veloce. Personale gentile. Ampi parcheggio"
"ui_bubble_rating bubble_40","Ottimo!!!","Per essere una semplice mensa è anche troppo.... direi un ristorante self-service....Personale speciale e gentile in particolar modo Michele e signora, per non parlare delle collaboratrici ;-) che sono velocissime....Tantissima varietà di pietanze e tutte servite con un' ingrediente speciale... il sorriso....Complimenti...."
"ui_bubble_rating bubble_30","Molta varietà di scelta","Ho mangiato presso questa struttura due volte a pranzo, servizio self service tipo mensa ma con molta scelta (circa 4 primi, quattro secondi di cui almeno uno di carne)"
"ui_bubble_rating bubble_40","Buono","Per essere una mensa il mangiare è davvero buono e piatti anche abbondanti,ma se mi ricapita prendo 2 primi perché una macedonia costa quanto un primo del giorno."
"ui_bubble_rating bubble_30","Ideale per una veloce pausa pranzo","Locale molto ampio ed accogliente con numerosi coperti: è tutto in stile self service, rapidità ed efficienza sono garantite ma con una discreta qualità ed attenzione al cliente. La scelta dei piatti è buona, ci sono sempre diverse alternative da valutare, dall'antipasto al dessert e i prezzi sono molto convenienti. Ideale per una veloce pausa pranzo."
"ui_bubble_rating bubble_20","Non sempre la curiosità paga.","Ci siamo trovati a Jesi con mia moglie all'ora di pranzo di un mercoledì, nonostante la discreta conoscenza dei locali della zona ci siamo fatti incuriosire dalle tante recensioni positive di questo Self.Ma non sempre la curiosità paga: ampio self-Service, qualità del cibo appena sufficiente; in compenso personale simpatico e gentile e prezzi contenuti.Alla domanda che mi pongo sempre al termine di una recensione: ci tornerei ? Rispondo senza esitazioni... probabilmente no."
"ui_bubble_rating bubble_50","Ristorante a 5 stelle con i prezzi di una mensa!","Molto spesso veniamo di proposito per gustare il vastissimo menu' che ci propone lo chef specialmente il venerdì quando potrete trovare dell'ottimo pesce a prezzi convenientissimi. Ieri ad esempio abbiamo mangiato il baccalà all'anconetana con le patate ed era veramente stupendo. posto frequentato da dipendenti e professionisti di attività commerciali della zono ma non solo. Ambiente pulito moderno ma accogliente. Gentilezza e professionalità da parte di tutti. Da consigliare ad occhi chiusi!"
"ui_bubble_rating bubble_50","Il miglior ristorante di Jesi!","Michele è fenomenale. I piatti sono di una qualità altissima, i prezzi sono molto contenuti.Il servizio è sempre preciso, veloce e i camerieri sono sempre sorridenti, così come lo chef.Torno ogni volta che posso per un perfetto pranzo di lavoro."
"ui_bubble_rating bubble_40","Ottima soluzione","Pranzi veloci, economici e buoni. Una ottima soluzione in stile self service, con ampia scelta e menù vario. Consigliato. Grande lo chef Quirino che da solo prepara per un esercito di persone tutti i piatti!"
"ui_bubble_rating bubble_30","Self di buona qualità","Buona scelta di pietanze cucinate discretamente ed a prezzi competitivi. La sala è molto grande e per questo un pò rumorosa."
"ui_bubble_rating bubble_40","buono e prezzi modici","Ristorante self service, aperto solo a pranzo (credo), alla periferia di Jesi. Molto comodo per la sua posizione nei pressi della zona industriale. Comodo parcheggio davanti al ristorante.Il cibo, vario e abbondante è molto buono e il prezzo è veramente conveniente.Sala molto ampia e personale molto cortese.Veramente valido."
"ui_bubble_rating bubble_50","Fantastico","Ogni volta che veniamo a Jesi per lavoro pranziamo dal Quirino. Difficilmente ho trovato una qualità così alta in un self service e a costi così contenuti. Bravo anche il personale, che ci mette un ingrediente segreto: la passione."
"ui_bubble_rating bubble_40","buon rapporto qualità prezzo","Buon rapporto qualità prezzo. Ristorante self service con ottime scelte giornaliere. Le sale per mangiare sono grandi e spaziose con tavoli ben distribuiti, quindi se si deve parlare discretamente di lavoro si ha anche una certa privacy.Non dico nulla di più sul cibo anche perché poi è una questione di gusti personali.Unico neo a mio avviso, ma non così grave, il locale non è provvisto di wifi quindi se avete bisogno di informazioni online durante il pasto di lavoro con dei colleghi non potete collegarvi se non con la vostra linea mobile 3G. Dicono che provvederanno nel breve periodo, quindi potrebbe essere che quando leggerete questa mia recensione abbiano già fatto."
"ui_bubble_rating bubble_50","ottimo!!","cucina ottima per un self service alla zipa ! sempre ottimi piatti..buonissimi!!! ciao a presto!!! consigliato!!!! ottimi anche i prezzi!!!!!"
"ui_bubble_rating bubble_20","Deluso con cibo freddo",""
