"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_30","Nulla di che","Sono stato con degli amici per cena. Abbiamo preso un giro primi e pizza. Nulla da ridire su i primi, buoni e abbondanti. Pizza discreta, un po' bianchiccia e poco cotta. Servizio non esaltante e non molto preparato (un piccolo pasticcio con i dolci da principianti). Nulla che si faccia ricordare o ti faccia restare piacevolmente sorpreso. Un ristorante pizzeria come tanti. Spesa adeguata."
"ui_bubble_rating bubble_30","Buona la pizza ","Pizza buona, location pulita e servizio cordiale ma secondo me non adeguata al prezzo che spendi. Qualche accorgimento e possono realmente migliorarsi"
"ui_bubble_rating bubble_40","Pizza Buona ma ambiente da migliorare","Buona la pizza, non straordinaria ma adeguata, buono il servizio ma ambiente da migliorare. I dolci sono più che buoni. Un posto dove passare una bella serata senza troppe pretese! Prezzi commisurati a quanto offerto. "
"ui_bubble_rating bubble_40","L'orchidea è tornata","Era un po'che non tornavo in questo ristorante perché l'ultima volta fu un disastro. Ora che ha cambiato gestione invece sembra essere tornata ai livelli di una volta, con una pizza molto apprezzabile e anche i contorni di fritto buonissimi (unica nota stonata il fatto che nelle olive all'ascolana si può trovare l'osso, come scritto nel menù) . Rapporto qualità prezzo ottimo. Il locale in linea di massima è sempre lo stesso e c'è la possibilità di guardare le partite su sky (a chi interessa). Perfetto per una pizza tra amici."
"ui_bubble_rating bubble_50","Una pizza tra le migliori di Jesi","Pizza OTTIMA. digeribilissima. Una tra le migliori 3 di Jesi. Direi al primo posto quasi. X non parlare dei dolci. Favoloso il tiramisù. Complimenti."
"ui_bubble_rating bubble_40","Pizza e primi buoni","Pizza sottile e croccante, primi molto buoni.Personale gentile, sevizio nella norma, locale da curare nei dettagli."
"ui_bubble_rating bubble_20","Poca Organizzazione","Nonostante la prenotazione effettuata, quando siamo arrivati il nostro tavolo era stato ceduto ad altri. Lunghissimi tempi di attesa sia per il tavolo che per le prime portate. Inoltre, i titolari non si sono nè scusati, nè ci hanno informati di nulla, ci hanno solo fatto attendere senza informarci di nulla.Peccato per il cibo, i primi erano squisiti, ma la disorganizzazione era davvero troppa."
"ui_bubble_rating bubble_50","Appagato","Ristorante carino dove si mangia divinamente tutto,dalla pizza ai piatti di carne e di pesce. Ottimo rapporto qualità prezzo. Da ritornarci assolutamente "
"ui_bubble_rating bubble_30","Non abbiate fretta di mangiare","Locale di per se carino ma un po' raffazzonato. Se avete fame non è il ristorante che fa per voi, l'attesa per mangiare è lunga,pizza troppo sottile e un po' bruciacchiata.il tutto contornato da un personale poco professionale che cercava di sdrammatizzare la situazione con del sarcasmo spicciolo."
"ui_bubble_rating bubble_10","Non","Pizza arrivata dopo 2 ore cruda proprietaria o dipendente maleducata posto schifosa pizza d'asporto fino alle 21.30 sala in attesa"
"ui_bubble_rating bubble_20","O mio dio il tortino al cioccolato","Sono a cena qui la pizza è buona ma piccola il forno è a legna i primi sono buoni l'unica cosa da evitare è il tortino al cioccolato nn lo sanno preparare troppo cotto e nn è la prina volta quindi e buono tutto tranne quello"
"ui_bubble_rating bubble_40","Buona qualità prezzo!!!!","Devo dire che sono rimasto molto soddisfatto!!!!!ottimo cibo,sia i primi che i secondi,ottimo anche il prezzo!!!!!lo staff molto gentile e socievole e il locale è anche bello!!!!Per noi che lavoriamo è ottimo,ma anche per tutti gli altri,non ve n'è pentirete!!!!!!!!"
"ui_bubble_rating bubble_20","Scegliere bene cosa si ordina","Non venivo da tempo in questo locale e sono rimasta un po' delusa. Cena di gruppo, ognuno ha assaggiato pietanze diverse, il piatto migliore è stato senza dubbio il filetto, cotto alla perfezione e tenero. Le altre portate tuttavia non erano allo stesso livello: la pizza, che si è freddata molto in fretta è rimasta gommosa ed i primi, in particolare quelli di pesce erano molto pesanti.È un peccato avere una così grande differenza tra le carni ed il resto, si dovrebbe puntare anche sul resto dei piatti!"
"ui_bubble_rating bubble_30","Piccole sviste ","La pizza è buona anche se era un po' bruciacchiata; la delusione sta nella pulizia delle posate, in quanto abbiamo trovato della rucola incrostata nel cucchiaio delle olive all'ascolana."
"ui_bubble_rating bubble_20","normale","Cena in mezzo alla settimana, ristorante frequentato ma non pieno.camerieri disorientati tantè che per le prime pietanze abbiamo aspettato circa 40 minuti e le bibite si erano scaldate.sembra sia cambiato qualcosa e lo si sente sia nei piatti che nel servizio..... peccato!!!"
"ui_bubble_rating bubble_50","Sempre al top","Veniamo qui spesso io e le mie figlie. Personale sempre gentile e, ormai, siamo amici. Piatti splendidi e buoni a prezzi davvero ottimi. Consigliamo a tutti la pizza, buona e di tantissimi tipi"
"ui_bubble_rating bubble_50","Ottimo","Primi piatti, pesce, contorni veramente ottimi con qualità alta delle materie prime. Pizza buona la qualità generale, un po troppo sottile e piccola.Servizio eccellente, rapido e veloce, professionale . Prezzi nella media ma ottimi considerando la qualità del locale. "
"ui_bubble_rating bubble_50","Ottimo","Nuova gestione ma sempre ottima cucina ed ospitalità in questo locale di Jesi,prezzi contenuti e dosi abbondanti"
"ui_bubble_rating bubble_30","Occhio ai piatti scelti.","Ristorante pizzeria nella media: buona location, personale disponibile e professionale, pulizia buona, prezzi contenuti. Ma, come indico nel titolo, occorre fare delle distinzioni: pizza leggera e croccante, voto più che buono, ma la vera specialità sono le penne all'arrabbiata sicuramenta tra le migliori della zona. Ma per i piatti dipesce sconsiglio vivamentela carbonara di mare, costosa (9,50 euro) e sicuramente di basso livello.Ripeto, prezzi modici e cibo di buon livello, ma quando scegliete piatti di mare fate attenzione."
"ui_bubble_rating bubble_50","ottimo","ottimo ristorante mi è piaciuto molto servizio ottimo e prezzi giusti anche il locale è carino lo consiglio ci sono andato piu volte"
"ui_bubble_rating bubble_40","piacevole","consigliata da un'amica è stata una piacevole sorpresa cibo sia di terra che di mare veramente buono. la titolare ed il suo staff carini e disponibili. da quella volta ci siamo ritornati spesso e non ci ha deluso mai. consigliamo vivamente."
"ui_bubble_rating bubble_50","Non delude mai!! ","Che sia carne pesce o pizza io mi trovo sempre benissimo e soddisfatta!!! I prezzi sono giusti in rapporto con la qualità e il personale è davvero molto gentile!! Lo consiglio vivamente a tutti! Da rifare! "
"ui_bubble_rating bubble_50","Ottimo ","Sono di Roma e per 3 volte ho mangiato in questo ristorante. Devo dire ottimi prezzi personale attento e gentile, menu vario . Ma sopratutto i miei sinceri complimenti vanno allo chef... "
"ui_bubble_rating bubble_50","UN RISTORANTE CON L'ARIA DI CASA","Sono cliente abituale di questo ristorante semplice ma delizioso, con parcheggio comodissimo.Lo frequento spesso con amici, per festeggiare un compleanno o per fare due chiacchiere i a tavola. Menù ottimo e vario, porzioni sempre generose e buon rapporto qualità prezzo.La pizza è squisita così come i piatti a base di carne e di pesce. Questi ultimi, secondo me, battono di gran lunga quelli preparati da alcuni inspiegabilmente rinomati ristoranti di Senigallia. E che dire dello staff? Sono tutti estremamente gentili e attenti. Non so come facciano ma anche a distanza di tempo si ricordano i gusti dei clienti i e ti fanno veramente sentire a casa. E quindi complimenti allo chef e a tutti."
"ui_bubble_rating bubble_50","Pizza ottima, così come tutto il resto","Per me una delle migliori pizze della Vallesina, leggera e digeribilissima, oltre che molto gustosa; non capisco come altri recensori possano definirla pessima, come ho letto; è vero che il gusto è soggettivo e ci può stare che quel che per me è ottimo per qualcuno può essere solo discreto o sufficiente, ma addirittura pessima... mi fa pensare a qualcuno che prova molta acredine nei confronti di questo ristorante per chissà quali motivi... Comunque non solo la pizza ma anche il resto delle portate a mio parere sono ottimi.Tempi e personale nella media."
"ui_bubble_rating bubble_20","Cena estiva","Sono stato recentemente a cena in questo locale, non posso pronunciarmi sul rapporto qualità prezzo (in quanto ero ospite) ma la qualità è piuttosto bassa quindi se volete mangiare bene lo sconsiglio a priori..La pizza è anonima e le portate assaggiate (alcune a base di pesce) sono improponibili nel 2016 a mio avviso, da evitare."
"ui_bubble_rating bubble_40","Pizza fra amici","Locale un po anonimo e troppo fuori dal centro dove si mangia un' ottima pizza, ben lievitata e digeribilissima.Prezzi onesti, forse un po lentini nel servizio ma gentilissimi!Non da occasioni romantiche ma benissimo fra amici!!"
"ui_bubble_rating bubble_40","Ottimo.","Qualsiasi cosa prendi.. Mangi bene! Vado molto spesso, camerieri ottimi e gentili.. Prezzi giusti..la location ottima.. D estate si mangia fuori.. Nulla da criticare.. Ogni volta che sono andata ho mangiato molto bene.. Sono andata una sera anche con il mio cane ,molto gentili.. Mi hanno dato una ciotola per lui.."
"ui_bubble_rating bubble_50","Si mangia come a casa","Vado spesso à mangiare in questo ristorante con degli amici a pranzo. Il servizio è ottimo e piacevole e le portate sono sempre abbondanti e squisite e mai troppo unte come succede in molti ristoranti. I prezzi sono modici e l'ambiente è familiare. Sicuramente da consigliare."
"ui_bubble_rating bubble_50","Cena in relax","Martedi, serata tranquilla. Un piattone di tagliatelle agli scampi che sarebbe bastata per 3 persone, cotte al punto giusto, saporita al punto giusto. Da 10. "
"ui_bubble_rating bubble_30","Buon menù fisso.","A distanza di alcuni anni dall' ultima volta, sono ritornato a pranzo all'Orchidea. Ho pranzato con il menù fisso, pasta all'arrabbiata e costicine alla griglia, con delle porzioni abbondanti: cibo casalingo di buona qualità. Servizio veloce e preciso. Locale ben tenuto e arredato. "
"ui_bubble_rating bubble_10","Deprimente","La pizza è pessima, il locale angusto e poco appropriato a un ristorante. Personalmente non ho provato gli altri piatti ma non mi aspetterei niente di che..."
"ui_bubble_rating bubble_30","Ottima la pizza!","Locale niente di eccezionale, ma la pizza è veramente buona! La consiglio a chi piace fina..rimane molto leggera e gustosa. Anche il tiramisù era buono!"
"ui_bubble_rating bubble_50","La carbonara","Sono stato per lavoro in questo ristorante pizzeria e ho mangiato la più buona carbonara d'Italia!!.Nemmeno nel Lazio (in tanti locali)non è così buona!!"
"ui_bubble_rating bubble_10","Fa un po' tristezza","Un tempo sempre pieno ora caduto un po' in disgrazia dopo il cambio di gestione.Pizza non più buona (ho provato tre volte a mangiarla), il personale gentile ma freddo.... si respira un'atmosfera triste, tv che impera.Ho ritentato ultimamente a metà settimana ma ero solo io il mio amico e dopo un po' sono arrivate altre due persone... Non credo che ci metterò più piede."
"ui_bubble_rating bubble_30","insomma....","Ci siamo ritornati poichè l'estate scorsa ci eravamo trovati bene. Questa volta però hanno lasciato un pò a desiderare. Abbiamo ordinato pizze. Non discuto la bontà del condimento, ma troppo sottili. La mia era addirittura carbonizzata sul bordo ed io dico che non si presentano pizze così e la quantità quindi scarsa visto lo spessore che non vale i 7 euro pagati per una pizza. Il servizio a tavola senza lode e senza infamia."
"ui_bubble_rating bubble_30","Pizze nella media, prezzi medio/alti","Sono stato a cena con degli amici.Il servizio è stato impeccabile e i camerieri molto simpatici.La pizza è veramente fine e buona ma i prezzi sono abbondanti pensando alla quantità di condimento.I dolci sono normali (la crema catalana è da rivedere) e hanno prezzi abbastanza alti.Alla prossima!"
"ui_bubble_rating bubble_30","Buono ma con qualche pecca","Padre: Troppo lunga l'attesa. Circa un'ora solo per le patatine e olive ascolane.Un'ora e mezzo per ricevere 2 pizze. Qualità buona. Prezzo un pò alto. Una caprese (antipasto) a 9 euro mi sembra eccessivo. Madre:Tutto molto buono ma esagerata l'attesa.Figlio 1:Un po' troppo oleosa la pizza, però buona. Abbiamo mangiato le pizze da soli. Papà e mamma avevano già mangiato.Figlio 2:Tavoli troppo attaccati ma siamo stati in un gazebo al chiuso riscaldato da una stufa. Ci hanno fatto aspettare un po' per tutto, ma per le pizze esageratamente. Si son salvati grazie al fatto che era tutto buonissimo. Le olive all'ascolana veramente fantastiche ma il boom è stata la crepe alla nutella con la panna."
"ui_bubble_rating bubble_10","MAI PIU'","Lunedì sera. Ristorante semivuoto. Io e il mio ragazzo ordiniamo due pizze e due patatine. Dopo circa 10 minuti sono arrivate le patatine (l'unica cosa buona). Dopo Altri 10 minuti arriva la pizza del mio ragazzo....io aspetto altri 10 minuti e arriva il cameriere dicendo che si erano sbagliati con la mia pizza. (Da tener presente che ci sono due pizzaioli, locale semivuoto e si sbaglia pure 1 pizza su 2...) La pizza era strasottile, e si capiva che l'impasto non era cresciuto (il mio ragazzo è pizzaiolo) Io torno a casa con un bruciore di stomaco assurdo e il mio ragazzo è stato male di notte. Dulcis in fundo, quando siamo andati a pagare, la proprietaria ha solo pero bocca per dire la cifra e neanche ci ha salutati!!! MAI PIU'"
"ui_bubble_rating bubble_50","Ottima cucina e servizio","Ogni tanto ci andiamo di Sabato e anche se è sempre pieno il servizio è puntuale e preciso la cameriera sa dirti anche tra quanti minuti arriva il primo piatto e non sbaglia.Ottima la pizza, ottimi i primi e i secondi specialmente il filetto al radicchio. Vera specialità del dolce è la zuppa inglese, ottimi i prezzi che sono contenuti. Ci torneremo sicuramente"
"ui_bubble_rating bubble_10","Mai più!","Siamo stati sabato sera e già appena entrati abbiamo capito che il servizio lasciava desiderare,infatti tutto ciò è stato confermato dal pessimo servizio,attesa esasperante per una pizza e mangiare in un orrendo gazebo con tavoli di plastica messi alla meglio,se devo pagare per questo no!!!!!cmq la pizza non male leggera e friabile,ma di certo non torneremo più!!!!!!"
"ui_bubble_rating bubble_40","Buon ristorante","Ci sono stato un paio di volte ultimamente e devo dire che ho mangiato sempre molto bene, dalla pizza ai primi ed anche i secondi.Ristorante con una cucina che secondo me fa tutto abbastanza bene.La pizza è sempre stata buona.Servizio ottimo.Lo consiglio."
"ui_bubble_rating bubble_50","Il mio preferito a Jesi","Quando posso scegliere io il ristorante, la mia scelta cade sempre sull'orchidea. Non mi delude mai, soprattutto se arrivo presto 19:30 / 20:00 per avere posto ed essere servita velocemente, visto che é sempre pieno di gente e sul tardi il servizio rallenta. Il cibo é ottimo e abbondante, prezzi nella media, camerieri gentili, simpatici e disponibili. Portate decorate e belle da vedere oltre che da mangiare. Location accogliente. Stasera in 2, abbiamo speso 53 euro totali, per due antipasti completi di pesce, caldo e freddo, più un quarto di vino, un litro d'acqua, caffè e due dessert. Ovviamente gli antipasti erano abbondanti e il pesce fresco. "
"ui_bubble_rating bubble_10","solo se avete tanto tempo...","ok il mangiare è buono,la pizza in particolare..ma vogliamo parlare del servizio!?!x una tagliata,al sangue tra l'altro,1ora e 15 minuti di attesa....nn vale come scusa locale pieno anzi...dovresti augurartelo sempre!nn vale cucina intasata quando 2 tavoli vicino a noi hanno mangiato e pagato pur essendo arrivati dopo!nn vale assolutamente la cameriera che alza le spalle al sollecito...unica nota carina il cameriere gentilissimo che cerca di arginare:il pallino di gradimento è solo x lui"
"ui_bubble_rating bubble_50","Peccato non ci ho pensato prima!!","Io sono di Jesi e purtroppo avevo lasciato questo locale nel dimenticatoio da anni,chissà perchè. E' stata invece una piacevolissima riscoperta e la nuova gestione ha tutte le carte in regola per essere tra le migliori pizzerie di Jesi! Per chi ama la pizza poco spessa e cotta a legna,questo è il posto giusto. Il servizio è stato molto veloce(era un giovedì,quindi tranquillo) e soprattutto gentile e cortese,cosa che in altri locali a Jesi non ho trovato. E' sicuramente un posto che metto in cima alla lista dei preferiti"
"ui_bubble_rating bubble_50","Pizza leggerissima!!!","Sono andata in questa pizzeria con il mio compagno su consiglio di alcuni amici.Il locale é carino, accogliente e piacevole.La pizza è davvero buona!!! É molto particolare, nel senso che è molto sottile, dunque risulta particolarmente leggera! Gli ingredienti utilizzati per la farci tuta sono molto buoni.Personale cordiale e prezzi onesti.Consigliato!"
"ui_bubble_rating bubble_40","Capitati per caso","Piacevole sorpresa porzioni abbondanti, cibo di buona qualità, servizio cortese e attento, prezzo adeguato."
"ui_bubble_rating bubble_50","Decisamente migliorato","Il cambio gestione ha dato al locale un ulteriore incremento di qualità. Personale sempre cordiale e molto competente, piatti sempre eccellenti (pizza favolosa, primi anche). Al momento a Jesi non esiste posto migliore."
"ui_bubble_rating bubble_30","Normale","l cibi sono abbastanza buoni, soprattutto i primi. I secondi e i contorni però troppo salati. Il servizio è molto lento, anche se il personale è cordiale e disponibile. L'ambiente è accogliente e spazioso."
"ui_bubble_rating bubble_40","Ottima pizza","Che dire il cambio gestione ha funzionato, l'orchidea da Mimma è ottimo per le pizze gustose, sottili e ben cotte, consiglio a tutti con ottimo rapporto qualità prezzo."
"ui_bubble_rating bubble_50","Brava Mimma !!!","Che dire dell'Orchidea da Mimma.... ottimo !!!Porzioni abbondanti,menù ricco, ottima cucina, sia pizzeria che ristorante con carne e pesce.Locale molto pulito, personale simpatico, cordiale ed attento in tutto.Pranzo con menù turistico a 12 euro, primo, secondo, contorno, acqua, vino e caffè.... direi quasi da non credere, molto spesso capita di trovare locali con le stesse cifre ma non di certo con le stesse qualità e quantità !!!Per cenare nel weekend conviene prenotare.Facile da raggiungere, ampio parcheggio."
"ui_bubble_rating bubble_40","Buono!!","Ristorante storico di Jesi sempre da prendere in considerazione per un pranzo o una cena senza pretese! Menù con piatti classici e pizza ma tutto buono! Servizio cordiale e gentile e prezzi accessibili!"
"ui_bubble_rating bubble_50","La pizza è ottima e il personale gentilissimo","La pizza è ottima e al contrario delle altre recensioni preferisco di gran lunga 3000 volte la nuova gestione  Orchidea da Mimma sempre cordiali, pizza buonissima e prezzi onesti.Ampio parcheggio, ti fanno la pizza da asporto anche alle 11 di sera.Nel week occorre prenotate ma va bene così perché il posto merita."
"ui_bubble_rating bubble_20","Lenti","Purtroppo devo fare una recensione negativa. Molto lenti nel servire la pizza, circa 1 ora. A onor del vero ci avevano avvertito ma si parlava di 20 minuti. Insalatona servita già condita e un primo che faceva il bagno nell'olio!Nota positiva gli stuzzichini fritti."
"ui_bubble_rating bubble_50","ottimo qualità e prezzo","Siamo stati un pomeriggio a pranzo 12euro completo primo secondo con contorno e mezza acqua .senza coperto direi ottimo."
"ui_bubble_rating bubble_30","ottima pizza.","Dopo tempo immemorabile, in compagnia di amici ho avuto l'opportunità di cenare nuovamente in questo ristorante/pizzeria che ha recentemente cambiato gestione. Il locale si presenta molto curato e pulito, ottima la varietà delle proposte offerte riguardanti sia il ristorante che la pizzeria con ricette tradizionali alle quali si accostano anche nuove proposte molto sfiziose.il personale è molto gentile e veloce nel servire ai clienti le pietanze ordinate dai clienti proponendo loro anche le specialità dello chef. Rapporto qualità/prezzo davvero ottimo. Consigliato sia per comitive di amici che per famiglie."
"ui_bubble_rating bubble_40","Nuova gestione, prodotto sempre apprezzabile","Recente cambio di gestione, locale rimasto più o meno lo stesso. Pareti riverniciate, molto pulito. Comoda l'allocazione. Cuoco e pizzaiolo sono gli stessi della precedente gestione, nuova la proprietà. PEnne alla vodka ottime, carne tenera, ottima la pizza."
"ui_bubble_rating bubble_20","scarsino...","Ci sono andato solo una volta con mia moglie ed ho notato il locale abbastanza curato, personale gentile e disponibile, peccato che le pizze da noi ordinate non erano il massimo....buon rapporto qualità/prezzo, comunque si può fare meglio...."
"ui_bubble_rating bubble_40","ottimo ristorante","ristorante che ti propone una grande varieta' di menu', io ci vado spesso a mangiare la pizza, ma alla fine quando sono li non riesco a resistere alle altre specialita' che mi propongono e prendo di tutto.Locale carino e personale gentile. Da provare"
"ui_bubble_rating bubble_20","qualità scadente","ambiente ben curato, purtroppo il servizio e la qualità dei primi lasciano molto a desiderare ci sono andato una volta per caso e non ci sono tornato più."
