"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Pranzo ","Ho pranzato per due volte questo mese nel questo ristorante, e sono felicissima di lasciare la mia opinione, innanzitutto tengo precisare che un anno fa sono stata a cenare quando c'era la vecchia gestione e ero rimasta delusa,cosi delusa che avevo paura di ritornarci, ma questo mese avevo visto pubblicità che aveva nuova gestione e cosi sono tornata. E non ho sbagliato, il ristorante e un altra cosa, pulitissimo, il personale e gentilissimo, il cibo ottimo e un prezzo bassissimo. Consiglio a chiunque vuole assaporare il buon cibo asiatico questo e posto giusto a jesi. "
"ui_bubble_rating bubble_50","Ci piace molto","Sono già diverse volte che andiamo a mangiare in questo ristorante e sempre a pranzo .Siamo molto soddisfatti della qualità del cibo dell ambiente caldo e pulito,della cameriera e la formula 4 piatti a 8€"
"ui_bubble_rating bubble_50","Pranzo eccezionale","Siamo stati a pranzo io e mia moglie e abbiamo fatto la formula all you can. Devo dire che siamo rimasti senza parole. Cibo ottimo , locale pulito e personale cortese. Abbiamo mangiato benissimo e in tempi rapidi. Il Tofu era squisito. Ci ritorneremo sicuramente. Consiglio vivamente. Unica pecca il locale era un po freddino. Capisco l'orario ( le 12) però..... . Comunque ottimoTIZIANO E TONIA."
"ui_bubble_rating bubble_50","Buonissimo!","Il cibo è molto buono ,ravioli scottanti ,susci spettacolari!Il servizio durante la settimana è molto veloce.Camerieri gentilissimi!Torneremo di sicuro!"
"ui_bubble_rating bubble_20","Non soddisfatta ","Premetto che mi aspettavo di trovare il tanto amato “haru” ma invece non è stato così...Camerieri poco simpatici e molto lenti... ho dovuto chiamare la ragazza che prima di venire da noi ha finito con tranquillità di sistemare dei tavoli, il locale era quasi vuoto a fine servizio erano le 14... poteva finire dopo e venire da noi per prenderci l’ordine ...Sushi buono... non eccezionale... buoni i primi gli spaghetti di soia ed il riso,meno i tagliolini con verdure arrivati freddi,secchi,come se fossero stati riscaldati,buoni gli involtini, pessimo il tofu con funghi e bambù ,da evitare.Ci sono altri “all you can eat” di qualità migliore e sicuramente con personale più simpatico. Ritornerò quando si faranno un po’ di esperienza, visto che ha iniziare da poco."
"ui_bubble_rating bubble_50","Eccezionale","Miglior all you can eat della zona! Il sashimi di salmone è eccezionale, pesce crudo buono e con un ampio menù.Personale cortese ed educatoLeggo molto commenti sui tempi di attesa, per ora sono stata 3 volte da quando hanno aperto e non ho mai avuto questo tipo di problema.Ritornerò sicuramente!"
"ui_bubble_rating bubble_30","Invecchiare mangiando... ","Locale che sostituisce 'Haru', che offre un buon sushi (quello che abbiamo assaggiato) ma che, come da titolo, ti siedi che hai 30 anni e ti alzerai dal tavolo che ne avrai compiuti 32. Siamo arrivati alle 20:50 e ci hanno portato i primi piatti alle 21:40... edamame e zuppa miso! Alle 22:34 sono arrivati i primi sushi: 2 roll uramaki di buona qualità; ma adesso che sono le 22:53 stiamo ancora aspettando Gunkan e Nigiri. Va bene che è sabato, va bene che il locale è pieno, va bene che siete aperti da poco ma aspettare 2 ore per un paio di piatti non ha nessuna giustificazione, e nell'attesa notiamo una confusione assoluta: piatti sbagliati portati a più tavoli, camerieri che corrono senza un senso per tutta la sala senza prestare attenzioni ai clienti, tavoli lasciati dagli avventori mai sparecchiati. L'incertezza padrona assoluta. Abbiamo tutto il tempo di scrivere, leggere e correggere la nostra recensione, e adesso che sono le 23:06 dei nostri piatti neanche l'ombra, nonostante un paio di sollecitazioni e di questo alla fine ci lamenteremo sicuramente con chi di dovere... Sarebbe necessario apportare ottime correzioni nel servizio affinché questo locale non tramonti rapidamente.Ore 23:13... abbiamo fame...AIUTO!"
"ui_bubble_rating bubble_10","Cena rovinata","Siamo arrivati alle 20:30, abbiamo dovuto aspettare mezz'ora per ordinare (perché li abbiamo chiamati, altrimenti chissà quando li avremmo visti), le pietanze cotte sono arrivate fredde di frigo, il sushi al salmone sapeva di muffa, e dopo due ore erano arrivate neanche una metà delle portate ordinate. Ce ne siamo andati con la fame e uno scarsissimo servizio e comprensione da parte dello staff."
"ui_bubble_rating bubble_40","Incredibile","Ci siamo andati a pranzo giusto per vedere com'era il sushi.....e devo ammettere che siamo rimasti travolti dalla qualità dei prodotti e dalla vastità del menù ... assolutamente consigliato ... un ristorante all You can eat diverso dagli altri....bravi"
"ui_bubble_rating bubble_50","Il migliore sushi di Jesi ","Sono stato con la mia compagna in questo ristorante e vi devo dire che si mangia veramente bene il pesce è veramente freschissimo lo consiglio a tutti"
"ui_bubble_rating bubble_40","buono","Buono e variegato il menu, servizio cordiale.Preferisco mangiare direttamente lì piuttosto che il take away.Qualche pecca sul ramen ma per il resto molto buono e ci sono anche varie scelte di menù e relativi prezzi."
