"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Pizza buonissima!","Abito praticamente a 2 passi da questa pizzeria ma non ci vado solo per quello. E' un posto che adoro, secondo me la pizza è davvero molto buona. Prezzi competitivi e personale davvero gentile, bravi ragazzi!"
"ui_bubble_rating bubble_50","ottima per la posizione!!!","buonissima pizza, vicino alle scalette del cavalcavia, parcheggi la macchina prendi e vai in centro!!! quella più buona a mio avviso è la pizza ripiena con salsa rosa e gamberetti divinaaaaaaaaaaaa!!! consigliata a tutti!!"
"ui_bubble_rating bubble_50","Bravi","Proprio sul viale centrale di jesi ho gustato una buona Pizza con un ottimo impasto, molte tipologie di sapori e prezzi contenuti. Andateci e non vi pentirete."
"ui_bubble_rating bubble_50","Bella pizzeria","Piccola Pizzeria gestita da ragazzi.Prezzi bassi - pizza buona e onesti.Mi ricordo che una volta visto che avevano finito i funghi sulla pizza non ne avevano messi tanti mi hanno abassatO i ll prezzo."
"ui_bubble_rating bubble_50","Tanta scelta! ","Una pizzeria fantastica! Ottime le specialità! Pizze e calzoni a volontà!! Personale molto gentile ed educato! Locale pulito e luminoso! Bravo Valentino! Consigliato a tutti al 100%!!! Non vedo l'ora di tornarci! "
"ui_bubble_rating bubble_40","Nella botte piccola c'è il vino buono","Minuscolo locale situato in zona Cavalcavia.Pizza buona, croccante, condita in maniera magistrale.Servizio cordiale e puntuale!"
"ui_bubble_rating bubble_50","CHE PIZZA!","Qualita' e cortesia prima di tutto. Pizza buonissima,asciutta,croccante e farcita con ottimi ingredienti. Massima puntualita' sulle ordinazioni fatte. In questo momento a Jesi,per noi ,e' il TOP. N.B. Rapporto qualita'-prezzo imbattibile!"
"ui_bubble_rating bubble_50","Hat Off!","Pizza buonissima,molto bel condita e con ingredienti di facile riconoscibile qualita',,mozzarella di bufala buonissima.Preciso e veloce nella tempistica ,,20 pizze 80 euro!!!.Sfido a trovare una qualita'prezzo migliore a Jesi.Complimenti sentiti e sinceri dalle 50 persone che hanno mangiato la vostra pizza.Saluti,Giovanni"
"ui_bubble_rating bubble_50","Un'angolo di gustosa sorpresa!","Buonissima pizza(gustosa, ricca ma digeribile), prezzi ragionevoli e cortesia! Consigliata assolutamente!"
"ui_bubble_rating bubble_50","Valentino il grande","Qualità eccellente, cordialità del titolare impagabile e soprattutto onesto. ambiente giovane curato pulito e molto molto disponibile."
"ui_bubble_rating bubble_50","Complimenti!!","da Torino a Jesi per vacanza..... Posso confermare che si tratta di una fantastica pizza..... Averne da noi di così buone!!! Pizza sottile ed ottimi ingredienti ..... La pizzeria era in chiusura e la cortesia del titolare è stata unica: ha riacceso il forno solo per fare le nostre quattro pizze! Consigliatissima, se fossi di zona non avrei dubbi.... Sarebbe la mia pizzeria di fiducia!"
"ui_bubble_rating bubble_50","Semplicemente ottima!","Conosciuta casulmente una domenica pomeriggio è oramai la mia pizzeria da asporto di fiducia.Le basi, sottili e croccanti, unite ad ingredienti semplici e di qualità rendono questa pizza gustosa e leggera...super digeribile!La gran varietà di scelta e la cortesia dei titolari completano il quadro di questo eccellente esercizio commerciale."
"ui_bubble_rating bubble_40","APPROVATA!","simpatia e cordialità ne fanno da padrone, per non parlare poi della pizza molto gustosa e soprattutto delle focacce squisite! consiglio di farci un salto!"
"ui_bubble_rating bubble_50","piacevole","Ho conosciuto questa pizzeria per aver acquistato un coupon su tuttoshopping che prevedeva pizza + patatine + bibita da asporto... ho prenotato le pizze nel pomeriggio, quando sono andata a prenderle vedendo che c'era anche un piccolo bancone con 4 sgabelli ho chiesto se potevamo mangiarle lì senza arrivare a casa con le pizze fredde... pizza MOLTO buona, personale gentile... sicuramente ci tornerò!"
"ui_bubble_rating bubble_40","provata con il coupon!","Abbiamo ordinato una capricciosa ed una stracchino, rucola e prosciutto crudo. Specialmente quest'ultima pizza, presa presso altre pizzerie, tende a deluderci in versione da asporto in quanto,avendo degli ingredienti messi a crudo, con il calore e l'umidità della scatola tendono a cuocersi con l'effetto lesso....In questo caso è rimasta perfetta e non gommosa!!!!La pizza è molto sottile, ben condita ma allo stesso tempo leggera e facilmente digeribile.Nel coupon erano previste anche due lattine e due porzioni di patatine.Il locale è piccolo ma nuovo e pulito.Il servizio è stato rapido e puntuale.Da porvare!!"
"ui_bubble_rating bubble_40","prova coupon riuscita","L'offerta del coupon è ottima, la pizza è leggera e di buona qualità.Il servizio è puntuale. I prezzi anche da listino sono convenienti."
"ui_bubble_rating bubble_40","PICCOLO MA BUONO!","Ieri di passaggio, e per consumare un coupon, ho preso la pizza in questo locale. Mi sembra che abbia recentemente cambiato gestione, di sicuro piu' accogliente e professionale della precedente!!! L'impressione che mi ha fatto a tatto e' stata gradevole. Un po' piccolino il locale, ma caldo e accogliente dove puoi' prendere una pizza veloce e via, senza pero' rimanere tantissimo, dato la ristrettezza dell'ambiente. A casa ho potuto assaggiare la pizza, e devo dire l'abbiamo trovata veramente gustosa e invitante, di qualita' superiore alla media delle altre pizzeria in zona. Quindi la pizzeria Il Cavalcavia e la pizzeria dove poter prendere la pizza d'asporto senza attendere molto e senza fronzoli di sorta. Insomma un buonmordi e fuggi. Prezzi nella media, qualita' buona. Sicuramente ci riprendero la pizza per le mie cene veloci a casa. Salutoni a tutti!!!"
"ui_bubble_rating bubble_20","Piccolo e assolutamente mediocre","Pizzeria minuscola, neanche il posto per appoggiarsi, figuriamoci sfogliare un quotidiano (peraltro non presente) mentre si fa una pausa di 2 minuti. Pizza senza infamia e senza lode. In confronto con tutti gli altri posti simili in città direi che putroppo è uno dei meno buoni."
"ui_bubble_rating bubble_50","I calzoni frittiiiiiiii","...calzoni fritti più buoni di jesi!!! senza nulla togliere alla pizza, che è ottima...ma i calzoni fritti sono i migliori di jesi!!!"
"ui_bubble_rating bubble_50","Botte piccola...vino buono!!","Sicuramente una delle pizze più buone di Jesi, per non parlare poi delle focacce...deliziose!! Locale piccolino ma caldo e accogliente. Personale sempre disponibile. Consigliatissimo!"
"ui_bubble_rating bubble_50","Speciale","Ci troviamo a passare per iesi, e per il corso ci indicano una pizzeria al taglip aperta da poco.... siamo stati fortunati la pizza ers veramente buona l'impasto croccante e digeribile i gusti molti asdortiti e per il momoento i prezzi sono davvero cimpetitivi fanno anchr le pizzr da asporto. Il titolare è gentile e disponobile consigliatissima voto alla pizza 7/5 -8"
"ui_bubble_rating bubble_50","In un cantuccio di Jesi, il tempio della pizza farcita!","Ubicata lungo il Viale della Vittoria, la pizzeria del Cavalcavia è stata una vera e propria rivelazione! Il peronale gentile, affabile e cortese ed il localetto accogliente e dall'atmosfera familiare, contribuiscono a renderla una tra le più buone pizzerie ( se non addirittura la migliore!) di Jesi in cui trangugiare ed abbandonarsi ad incommenurabili peccatucci di gola! Ma a far da protagonista è ovviamente lei: la pizza!! La scelta è piuttosto ampia e variegata, gli ingredienti di percepibile qualità ed i prezzi modici! Personalmente, fra le tante, ho apprezzato maggiormente quella farcita: soffice ma al tempo stesso croccante, è declinata con diverse tipologie di farciture, tutte caratterizzate da ingredienti semplici ma sapientemente combinati e tali da ingenerare connubi gustosi e in taluini casi raffinati...insomma..perfetti!! Pizzeria del Cavalcavia: un' estasi di piacere per gli occhi e per la gola!!"
"ui_bubble_rating bubble_50","Pizzeria del Cavalcavia... sorprende che non ti scordi più la via!","Ci sono capitata per caso, e son rimasta sorpresa per la varietà e la novità della pizza farcita! Per non parlare dei prezzi bassissimi a fronte di ottima qualità degli ingredienti!! Eccellente sia la pizza a pezzi che quella al piatto! Un'idea divenuta realtà!"
"ui_bubble_rating bubble_50","Grande pizzeria!!!","Pizzeria del cavalcavia! Nel senso che cavalca la via! Eh si...perché nel viale della vittoria è sicuramente la pizza più buona che si possa mangiare e per di più a prezzi modici! E sicuramente una delle pizzerie più buone a Jesi. Personale gentilissimo e cordiale pronto a soddisfare ogni richiesta! "
"ui_bubble_rating bubble_40","Merenda al volo....","Locale molto pulito ed accogliente. Personale gentile, ottimi prezzi e buona qualità.MI sono trovato bene... è un pezzo che non passavo, ma ora è una nuova gestione e promette bene. ,"
"ui_bubble_rating bubble_50","Un posto piccino piccino dai grandi grandi sapori","Un localino minuscolo in viale della Vittoria a Jesi,pizza buonissima,sottile,croccante,ben condita,ragazzi dietro il banco molto molto gentili,possibilità di pizza al piatto da asporto a prezzi veramente modici( tra l'altro ogni 9 pizze una viene omaggiata) cosa chiedere di più?!?!"
"ui_bubble_rating bubble_50","Pizzeria del cavalcavia....la migliore che ci sia!!!!","Pizza al taglio ma anche al piatto davvero eccellente staff veramente gentile e disponibile rapporto qualita'/prezzo ottimo provare per credere."
"ui_bubble_rating bubble_50","Finalmente digerisco la pizza !!","Sono contento di poter mangiare pizza e digerirla così bene in un ambiente piacevole con personale sorridente all'ascolto del cliente"
"ui_bubble_rating bubble_50","Fantastic :)","Pizza buonissima, alta digeribilità, scelta molto vasta ;) prezzi molto buoni . Il personale molto gentile,sorridente , molto educato e molto veloci nel servire. Locale famigliare ,colarato e pulitissimo !! consigliato a tutti gli amanti della vera pizza italiana ;) Complimenti!!!"
"ui_bubble_rating bubble_20","Pizza poco digeribile e commessa disattenta","Ho avuto modo di provare la nuova Pizzeria del Cavalcavia sperando che qualcosa di nuovo giungesse a Jesi in fatto di qualità. Purtroppo cosi non è stato.A parte la commessa che serve al banco, estremamente lenta e poco attenta [mi ha addirittura detto che non mi ero spiegato bene sull'ordinare una o due pizze, quando lo avevo ripetuto almeno due volte!] la pizza è dura e poco digeribile.Consiglio al gestore di provare un impasto kamut, farina che permette un alta digeribilità e magari di farla un poco più spessa in modo da renderla più soffice.Interessante la promozione che ogni tot. pizze ne puoi prendere una gratis. Prezzi delle pietanze e bibite competitivi."
"ui_bubble_rating bubble_50","Non la solita pizza da asporto","Cordialità e un sorriso accompagnano Una pizza leggera e gustosa... Da provare le ottime focacce e la pizza al piatto. Una nuova apertura che vale la pena provare."
