"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_10","Da sconsigliare","3 pizze sbagliate su 6, 1 se l'erano scordata.. .2 tagliate richieste al sangue erano ben cotte.. 1 piatto di polipetti e polenta in cui la polenta non c'era... scuse non plausibili a giustificare gli errori... e maleducazione nelle risposte... Non torneremo di sicuro e non lo consiglieremo nemmeno..."
"ui_bubble_rating bubble_20","Pizza buona, ma personale scortese","Abbiamo preso 6 pizze d'asporto, pizze buone e prezzo eccellente per la promozione, ma titolare un po' scortese: quando siamo entrati nessuno ci ha salutato, abbiamo detto il nome dell'ordine e con tono scocciato ci è stato detto:''aspettate!''.Le pizze sono arrivate dopo una piccola attesa accettabile, ma la titolare era sparita e nessuno poteva farci lo scontrino, per 10 minuti l'abbiamo aspettata, mentre osservavamo le pizze raffreddarsi!"
"ui_bubble_rating bubble_10","Le linguine non sono tagliatelle","Ho fatto sosta a Jesi ne mio viaggio verso la Puglia, stanche per il viaggio abbiamo cercato un ristorante nelle vicinanze del nostro B&B abbiamo ordinato (da asporto) spaghetti alle vongole e linguine allo scoglio. Quando abbiamo aperto i pacchetti abbiamo trovato bucatini con le vongole oltretutto troppe erbe forse erba cipollina o timo ma dava fastidio....le linguine erano diventate tagliatelle, il sugo passata di pomodoro con pesce aggiunto..."
"ui_bubble_rating bubble_40","ottima la nuova gestione","Siamo ritornati per provare la nuova gestione.Tavolo prenotato per otto persone. cinque pizze, uno stinco ,una carbonara e paccheri ai frutti di mare . tutto molto buono. Attesa compatibile con il sabato sera. Dessert millefoglie veramente superbo.prezzo adeguato . da ritornarci"
"ui_bubble_rating bubble_20","Attesa infinita","Abbiamo aspettato ben un'ora e mezza/tre quarti dopo l'ordinazione per vedere i nostri piatti arrivare... eravamo gli unici rimasti. Delusi"
"ui_bubble_rating bubble_30","Prima volta","Locale anonimo all'esterno, ma una volta entrati si gode di una bellissima sala divisa da archi in ferro battuto, ben apparecchiata la tavola e molto belli i bicchieri per l'acqua. Le pizze, molto sottili ma non secche, guarnite bene e abbondantemente. Servizio rapido e camerieri perlopiù sorridenti. La pecca ? Per me e gli altri commensali un po' troppo rumoroso."
"ui_bubble_rating bubble_40","Locale carino, cucina eccellente, ottimo rapporto qualità prezzo.","A pranzo con amici, abbiamo mangiato degli antipasti (la fortezza e quello con la crescia) abbondanti e veramente sfiziosi, ottimi primi alla crema di ceci salsiccia e rosmarino, uno stinco di maiale perfettamente cotto e morbidissimo. Una vera chicca il pane caldo fatto in casa. I proprietari sono veramente gentili. Prodotti di qualità. Possibilità di pranzo a menù fisso convenientissimo. Rapporto qualità prezzo eccellente. Da tener presente."
"ui_bubble_rating bubble_20","due stelle, ..solo per la gentilezza, ..per il resto tutto da rivedere!","disorganizzazione completa! siamo in coppia, sabato sera, locale non pieno. Ordino mezzo litro di vino alla caraffa, ..primo errore, portano un quartino, lo faccio notare, mi viene portato un altro quartino. Fin qui tutto ok! ...adesso viene il bello, ..ordino una pizza ai frutti di mare e ..giuro ..attendo 1 ora e mezzo!!! ..il bello è che dopo 45 minuti arriva una cameriera con fare concitato che dice: ...ancora c'è tempo, ..perché i frutti di mare vanno cotti a parte !!??? ( forse li andate a pescare quella sera stessa mi verrebbe da aggiungere!) ..morale della favola: mi portano una fornarina ( dopo 45 minuti che già aspetto!) per ingannare l'attesa!!!!! ...infatti attendo altri 45 minuti e finalmente la pizza arriva ( dopo che la mia compagna ha già terminato la sua da almeno 1 ora!) .. nel frattempo assisto a scene fantozziane con cameriere che chiedono ad ogni tavolo per chi fosse il gelato o le bottiglie d'acqua ecc, ...finalmente arriva la pizza, discreta, un po' troppo pomodoro. A parte la discreta qualità e la gnntilezza del personale per il resto DISORGANIZZAZIONE COMPLETA!"
"ui_bubble_rating bubble_20","C’è di meglio","Sono capitato in questo ristorante quasi per caso visto che ho trovato pieno in un altro locale della città. Che dire.. personale scortese, tempi di attesa troppo lunghi, non si può dire che si mangi male ma i prezzi sono troppo alti per ciò che viene offerto. Buona la posizione vicina al centro. In conclusione c’è di molto di meglio in zona.. "
"ui_bubble_rating bubble_20","Niente di che","Servizio gentile, locale, cibo e pizza anonimo. Un posto in cui dopo tre giorni ti scordi di esserci stato!"
"ui_bubble_rating bubble_50","ECCELLENTE ","Personale simpatico e competente, Cibo eccezionale. Luogo pulito e ordinato. Ristorante davvero CONSIGLIATO! "
"ui_bubble_rating bubble_30","Senza fame senza tempo","Ristorante di recente ristrutturazione ben arredato.Personale non molto al servizio del cliente fai tre domande a tre camerieri diversi tutti si sì sì mi informo nessuno che ti da una risposta. Diamo un punto a favore al cibo che obbiettiva mente non è male ma tempi di attesa molto lunghissimi portate servite in maniera irregolare non si riesce di finire di mangiare tutto insieme 2 punti a sfavore per il conto molto salato senza neanche aver preso dolce e caffè "
"ui_bubble_rating bubble_30","Per gli amanti della pizza sottile","La pizza è molto sottile, ma discreta; i tempi di attesa un po' troppo lunghi; locale carino e personale cordiale."
"ui_bubble_rating bubble_30","Buona location a ridosso del centro storico","Buona location a ridosso del centro storico; La mia prima esperienza con questa gestione, io e la mia famiglia; taglieri e primi e dolci, tutto buono; servizio gentile ma dovrebbe essere un po più veloce (il locale era ancora vuoto); Prezzo un po' superiore alla media. I locali gradevolii sono stati rinnovati. Il ristorante ha grandi opportunità per crescere."
"ui_bubble_rating bubble_10","DA DIMENTICARE","Dopo aver prenotato alle 9 ci fanno sedere alle 10. La pizza scadente e la pasta appena decente. Più volte abbiamo dovuto chiedere le posate perché mancavano e i dolci erano assolutamente scadenti.Prezzo sproporzionato."
"ui_bubble_rating bubble_50","Cena con amici. ","Siamo venuti in questo ristorante per la prima volta sabato 28 ottobre, verso le 20:45 non avevamo prenotato ed abbiamo aspettato un quarto d'ora prima di accomodarci, il locale era strapieno. La sala ben organizzata e posso assicurarlo perché lavoro anch'io in questo settore,la cucina ottima e genuina. In 45 min. abbiamo mangiato due antipasti e due primi.. Ottimo!! Dolci casarecci e digestivo al banco. Sono sbalordito per un tavolo accanto a noi che si è lamentato con il cameriere per i tempi, che in mezz'ora hanno mangiato fritti e pizza.. Mai visto. "
"ui_bubble_rating bubble_10","Pizza insipida, servizio pessimo.","Sabato sera, ore 20.15, locale ancora semi-vuoto (da lì a poco si sarebbe riempito). Eravamo 2 famiglie con bambini. Prima ancora di farci sedere e senza darci il tempo di liberarci da giacche e borse una cameriera frettolosa, senza un minimo di sorriso, che stava FASTIDIOSAMENTE MASTICANDO UN CEWINGUM (e così ha fatto x tutta la serata), ci porta i menu e ci chiede cosa avremmo voluto bere. Appena due minuti dopo vengono a prenderci l'ordine per le cose da mangiare. In meno di 5 minuti ci vengono serviti alcuni stuzzichini fritti (patatine, mozzarelle, ecc) dimenticando le salse, e contemporaneamente le pizze, a mio giudizio insipide, inconsistenti e farcite con il contagocce. Per farla breve....in meno di un quarto d'ora avevamo già finito di mangiare e la tavola è stata liberata dai piatti vuoti. Nel frattempo il locale si è riempito, le cameriere impegnate altrove non ci hanno più degnato di uno sguardo, nessuno si è preoccupato di sapere se volevamo ordinare qualcos'altro. Dopo circa 50 minuti un ragazzo ci ha chiesto se volevamo il caffè... (e i dolci??).... volevamo prima dei dessert, con la specifica richiesta che uno di questi, il salame al cioccolato, per motivi di intolleranza alimentare fosse servito tassativamente al naturale, senza alcun tipo di decorazione o altre farciture varie, come frutta fresca o granella. Indovinate un po??? Ma la cosa più assurda è stata la risposta del cameriere... in cucina si sono accorti dell'errore ma hanno detto che le decorazioni si possono scansare facilmente. Il dessert è stato rispedito al mittente. Infine, delusione su delusione, ormai eravamo lì...abbiamo ordinato i caffe. Ovviamente si sono dimenticati di portarci lo zucchero, che abbiamo dovuto richiedere, altrimenti il cameriere non si sarebbe nemmeno accorto. Locale candidato alla prossima serie tv Cucine da incubo. MAI PIU!"
"ui_bubble_rating bubble_40","Ottimo cibo espresso e servizio","Locale accogliente, arredato con gusto. Abbiamo mangiato molto bene, l'antipasto abbondante, tutti salumi freschi e nostrani. Primi piatti saporiti. Buon rapporto qualità-prezzo (i primi introno ai 9/10 euro). Servizio ottimo, cameriere sempre disponibile e attento alle esigenze dei clienti. Non do voto eccellente perchè quel giorno mancavano 3 dolci dal menu, di cui uno che avrei voluto assaggiare. Consigliato!"
"ui_bubble_rating bubble_40","ottimo cibo","La cosa principale, ovvero il cibo, l'ho trovato eccellente. Ho mangiato tutto pesce e mi sono stupito per la qualità eccellente di ogni portata...niente da ridire, ottimo!Chi era con me ha mangiato la pizza e dice che fosse buonissima, ma non l'ho assaggiata personalmente quindi on so.Il locale è rinnovato ed è gradevole...uno stile non particolarmente vistoso ma che sicuramente a Jesi mancava.Tutto perfetto però non è, va detto.Ha bisogno sicuramente di alcuni aggiustamenti per perfezionare dettagli che, all'inizio di una nuova gestione, possono essere normali...per cui non terrò in considerazione un paio di cose che se fossero accadute in un ristorante rodato avrei trovato inaccettabili. Ho apprezzato comunque l'ammissione degli errori e la propensione a rimediare nel migliore dei modi.Diamogli un po' di tempo per assestarsi al meglio."
"ui_bubble_rating bubble_30","Buon ristorante","Pizza molto buona e digeribile, ambiente un pochino piccolo ma comunque accogliente.Personale gentile e disponibile, buono il rapporto qualità/prezzo."
"ui_bubble_rating bubble_50","Una piacevole sorpresa ","Siamo stati piacevolmente sorpresi da un Locale recentemente rinnovato moderno molto bello ed accogliente cibo molto buono con una bellissima presentazione ottimi primi ed una buonissima pizza ,personale molto gentile ed accogliente servizio veloce e accurato, ci ritorneremo sicuramente ."
"ui_bubble_rating bubble_50","Piacevole serata","Aintipasto di mare presentato molto bene e buono, gnocchi al nero di seppia con carciofi fritti di alto livello, tutto molto buono"
"ui_bubble_rating bubble_30","Pizza buona ","Pizza buonissima ma consiglio assolutamente di non andare il sabato. Secondo me se il locale è troppo piccolo per il numero di clienti. Impossibile non ascoltare i discorsi dei tavoli vicini visto la vinanza"
"ui_bubble_rating bubble_50","Il più bello locale di JesiConsigliato ","Sabato sera con amici....Bellissimo ristorante e un bel' servizio al tavolo e personale di grande professionalità! Consigliato antipasto di pesce,primo di pesce e la pizza (quello che ho mangiato)forse è il migliore ristorante di Jesi!!! Consigliato anche per Domenica a pranzo con famiglia!"
"ui_bubble_rating bubble_10","1 ora e 20 minuti ","Io e i miei 6 amici siamo andati a provare la nuova gestione del locale, pieni di speranze. Il locale era pieno, ma sicuramente non ci aspettavamo un trattamento del genere: un'ora e dieci minuti per aspettare 6 delle 7 pizze! Dopo altri 10 minuti, a seguito di varie sollecitazioni, finalmente, è arrivata l'ultima pizza! La pizza comunque non era male e alla fine non ci hanno fatto pagare l'ultima pizza per rimediare all'ora e venti minuti di ritardo!"
"ui_bubble_rating bubble_40","Piacevole sorpresa.","Incastonato nei pressi del centro storico di jesi, il locale si presenta elegantemente rinnovato. Sobrio, luminoso e accogliente, propone un menu di piatti classici ma molto ben fatti. Apprezzabile il pesce, gustoso il fritto, morbida la tagliata ed ottima la pizza. Ciliegina sulla torta i dolci. Buoni e ottimamente presentati. Nota stonata: nel fine settimana (sabato) il servizio va un po in affanno, ma portare un Po di pazienza per gustare questi piatti ben preparati è sopportabile. Prezzo giusto e personale simpatico completano il quadro.Consigliato."
"ui_bubble_rating bubble_50","Top!! ","Sono stato più di una volta in questo locale e devo dire che da quando c'è la NUOVA GESTIONE è tutto più accogliente e grazioso, clima molto tranquillo e familiare. A renderlo tale sono soprattutto i piatti gustosi, pizze ottime, niente da ridire !! E poi diciamocelo quale altro locale ha un divanetto così !! Consigliatissimo "
"ui_bubble_rating bubble_30","Media qualità, ottimo prezzo","Sono stata in questo ristorante ieri sera con i miei amici. LOCATION: 3 su 5. Ho trovato l'interno del ristorante abbastanza anonimo. Nessun dettaglio mi ha colpito particolarmente. Atmosfera gradevole.MENÚ: 3 su 5. Ho assaggiato pizze più buone, ma anche di molto peggio a Jesi. La qualità del cibo rientra nella media. Pizza sottile e ben condita, passatelli non entusiasmanti, dolci non particolarmente buoni.SERVIZIO: 3 su 5. Personale non particolarmente attento, siamo stati costretti a chiamarlo più volte per la dimenticanza dell'acqua. In generale un servizio sufficiente. CONTO: 4 su 5. Rapporto qualità prezzo ottimo. É il vero punto di forza di questo ristorante; é difficile spendere così poco in un ristorante/pizzeria. "
"ui_bubble_rating bubble_30","Sicuramente una delle pizze piu buone di Jesi, ma...","Pizza con la mia ragazza.PRO- la pizza è buonissima, sottilissima, l'impasto è buono, digeribilissimo e non rimane quindi sullo stomaco. Usano farine di qualità, c'è scritto in bella vista sul menù e si sente!- i prezzi sono medio bassi. 12€ a testa per una pizza ben farcita ed una birra.CONTRO- servizio. All'ingresso c'è un bar, la stanza è relativamente piccola, le sale sono 2, una a sinistra ed una a destra del bancone del bar. Al bar non c'era nessuno, ci affacciamo alle stanze, ma non si vede nessuno che sembra essere del personale, intanto dopo di noi arrivano altre persone, tutti in cerca di qualcuno che ci accolga. Ad un certo punto dal primo tavolo di una delle 2 sale si alza una signora, con un tablet in mano e senza la minima traccia di essere del personale (credevo fosse una cliente), accoglie prima le persone arrivate dopo di noi, e poi noi e ci fa accomodare.- tempi di attesa. Alle 8 di un venerdì sera di agosto, a Jesi, non è che ci sia poi tutta questa gente, difatti quando ci siamo accomodati c'erano pochi tavoli già occupati. Tuttavia dopo averci portato i menù, sono passati circa 30 minuti prima di venire a prendere l'ordinazione (con tanto di sollecito ovviamente, ma almeno le bevande intanto le avevano portate per fortuna), ed altrettanti minuti sono passati prima di ricevere le pizze. Nel frattempo il locale si era man mano riempito, ma noi eravamo arrivati quasi per primi! Purtroppo non si può delegare tutto ad una sola cameriera giovane (tanto di cappello per quanto si è data da fare), perché la signora col tablet, (la proprietaria suppongo) ha fatto ben poco per snellire il lavoro all'altra.- il locale non è bello, ristrutturato da poco è vero, ma non ha personalità. Ad ogni modo quest'ultimo punto è estremamente soggettivo.Torneremo sicuramente perché se uno non va di fretta, sicuramente qui fanno una delle migliori pizze di Jesi, e ad un ottimo prezzo."
"ui_bubble_rating bubble_50","Cena con le amiche","Siamo stati a cena con le mie amiche abbiamo saputo che e cambiato la gestione,il rist rinovatto dl tutto e ben riuscitto.devo dire che siamo stati benissimo, si mangia benissimo il tittolale con molto professionalità e educazione ci ha consigliato l'antipasto di pesce,e dei primi e anche la zuppa del lintreccio devo dire che abbiamo fatto la scarpetta.lo consiglio e come a Jesi ci voleva un rist del genere."
"ui_bubble_rating bubble_50","Una meraviglia","Sono stata in questo ristorante è stata veramente una bella sorpresa,la nuova gestione e ottima.il titolare massimo è molto simpatico e professionale.Si mangia benissimo il pesce e veramente buono,pizza al top."
"ui_bubble_rating bubble_50","Consiglio ","Un posto bellisimo,si mangia molto bene il pesce i primi,e pizza otimma per non parlare per i dolci abiamo preso millefoglie e torta di ricota e pistacchio una delizia.I camerieri e tittolari molto gentili , Lo consiglio."
"ui_bubble_rating bubble_40","Piacevole sorpresa","Ristorante completamente rinnovato e di nuova gestione. È stata una piacevole sorpresa ... ottimo il cibo ... tutto pesce... ottimo il sevizio ed anche il conto ... Da consigliare sicuramente"
"ui_bubble_rating bubble_40","MOLTO BUONO","Siamo stati qui a cena un venerdì sera. Il locale e' stato rinnovato con ottimo stile. Cibo buono (abbiamo mangiato pesce) sia antipasto che secondo. Servizio veloce, ottima anche la presentazione dei piatti. Prezzi nella media. Da provare."
"ui_bubble_rating bubble_50","Ottimo!!!!","Pizza ottima!!!!una delle più buone di JESI!!!!!primi ancora più buoni!!!!Una coppia di nostri amici ha mangiato pesce, antipasto primo e frittura.....superlativo!!!!!Cosa volere di più? Locale nelle vicinanze del centro!!!!top top top!!!!!!"
"ui_bubble_rating bubble_50","qualità e professionalità ","Su consiglio dell'hotel in cui ho soggiornato ho accettato di andare per cena, il locale è vicino al centro in una zona tranquilla appena entr88ato ho notato subito la cura dei dettagli e dell'arredamento.il proprietario ci ha fatto accomodare e ha consigliato vari piatti anche se avevamo il menù (cosa molto apprezzata) abbiamo optato per amatriciana e maialino al pepe verde, entrambi i piatti sono stati preparati e presentati in modo eccellente.personale di sala attento ai clienti e molto gentile.per finire il conto più che onesto per una cena di questa qualità. complimenti! "
"ui_bubble_rating bubble_40","Restyling ben riuscito","Locale completamente rinnovato come nei programmi televisivi di Canavacciulo, servizio celere ed ottima pizza... Prezzo adeguato vista anche la posizione in pieno centro."
"ui_bubble_rating bubble_30","Ampio locale e stomaco pieno senza fronzoli.","In comoda posizione vicino al centro,  in questi locali molto spaziosi la cucina, anche tipica marchigiana, è buona, anche se un po' pesante da digerire. Buona anche la pizza"
"ui_bubble_rating bubble_30","Pizza is easy ","Questo posto la pizza è molto buona primo Good secondi buoni fritture m m m non sono cattive assolutamente ma c'è di meglio dolci buono ma non da sbavo "
"ui_bubble_rating bubble_20","Cena con amici","Sabato sera abbiamo deciso no di venire al nuovo intreccio...Le modifiche alla sala sono molto riuscite i colori e arredo ben riusciti.. (ma visto che c'eravate na sistemata ai bagni che so vecchi ma vecchi vecchi?!!?)La cucina non è stata sperimentata per poter dar un giudizio. (4 primi due taglieri)Posso solo dire che il cibo era buono.Le note dolenti arrivano per quanto riguarda la birra della casa, una caraffa di birra bionda che sembrava allungata. ,ma il servizio è la cosa che bisogna rivedere...portare un tagliere dopo 30 minuti dalla ordinazione e a quel punto aspettare altri 10 minuti per le cresce no non si può accettare...il cliente va un po coccolato ecco mancava questo le coccole e quei piccoli dettagli.Da rivedere. "
"ui_bubble_rating bubble_50","pizza molto buona !!!","sono andato ieri sera con degli amici, si diceva che la pizza era eccellente, ed in effetti è così. la base della pizza è molto buona, condita nel modo giusto.ho ordinato quella ai frutti di mare, e la speranza di trovarne una buona è stata ben riposta.locale accogliente, pulito e personale gentile ed efficente.leggendo il menu offerto ho notato anche dei buoni primi e secondi.prossimamente li tornerò a provarli sicuramente."
"ui_bubble_rating bubble_40","ottima pizza","Ho preso la pizza proprio questo fine settimana, da quando la gestione e' cambiata e' cambiato anche il resto. Cibo buono e ottima pizza, sottile e leggera."
"ui_bubble_rating bubble_30","Normale","Bicchieri deformati, per il resto posto normalissimo, non lontano dal centro, pizza buona, e cameriere carine."
"ui_bubble_rating bubble_30","ne di piu' ne di meno","Posto normalissimo in pieno centro, non sempre pieno di gente, la pizza e' buona ma si trova di meglio, la stessa cosa vale per le altre portate."
"ui_bubble_rating bubble_20","Delusione","Scrivo a distanza di due mesi perché la delusione provata a giugno è rimasta lasciando un'amarezza che speravo si dissolvesse con altri tentativi. Locale centrale di Jesi, abbandonato allo squallore sia nella gestione che nel contenuto dei cibi, serviti con avvilente professionalità. Dov'è il vecchio Intreccio di Marani e soci? "
"ui_bubble_rating bubble_40","Cena","Locale nella media,la pizza è buona. Situato in centro dispone di 2 sale al chiuso.Offre anche un servizio di pizza d asporto."
"ui_bubble_rating bubble_20","Sconsigliato","Altra pizzeria da non frequentare. Sono tornata dopo molto tempo perchè abbiamo festeggiato un compleanno.Ordinato fritti e pizze: i fritti erano davvero MISERI. Premetto che eravamo 6 ragazze al tavolo o 6 fritti sono stati ordinati e tutte siamo rimaste turbate per la pochezza dei piatti.Poi abbiamo ordinato qualche pizza (mi sembra 5, perchè due ragazze mangiano davvero poco) e queste erano inconsistenti, insapori, mezze bruciacchiate.Non abbiamo preso lì la torta.L'unico vantaggio è non aver pagato io stessa quella cena che mi ha lasciata in pratica con la fame."
