"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_30","Da provare","Pizza con il cornicione (bordo alto) tipico della tradizione napoletana; possibilità di richiedere pizza con farina di kamut o senza glutine. Da provare! Prezzi nella media."
"ui_bubble_rating bubble_40","Pizza fritta top!","Ho assaggiato sia la pizza margherita che quella fritta. Mi sono piaciute entrambe, ma devo dire che quella fritta era la prima volta e mi è piaciuta da pazzi! L'abbiamo presa con ricotta, provola e prosciutto cotto....super consigliata!!! Il locale normale, nulla di eccezionale, ma si trova proprio in centro e si spende poco!"
"ui_bubble_rating bubble_40","La pizza vera alla napoletana","Un'ottima pizza che non mi fa sentire troppo la mancanza di una buona pizza napoletana.Io adoro la rustica, con salsiccia rucola e grana!Vado in estasi quamdo trovo pure il babà!Andateci!"
"ui_bubble_rating bubble_40","Pizza napoletana...come piace a me ..!!!","E' un locale situato sotto le mura dii Jesi, tipica pizzeria napoletana che fà della pizza il cavallo di battaglia, stesa in modo non usuale nella zona, con il Cornicione. I prodotti usati si sente, sono di rilievo. Mozzarella e altri elementi danno un gusto particolare, molto buona la pizza al carpaccio. Sono ottime anche le stuzzicherie per antipasto, come i fritti abbondanti, tipici napoletani,e le bruschette con il pane scuro condite con mozzarella fresca e pendolini."
"ui_bubble_rating bubble_10","Sciattume","Pizza per nulla buona, ambiente freddo e dozzinale. Non mi è piaciuto proprio, non ci tornerei affatto."
"ui_bubble_rating bubble_30","Cena lunghissima","Un sabato sera di settembre abbiamo prenotato qui date le buone recensioni. Il locale era pieno quindi abbiamo atteso le 2 pizze per un'ora esatta. La scusante del personale era che il pizzaiolo era da solo.....comunque la pizza era buona, si sentiva che era fatta di fretta però. "
"ui_bubble_rating bubble_50",".......Signori.....La pizza!",".....sinceramente la pizza napoletana in un contesto lontano dalla Campania, ambiente accogliente, caldo, professionisti del settore. Proprietari sorridenti e capaci, addetto alla sala (chiamarlo cameriere è riduttivo) ECCEZIONALE, attento alla clientela è simpatico da vero spettacolo..... complimenti! Continuate cosi"
"ui_bubble_rating bubble_50","Aggiungerei la LODE","La migliore pizza di JESI ,prodotti freschi di stagione equilibrio perfetto dei sapori,la pizza è buonissima e gustoso è il loro fritto misto.e per finire ottimo anche il babba farcito, il personale è cordiale il locale accogliente e ben arredato....lo consiglio "
"ui_bubble_rating bubble_20","Cena di classe","Cena tra compagni di classe , buone le patatine e i fritti (anche mamma è molto brava ad aprire la busta dei surgelati) ma la pizza ...collosa , con un retrogusto di pomodoro sgradevole e sebbene l'avessimo ordinata al metro di sicuro non superava i 60 cm, il prezzo però era pieno"
"ui_bubble_rating bubble_50","SEMPRE TOP CON CAMERIERE SUPER","Pizzeria vera Napoli piatti squisiti e pieni di abbondanza ma un pollice in su per il cameriere di sala Fabio una persona squisita distinta e che ti fa sentire a casa un 10% del ristorante ha il sul tocco complimenti"
"ui_bubble_rating bubble_50","Pizza fantastica. Eccellente","Miglior pizzeria a jesi. Rapporto qualità prezzo ottimo. Vera pizza napoletana. Da provare assolutamente."
"ui_bubble_rating bubble_50","Ottimo","Pizza ottima e anche con degli ottimi prodotti. Forse l'impasto è un po' troppo tenero ma la bontà della pizza nasconde tutto. Ordino sempre ogni mese da 1 anno"
"ui_bubble_rating bubble_50","Pizza davvero buona","Complimenti per la pizza e per l'ottimo personale. Ne vale veramente la pena. Lo consiglio pienamente. Non fanno solo pizze ma anche altro. Davvero buono. "
"ui_bubble_rating bubble_10","Delusa a dir poco","Sono stata assieme ad alcune mie amiche e nonostante fossero occupati solo 3 tavoli all'interno del ristorante (incluso il nostro) ci siamo sentite a dir poco abbandonate: il servizio è pessimo tanto che dopo due ore con la bottiglia d'acqua vuota sul tavolo mi sono dovuta alzare per andarla a chiedere in cucina! Peccato perché il cibo non è male."
"ui_bubble_rating bubble_20","Da non visitare","Di napoletano ha il nome, pizza minimamente vicina ala qualità della vera napoletana, vino di scarsa qualità e servizio veramente mediocre "
"ui_bubble_rating bubble_30","pizzeria centrale","Ottima posizione appena fuori le mura, pizzeria carina con pizze di media qualità, servizio soddisfacente e prezzi normali ma a Jesi si può trovare di meglio."
"ui_bubble_rating bubble_50","Cena del sabato ","La miglior pizza della vallesina!!! Neanche in costiera ho mai mangiato una pizza così buona.A tutti coloro che amano la pizza napoletana la raccomando di cuore!!"
"ui_bubble_rating bubble_50","Pizza","Ottima in centro. Una pizza che prendo spesso da asporto è la margherita con mozzarella di bufala. Due foglie di basilico. Consigliata"
"ui_bubble_rating bubble_50","Buonissima ","Noi prendiamo sempre la pizza al metro che ha un impasto più morbido tipo napoletano personale gentile e simpatico prezzi giusti "
"ui_bubble_rating bubble_10","Pizza da asporto: da evitare assolutamente!","Sabato 25-03-2017 ore 17,25 ordino n°6 pizze da consegnare a domicilio a Jesi.Orario richiesto della consegna ore 20,15.Orario effettivo della consegna ore 21,15.Il tutto intervallato da mie telefonate per sapere che stava succedendo e quando sarebbero arrivate le pizze nei seguenti orari:20,42(1^chiamata x capire se si era perso l'ordine o ci fossero altri problemi x la consegna a casa)Risposta: abbiamo un po' di ritardo nelle consegne il ragazzo arriverà a minuti21,01(2^chiamata x informare che ancora il corriere della pizza non era arrivato)Risposta: dovevano contattare il corriere x capire se era successo qualche imprevisto21,07(3^chiamata x sapere cosa era successo e comunque ancora non era arrivato nessuno)Risposta: non erano riusciti a mettersi in contatto con il corriere.21,15 arrivata la pizza il corriere di giustifica dicendomi che ci sono stati alcuni problemi, senza dire cosa.Risposta mia:nel 2017 esistono i telefoni, visto che aveva il mio numero nella sua lista delle consegne poteva contattare x avvisare del ritardo.Ho chiesto sia al corriere che alla ragazza che mia ha risposto in pizzeria di farmi contattare dal titolare x avere delle spiegazioni...ad ora 27-03-17 ore 17,20 nessuna chiamata arrivata.Risultato, ospiti che avevo a casa indispettiti x il ritardo e pizza fredda, il sottoscritto imbufalito, totale clienti persi =9. Complimenti per gestione del locale e delle sue risorse.X il titolare se vuole sono sempre a disposizione per un colloquio civile.Allego elenco chiamate fatte."
"ui_bubble_rating bubble_30","Andate solo per la pizza e non altro","Ci presentiamo per una serata fra amici, c'è chi prende pizza e chi un primo/secondo.Pizza qualitativamente discreta (alta napoletana), per quanto riguarda i primi, fumé che non si dà nemmeno ai cani e bruschette impresentabili.Accompagniamo il tutto con un vino indecoroso.Servizio simpatico ma da velocizzare.Nota positiva il prezzo."
"ui_bubble_rating bubble_50","Pizza top","Sicuramente la miglior pizza di Jesi e dintorni se amate la pizza stile napoletana cioè quella un po' più spessa e con il cornicione alto! Prezzi assolutamente ottimi considerando il rapporto qualità prezzo! "
"ui_bubble_rating bubble_40","Cena","Ottima cena servizio veloce pur essendo sabato sera,pizza ottima e saltimbocca squisito ! Prezzo basso e qualità più che buona! Consigliato!"
"ui_bubble_rating bubble_40","Buono per una pizzata tra amici ","Locale comodo vicino al centro, location con arredi un po' datati, ma spazioso e adatto a pizzate in compagnia. La Pizza è spessa alla napoletana, molto buona. Ha fatto la differenza il personale stra-competente, gentilissimo e alla mano!!!!!!! "
"ui_bubble_rating bubble_50","Pizza al top! ","È la nostra pizzeria di riferimento il sabato. D'asporto o anche da mangiare nel locale ampio e accogliente. (il fine settimana consiglio la prenotazione!) Per chi ama la pizza con i bordi alti e l'impasto per non troppo asciutto ingredienti di qualità (ottima la bufala) "
"ui_bubble_rating bubble_40","Una pizzeria napoletana a Jesi","Classica pizza napoletana dal cornicione alto,molto buona....anche il calzone con la ricotta ed il prosciutto cotto era ottimo!!!! Personale molto gentile "
"ui_bubble_rating bubble_40","Sufficientemente soddisfacente ","Locale bellino, prezzi equi. La pizza a me personalmente piace, sono buoni anche gli arancini di Riso (in zona in pochi li fanno)Servono anche primi e secondi ma non li ho provati. Dovrete provarla almeno una volta!"
"ui_bubble_rating bubble_10","Pessimo","Tempo fa io e il mio ragazzo avevamo voglia di mangiare una pizza napoletana e il mio lui mi ha proposto di andare in questo ristorante ma siamo rimasti veramente delusi perchè la pizza era disgustosa e i prezzi alti sconsiglio"
"ui_bubble_rating bubble_20","Buona la Pizza","La pizza è veramente buona. Peccato che all'uscita i vestivi puzzavano di fritto come non mai. Consigliato a chi ama la Pizza Napoletana"
"ui_bubble_rating bubble_10","Delusione","Quante volte abbiamo comprato spicchi di pizza d'asporto o intere napoletane ma mai abbiamo mangiato all' interno delle due squallide salette...Un servizio sufficiente, quasi un complimento. La pizza che promette dall'aspetto tanto si fa fatica a finire sopratutto la crosta che é un peccato lasciarla li.. e, se prima ci si affida ai classici antipasti attenzione perché anche se sembra una scelta facile e ovvia puó rivelarsi sbagliata (suppli incluso).. nel complesso deludente. Un peccato."
"ui_bubble_rating bubble_20","Ma che pizza ","Se in una pizzeria l'impasto della pizza non è buono cade tutto perché il resto è accessorio.Inoltre il servizio non è impeccabile ci possiamo consolare con il prezzo che è giusto "
"ui_bubble_rating bubble_40","pizza buonissima","sono andata piu volte anche con dei coupon . il servizio è sempre stato buono ,sono andata sempre per la pizza che è buonissima"
"ui_bubble_rating bubble_40","Da provare","Discreto il locale, simpatico il personale e buona la pizza. Forse un poco caro come prezzi delle bevande."
"ui_bubble_rating bubble_30","Una buona pizza: da provare","Molteplici i motivi per apprezzare la pizza di questo locale. Ad esempio il fatto che puoi scegliere se averla alla ‘napoletana’ (coi bordi alti) che è la versione standard di ‘Suscià’ oppure se ordinarla più sottile, come è più diffusa in un po’ tutta la zona. Al tavolo arriva ben cotta e fragrante, e questo è un ulteriore motivo di positività. Infine gli ingredienti hanno gusto e sembrano anche di qualità. Noi abbiamo preso una pizza Alice (7.50 euro) e una pizza Merendero (6.50 euro). Da bere mezza acqua minerale (1 euro) e una birra piccola (3.50 euro). Il coperto viene conteggiato 1.50 euro a testa, un costo adeguato all’apparecchiatura con tovaglie e tovaglioli di stoffa e persino con dei decori (foglie secche sui tavoli). L’ambiente è gradevole e pulito, suddiviso in più salette dotate di televisore e video. Atmosfera abbastanza movimentata e frizzante, complice anche il fatto che il locale vende anche pizza d’asporto e al trancio e quindi registra un buon via-vai di persone. Da provare e, probabilmente, anche ri-provare."
"ui_bubble_rating bubble_40","Locale spartano, ma pizza buona","Siamo capitati qui per caso una domenica sera e siamo rimasti soddisfatti: la pizza, fatta alla maniera napoletana, era molto buona. Dovrebbero però aggiungere ingredienti di qualità nel condimento. Andrebbe inoltre curato di più il locale, molto semplice e spartano nell'arredo e nel servizio. Anche la presenza della TV accesa ad alto volume rovina l'atmosfera e abbassa la qualità del posto. Prezzi davvero contenuti. Nell'insieme lo consiglio."
"ui_bubble_rating bubble_40","Tutto okay ","Pizze molto buone anche se alcune erano troppo cotte. ... . Ottimo il fritto misto invece servito come antipasto. "
"ui_bubble_rating bubble_30","Tre verso quattro","Buona la pizza come da tradizione .....si merita un bel voto , come al locale ma c'è da migliorare il sevizio ...per me manca d'esperienza...Comunque lo consiglio."
"ui_bubble_rating bubble_10","Tanto lavoro per i NAS..","Coca-cole in lattina scadute da maggio dell'anno scorso, pizza al metro dal sapore mediocre a prezzo d'oro e servita su un vassoio per portare i caffè..tutto per la modica cifra di 35€!! Scandalosi veramente! E fortuna che quando siamo entrati ci hanno consigliato di accomodarci al tavolo invece di mangiarla li al banco perché non cambiava nulla..."
"ui_bubble_rating bubble_10","Imitazione non riuscita","Mi reco in questa pizzeria esclusivamente per mangiare la pizza fritta,a detta di un conoscente è buonissima!!Dopo aver atteso per un bel po' di tempo,finalmente arriva la pizza che dal colore mi è sembrata subito deludente.Inzuppata di olio,dentro una fetta di prosciutto (spalla)di pessima qualità e mezzo cucchiaio di ricotta,la mozzarella era inesistente,niente pepe e niente sale.E' stata una vera delusione.Prezzo molto alto per un pezzo di impasto fritto male che cercava di imitare una pizza!!!"
"ui_bubble_rating bubble_30","Pizza pane","Difficile trovare a Jesi una buona pizzeria ma le pizze da asporto di sabato erano buone: margherita con cotto, vegetariana , napoletana. Pizza pane dai bordi alti, impasto insipido da pane, condimenti genuini. Consegna puntuale. Locale a due passi dal teatro squallido ma pizza elastica ben condita."
"ui_bubble_rating bubble_30","P i z z a","Locale piccolo situato nel centro storico conosciuto più per la pizza da asporto che per il ristorante stesso.È un tipo di pizza a bordo alto non croccante ma assortita con ogni tipo di condimenti solo per appassionati"
"ui_bubble_rating bubble_50","I nosri giorni a jesi","Siamo passati per caso davanti a questa pizzeria e devo dire che abbiamo fatto benissimo a fermarci i titolari sono stati gentilissimi e ospitali e il cibo e' ottimo e genuino della tradizione campana complimenti ci rivedremo quando ritorneremo a jesi ."
"ui_bubble_rating bubble_30","Per l'ennesima volta in questa pizzeria","Tutto sostanzialmente nella media, come l'ultima volta. Pizze buone, servizio così così.Comunque personale cortese, molto disponibile. Pizze anche a tarda ora. Buona varietà di birre."
"ui_bubble_rating bubble_50","Ottima pizza","La buona e vera pizza così come va fatta.. locale accogliente dove si può mangiare in tranquillità sotto le mura di Jesi. Molto buona la posizione, proprio a due passi dal corso e dal teatro.."
"ui_bubble_rating bubble_40","Pizza molto buona","Ho preso una pizza da asporto con amici ed è risultata essere molto leggera, saporita e facile da digerire.Unico appunto: dovrebbero aggiungere più tipologie di pizza con mozzarella di bufala."
"ui_bubble_rating bubble_30","Niente di speciale","In questo posto ho mangiato solo la pizza; bisogna dire che non è cattiva, ma non bisogna farsi neanche tante aspettative"
"ui_bubble_rating bubble_50","BRAVSSIMI OTTIMA PIZZA","E una pizzeria con forno a legna, che fa pizze di qualità, in oltre hanno montato un dispositivo per abbattere la fuliggine , abbattitore di fuliggine del tipo Clinear Blacout il migliore che rispetta l'ambiente della azienda multinazionale ETC Group S.R.L. , mangi la pizza in forno a legna e non fai fuliggine rispettando i vicini..."
"ui_bubble_rating bubble_40","buona pizza","molto buona la pizza cotta su forno a legna. Il cuoco è di origine napoletana e fa anche il pane! A chi piace la mozzarella di bufala, consiglio la pizza con questo ingrediente. La pizza non è quella finissima (che spesso è molliccia al centro) ma un pochino più alta e soffice..."
"ui_bubble_rating bubble_30","Questa volta un pò meno bene dell'ultima","Questa volta meno bene. La pizza napoletana sempre buona, ma meno. Qualche defaillance nel servizio, ma dipendeva dall'assenza improvvisa di due camerieri. Personale molto cortese e proprietaria molto attenta. Prezzi buoni. Consigliabile comunque. Locale alla buona."
"ui_bubble_rating bubble_40","Locale ampio e curato.","Il locale è ampio e ben curato nei colori e nell'arredamento.Pizza favolosa. Personale gentile e premuroso.Disponibile anche ad assaggi per diversi gusti, dai quattro formaggi, alla capricciosa o margherita. Piccolo neo è l'acustica. Non ben curata. Il vociare dei commensali riverbera nel locale a livelli a volta insopportabili.Basterebbero rivestire le pareti di pannelli od intonaci fonoassorbenti."
"ui_bubble_rating bubble_30","Pizza napoletana!","Ci sono andato con amici a mangiare la pizza....la fanno con il bordo alto. Penso tipica di Napoli...."
"ui_bubble_rating bubble_40","Pizza BUONISSIMA","La pizza napoletana può piacere o meno. Ma se vi piace non potete farvi sfuggire questo locale!!! Ottimo rapporto qualità prezzo."
"ui_bubble_rating bubble_40","OTTIMO","Siamo arrivati Sabato sera senza aver prenotato; eravamo in 5 ci hanno trovato un tavolo; Servizio ottimo; Pizza ancora più eccellente!l'unica pecca; la cameriera si era dimenticata i condimenti per l'insalata; ma basta un po di gentilezza e tutto si risolve! ottimo! Prezzi Alla mano!!"
"ui_bubble_rating bubble_40","The best pizza in Jesi","Abbiamo scoperto Sciuscia il primo dell'anno(cena) per una pizza, e che sorpresa ..la migliore pizza con forno a legna di Jesi,prezzi buoni ,qualita eccellente ,da provare !!"
"ui_bubble_rating bubble_10","Cucina da evitare","Trovato per caso perché avevo parcheggiato proprio davanti all'ingresso. Essendo napoletano, e vedendo l'insegna con lo sfondo di Napoli, non ho esitato ad entrare... ho ordinato uno spaghetto cacio e pepe, e me ne pento. Pieno di olio e scarsissimo di cacio, quasi assente. "
"ui_bubble_rating bubble_40","Trovato per caso","Sono stato a Jesi per lavoro, con un collega abbiamo trovato per caso il Sciuscià (fortunatamente aperto il lunedì sera).Il locale è diviso in due, una sala per mangiare direttamente lì e una zona per la pizza d'asporto.Noi ci siamo seduti ed abbiamo ordinato pizza e patatine fritte.Come già ha segnalato qualcuno c'è da attendere un po' più del normale per essere serviti (le ordinazioni le hanno prese quasi subito), ma ne vale sicuramente la pena, la pizza è molto buona, lo spessore della pizza è a metà tra quella classica napoletana e la schiacciata e si sente che gli ingredienti sono di ottima qualità.Spesa intorno ai 14/15€ per pizza,bibita,una porzione di patatine da dividere in due persone e caffè.Se ricapiterò a jesi sicuramente prenderò in considerazione di tornarci."
"ui_bubble_rating bubble_40","Ottimo","Ristorantino molto carino... Ci siamo capitati per caso, ma devo essere sincero ci siamo trovati benissimo.Buona la pizza ottime le bruschette... Ci torneremo sicuramente!!!"
"ui_bubble_rating bubble_10","Pizza dopo 2ore di attesa","Sono capitato di sabato avendo prenotato già il giorno prima per mangiare una pizza con la famiglia tavolo da 6 persone,l'ordinazione e'stata immediata pizze e patatine fritte,ore 20,40 circa,le patate arrivano dopo circa un ora,le pizze dopo QUASI 2 ore da incubo,i camerieri ben4 in sala si sono giustificati che in cucina il pizzaiolo era da solo,penso che questo non è problema del cliente e non la vedo una giustificazione valida,sicuramente se proprio ricapito lì a prendere la pizza la prendo da asporto la mangio 20 volte prima."
"ui_bubble_rating bubble_50","Ottima la pizza!!","Sabato sera siamo stati qui...classica pizzata con amici. Prima volta in assoluto ma se vogliamo davvero un ottima pizza sappiamo come e dove tornare!! A noi 4 è piaciuta tantissimo... Bordo alto e croccante ma spessore sottile con un sapore che ti riempe la bocca. La mia classica napoletana con mozzarella di bufala... Guaglio'....ecceziunale veramente. Arrivando alle somme: 4 pizze ottime 1 media 1 bottiglia di Lacrima 1 bottiglia di acqua 1 dolce 1 caffe 1 limoncino tot. 60....beh davvero poco! Unica nota dolente : l'attesa un po' lunga...ma si sa che sabato sera è cosi...ed il locale era strapieno. Personale cordiale gentile e molto disponibile. "
"ui_bubble_rating bubble_30","Per chi non ha fretta","Pizza discreta...servizio molto lento...ho atteso più di 25 minuti per avere una pizza, in seconda serata."
"ui_bubble_rating bubble_40","Ottimo pizza!","Sosta pizzeria durante un viaggio di lavoro. L'ambiente é carino ed accogliente e la vera chicca credo sia la pizza! Davvero ottima a buon prezzo!!"
"ui_bubble_rating bubble_40","La miglior pizza a Jesi","Finalmente una pizza degna di essere chiamata così...impasto napoletano al 100% e molta varietà nei gusti e negli ingredienti.Personale molto gentile e alla mano, soprattutto la cameriera che ci ha serviti la domenica in cui siamo venuti.Abbiamo anche provato il servizio d'asporto un sabato sera in cui non avevamo voglia di uscire. La ragazza che ci ha recapitato le pizze è stata velocissima e gentilissima anche lei."
"ui_bubble_rating bubble_40","Pizza al top","Ottima pizza fatta con ottimi ingredienti di base servizio veloce personale disponibile e cortese. Ampia scelta e possibilità di avere impasto senza glutine. Il locale è ben organizzato negli spazi"
"ui_bubble_rating bubble_40","Una buona pizza salernitana a Jesi","Posso giudicare poco sulla qualità di questo locale. Ci sono stato solo una volta e ho potuto provare solamente la pizza. Mi soffermo allora su questa e posso confermare che la pizza è buona e di qualità. Non essendo di Jesi non posso dire se è la migliore del posto, ma da amante della pizza partenopea posso dire che è sicuramente un'eccezione nel territorio. Anche se vorrei precisare che la pizza non è tipicamente napoletana, ma più alla salernitana. La napoletana ha i cornicioni alti, ma al centro è sottile, mentre quella salernitana è alta in modo uniforme. Ciò non toglie che la pizza di Sciuscià è buona e ci ritornerei sicuramente."
"ui_bubble_rating bubble_40","Ottima pizza napoletana","Sono tornato dopo più di due anni in questo locale ed ho gustato, con la famiglia, un'ottima pizza napoletana. Molto buoni gli arancini di riso. Locale alla buona, personale molto gentile, prezzi buoni. Una stella in più rispetto all'altra volta."
